event_ts_utc,sku,our_delivery_penalty_gbp,compliance_ceiling_landed_gbp,eligibility_ceiling_landed_gbp,demand_ceiling_landed_gbp,final_ceiling_landed_gbp,binding_ceiling_type,ceiling_reason_codes_json
2026-02-27T07:46:58Z,JB-RGB6-LZOJ,,7.31,7.31,7.31,7.31,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:51:43Z,RW-AZK6-O4M2,,3.64,3.64,3.64,3.64,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:51:43Z,0G-JB6S-PN34,,2.48,2.48,2.48,2.48,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:51:43Z,0R-GRRH-W0Z9,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:51:43Z,2G-AYBQ-TUQG,,26.39,26.39,26.39,26.39,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:51:43Z,3X-EXDD-TD2K,,77.39,77.39,77.39,77.39,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:51:43Z,4W-VS57-BV6A,,42.00,42.00,42.00,42.00,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:51:43Z,5Z-6Z0P-9TQQ,,4.31,4.31,4.31,4.31,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:51:43Z,6Q-9G2A-IKVV,,13.20,13.20,13.20,13.20,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:51:43Z,6V-EEC1-2S9Z,,10.64,10.64,10.64,10.64,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:51:43Z,714810,0.00,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:51:43Z,8M-NHB7-T8TR,0.00,39.59,39.59,39.59,39.59,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:51:43Z,8U-QPFH-3EKQ,,8.75,8.75,8.75,8.75,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:51:43Z,9X-HL62-83C7,,5.99,5.99,5.99,5.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:51:43Z,A1-KSU1-GZMS,0.00,3.28,3.28,3.28,3.28,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:51:43Z,A2-T2AC-TW3L,0.00,19.04,19.04,19.04,19.04,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:51:43Z,AF-KIHX-ANYY,,2.40,2.40,2.40,2.40,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:51:43Z,AX-NKNU-29C1,,1.38,1.38,1.38,1.38,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:51:43Z,BL-WX51-KQOK,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:51:43Z,CJ-X0SS-QOUW,,19.99,19.99,19.99,19.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:51:43Z,CX-SMCH-4DYA,,8.65,8.65,8.65,8.65,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:51:43Z,D0-C7C0-H6LN,,2.57,2.57,2.57,2.57,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:55:20Z,RW-AZK6-O4M2,,3.64,3.64,3.64,3.64,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:55:20Z,0G-JB6S-PN34,,2.48,2.48,2.48,2.48,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:55:20Z,0R-GRRH-W0Z9,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:55:20Z,2G-AYBQ-TUQG,,26.39,26.39,26.39,26.39,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:55:20Z,3X-EXDD-TD2K,,77.39,77.39,77.39,77.39,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:55:20Z,4W-VS57-BV6A,,42.00,42.00,42.00,42.00,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:55:20Z,5Z-6Z0P-9TQQ,,4.31,4.31,4.31,4.31,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:55:20Z,6Q-9G2A-IKVV,,13.20,13.20,13.20,13.20,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:55:20Z,6V-EEC1-2S9Z,,10.64,10.64,10.64,10.64,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:55:20Z,714810,0.00,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:55:20Z,8M-NHB7-T8TR,0.00,39.59,39.59,39.59,39.59,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:55:20Z,8U-QPFH-3EKQ,,8.75,8.75,8.75,8.75,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:55:20Z,9X-HL62-83C7,,5.99,5.99,5.99,5.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:55:20Z,A1-KSU1-GZMS,0.00,3.28,3.28,3.28,3.28,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:55:20Z,A2-T2AC-TW3L,0.00,19.04,19.04,19.04,19.04,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:55:20Z,AF-KIHX-ANYY,,2.40,2.40,2.40,2.40,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:55:20Z,AX-NKNU-29C1,,1.38,1.38,1.38,1.38,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:55:20Z,BL-WX51-KQOK,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:55:20Z,CJ-X0SS-QOUW,,19.99,19.99,19.99,19.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:55:20Z,CX-SMCH-4DYA,,8.65,8.65,8.65,8.65,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:55:20Z,D0-C7C0-H6LN,,2.57,2.57,2.57,2.57,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:55:20Z,D8-1A3E-I37F,0.00,36.27,36.27,36.27,36.27,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:55:20Z,DC-K5WH-R7F5,0.00,3.78,3.78,3.78,3.78,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:59:01Z,RW-AZK6-O4M2,,3.64,3.64,3.64,3.64,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:59:01Z,0G-JB6S-PN34,,2.48,2.48,2.48,2.48,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:59:01Z,0R-GRRH-W0Z9,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T07:59:01Z,2G-AYBQ-TUQG,,26.39,26.39,26.39,26.39,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T08:55:43Z,RW-AZK6-O4M2,,3.64,3.64,3.64,3.64,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T08:55:43Z,0G-JB6S-PN34,,2.48,2.48,2.48,2.48,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T08:55:43Z,0R-GRRH-W0Z9,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T08:55:43Z,2G-AYBQ-TUQG,,26.39,26.39,26.39,26.39,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T08:55:43Z,3X-EXDD-TD2K,,77.39,77.39,77.39,77.39,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T08:55:43Z,4W-VS57-BV6A,,42.00,42.00,42.00,42.00,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T08:55:43Z,5Z-6Z0P-9TQQ,,4.31,4.31,4.31,4.31,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T08:55:43Z,6Q-9G2A-IKVV,,13.20,13.20,13.20,13.20,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T08:55:43Z,6V-EEC1-2S9Z,,10.64,10.64,10.64,10.64,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T08:55:43Z,714810,0.00,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T08:55:43Z,8M-NHB7-T8TR,,39.59,39.59,39.59,39.59,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T08:55:43Z,8U-QPFH-3EKQ,,8.75,8.75,8.75,8.75,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T08:55:43Z,9X-HL62-83C7,,5.99,5.99,5.99,5.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T08:55:43Z,A1-KSU1-GZMS,,3.28,3.28,3.28,3.28,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T08:55:43Z,A2-T2AC-TW3L,0.00,19.04,19.04,19.04,19.04,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T08:58:27Z,RW-AZK6-O4M2,0.00,3.64,3.64,3.64,3.64,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T08:58:27Z,0G-JB6S-PN34,,2.48,2.48,2.48,2.48,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T08:58:27Z,0R-GRRH-W0Z9,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T08:58:27Z,2G-AYBQ-TUQG,,26.39,26.39,26.39,26.39,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T08:58:27Z,3X-EXDD-TD2K,,77.39,77.39,77.39,77.39,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T08:58:27Z,4W-VS57-BV6A,,42.00,42.00,42.00,42.00,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T08:58:27Z,5Z-6Z0P-9TQQ,,4.31,4.31,4.31,4.31,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T09:00:23Z,RW-AZK6-O4M2,0.00,3.64,3.64,3.64,3.64,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T09:00:23Z,0G-JB6S-PN34,,2.48,2.48,2.48,2.48,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T09:00:23Z,0R-GRRH-W0Z9,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T09:00:23Z,2G-AYBQ-TUQG,,26.39,26.39,26.39,26.39,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T09:00:23Z,3X-EXDD-TD2K,,77.39,77.39,77.39,77.39,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T09:00:23Z,4W-VS57-BV6A,,42.00,42.00,42.00,42.00,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T09:00:23Z,5Z-6Z0P-9TQQ,,4.31,4.31,4.31,4.31,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T09:00:23Z,6Q-9G2A-IKVV,,13.20,13.20,13.20,13.20,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T09:00:23Z,6V-EEC1-2S9Z,,10.64,10.64,10.64,10.64,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T09:02:23Z,RW-AZK6-O4M2,0.00,3.64,3.64,3.64,3.64,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T09:08:00Z,0R-GRRH-W0Z9,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T09:18:08Z,RW-AZK6-O4M2,,3.64,3.64,3.64,3.64,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T09:24:39Z,0R-GRRH-W0Z9,0.00,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T09:33:21Z,RW-AZK6-O4M2,0.00,3.64,3.64,3.64,3.64,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T09:41:09Z,0R-GRRH-W0Z9,0.00,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T09:49:05Z,RW-AZK6-O4M2,0.00,3.64,3.64,3.64,3.64,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T09:56:54Z,0R-GRRH-W0Z9,0.00,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T10:04:54Z,RW-AZK6-O4M2,,3.64,3.64,3.64,3.64,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T10:12:20Z,0R-GRRH-W0Z9,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T10:45:00Z,0R-GRRH-W0Z9,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T10:45:00Z,RW-AZK6-O4M2,0.00,3.64,3.64,3.64,3.64,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T10:45:00Z,0G-JB6S-PN34,,2.48,2.48,2.48,2.48,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T10:45:00Z,2G-AYBQ-TUQG,,26.39,26.39,26.39,26.39,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T10:45:00Z,3X-EXDD-TD2K,,77.39,77.39,77.39,77.39,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T10:45:00Z,4W-VS57-BV6A,,42.00,42.00,42.00,42.00,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T10:45:00Z,5Z-6Z0P-9TQQ,,4.31,4.31,4.31,4.31,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T10:45:00Z,6Q-9G2A-IKVV,,13.20,13.20,13.20,13.20,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T10:45:00Z,6V-EEC1-2S9Z,,10.64,10.64,10.64,10.64,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T10:45:00Z,714810,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T10:45:00Z,8M-NHB7-T8TR,,39.59,39.59,39.59,39.59,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T10:45:00Z,8U-QPFH-3EKQ,,8.75,8.75,8.75,8.75,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T10:45:00Z,9X-HL62-83C7,,5.99,5.99,5.99,5.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-02-27T10:45:00Z,A1-KSU1-GZMS,0.00,3.28,3.28,3.28,3.28,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
