asin,status,item_name,brand_name,product_type,main_image,upc,ean,gtin,parent_asin,color,size,manufacturer,part_number,model_number,package_weight_value,package_weight_unit,package_length,package_width,package_height,package_dimension_unit,item_length,item_width,item_height,item_dimension_unit,bullet_points,keywords,error
B0BMKQKC3M,200,"LEXIBOOK, Unicorn, Educational and Bilingual Laptop French/English, Toy for Children with 124 Activities to Learn Mathematics, Dactylography, Logic, Clock Reading, Games and Music, Pink, JC598UNIi1",,ELECTRONIC_LEARNING_TOY,https://m.media-amazon.com/images/I/71cwf2PVvrL.jpg,,3380743085869,03380743085869,,Pink,M,Lexibook,,,0.83,kilograms,4.9,26.0,34.29,centimeters,24.0,18.0,3.6,centimeters,,,
B0001IWX7E,200,"KitchenCraft Kitchen Scissors with Bottle Opener, Stainless Steel, Multi Purpose Shears 21 cm (8.3''), Black",,SCISSORS,https://m.media-amazon.com/images/I/51pyGOajiCL.jpg,,5028250121776,05028250121776,,Black,,KitchenCraft,,,0.06,kilograms,1.3,7.2,20.1,centimeters,21.3,7.3,1.1,centimeters,,,
B086ZD7MG6,200,Curaprox CPS 07 Prime Start Interdental Brush Set |Starter Set with 5 Brushes |2 Different Holders |Red | 0.7 mm Diameter |2.5 mm Effectiveness | Made in Switzerland,,TOOTHBRUSH,https://m.media-amazon.com/images/I/71SFDMyG7BL.jpg,,7612412427707,07612412427707,,Red,1 count (Pack of 1),Curaprox,,,0.018,kilograms,1.397,5.9944,15.0114,centimeters,60.0,14.0,152.0,millimeters,,,
B09NQ9YX9R,200,"The Army Painter Speedpaint Medium 2.0, Single White Medium 18 ml Acrylic Paint One-coat Painting Solution For Fantasy Tabletop Miniatures Like Warhammer 40k And Dungeons And Dragons",,PAINT,https://m.media-amazon.com/images/I/81w-GcespFL.jpg,,5713799200081,05713799200081,,Medium,18 ml (Pack of 1),Army Painter,,,0.032,kilograms,2.3876,3.9878,7.493,centimeters,10.0,3.0,50.0,millimeters,,,
B00AOES9GE,200,Curaprox CS 1006 Single Toothbrush – Targeted Cleaning for Gumline and Braces | Random Color | for Sensitive Teeth and Implants | Designed in Switzerland,,TOOTHBRUSH,https://m.media-amazon.com/images/I/51JKBIHGVwL.jpg,781163936275,,07612412100600,,Random,1 count (Pack of 1),Curaprox,,,0.01,kilograms,1.3,4.2,22.2,centimeters,220.0,42.0,15.0,millimeters,,,
B096BPSDRZ,200,Ravensburger Bluey 35 Piece Jigsaw Puzzle for Kids Age 3 Years Up - Educational Toddler Toys,,PUZZLES,https://m.media-amazon.com/images/I/81aVYPXB4vL.jpg,,4005556052240,04005556052240,,Multi-coloured,19 x 26 cm,Ravensburger,,,0.2,kilograms,3.4036,18.8976,27.4066,centimeters,3.4,19.0,0.1,centimeters,,,
B099FBD93Y,200,"Curaprox Whitening Toothpaste – for Fresh Breath & Gum Care | Enzymatic Formula, Watermelon Flavour, 60ml | Vegan, SLS-Free, Fluoride 950ppm | Made in Switzerland",,TOOTH_CLEANING_AGENT,https://m.media-amazon.com/images/I/61HoPJ1EPVL.jpg,,7612412429497,07612412429497,,Pink,60 ml (Pack of 1),Curaprox,,,0.1,kilograms,3.4,3.8,15.6,centimeters,36.0,32.0,158.0,millimeters,,,
B07QNL62Z2,200,"Amtech N2352 Rubber Palm Coated Builders Gloves Medium (Size 8), Certified Quality for Heavy Duty Tasks, Yellow/Orange",,PROTECTIVE_GLOVE,https://m.media-amazon.com/images/I/91s1B7tjNEL.jpg,,5032759049417,05032759049417,,Yellow,M,DK Tools LTD,,,0.09,kilograms,14.0,1.0,30.0,centimeters,24.0,9.5,30.0,centimeters,,,
B076VTQGGL,200,Revolution Beauty London Soph Eyeshadow Palette,,EYELID_COLOR,https://m.media-amazon.com/images/I/81-mB7RfFrL.jpg,838623952693,0838623952693,05057566008488,,Multicoloured,26.4 g (Pack of 1),Revolution Beauty Ltd.,,,0.22,kilograms,1.4,10.2,17.7,centimeters,1.77,1.02,0.11,centimeters,,,
B0BLTGP2JX,200,"Crucial DDR5 RAM 32GB Kit (2x16GB) 5600MHz, Desktop Computer Memory, (or 5200MHz, 4800MHz) CL46 - CT2K16G56C46U5",,INTERNAL_MEMORY,https://m.media-amazon.com/images/I/61eLcrtn80L.jpg,649528929785,0649528929785,00649528929785,,Black,32GB (2x16GB),CRUCIAL,,,0.049,kilograms,0.5,8.6,16.2,centimeters,133.4,4.1,31.3,millimeters,,,
B0CTD6Q6KY,200,"McFarlane DC Multiverse 7"" Scale Vehicles - Tumbler with Lucius Fox (The Dark Knight) Gold Label, Includes Action Figure and Accessories",,ART_CRAFT_KIT,https://m.media-amazon.com/images/I/61H3lSc0PVL.jpg,787926151930,0787926151930,,,Multi,15 x 25 x 6 pulgadas,McFarlane Toys,,,2.38,kilograms,17.6,27.8,48.6,centimeters,25.0,15.0,6.0,inches,,,
B00VRF1XEY,200,Matt Tester 75ml (Waterfall),,PAINT,https://m.media-amazon.com/images/I/61Mu5oHwRwL.jpg,,5010426738321,05010426738321,,Waterfall,75 ml (Pack of 1),PPG Architectural Coatings UK & Ireland,,,0.15,kilograms,8.5,8.6,9.6,centimeters,,,,,,,
B071X4RKYL,200,"Addis 513881 Essentials Wooden Outdoor Complete Broom with Metal Handle, Natural/ Black, 27.5 cm",,BROOM,https://m.media-amazon.com/images/I/61xZbvSLEiL.jpg,,5010303144863,05010303144863,,Natural/ Black,10 x 29 x 127 cm,Addis,,,0.6,kilograms,10.0,10.0,120.0,centimeters,10.0,29.0,127.0,centimeters,,,
B00BWU7MNU,200,"SPLAT Biocalcium Toothpaste, 100 ml",,TOOTH_CLEANING_AGENT,https://m.media-amazon.com/images/I/61+bC9eXnhL.jpg,,4603014001092,04603014001092,,Biocalcium,100 ml (Pack of 1),SPLAT,,,0.15,kilograms,3.9116,6.5024,18.5928,centimeters,18.0,4.0,5.0,centimeters,,,
B000FGECAI,200,"Learning Resources Kanoodle 3D Brain Teaser Puzzle, Travel Game for Adults and Kids Ages 7 8 9 10+, Gift for Boys and Girls, Featuring over 200 Challenges",,PUZZLES,https://m.media-amazon.com/images/I/71v68G+xVAL.jpg,086002029782,0086002029782,00086002029782,,Retro-tri Color,"12 pieces, 3.25 x 5.75 inches",Learning Resources Ltd,,,0.15,kilograms,2.4,10.4,14.1,centimeters,5.75,3.25,0.75,inches,,,
B07J9JGZZV,200,Plaque Glo Plaque Disclosing Toothpaste and Torch System (Tropical),,TOOTH_CLEANING_AGENT,https://m.media-amazon.com/images/I/41Kic40-R4L.jpg,,9336628002760,09336628002760,,,25 g (Pack of 1),Erskine Oral Care,,,0.05,kilograms,2.4,5.0,17.9,centimeters,2.5,6.0,19.0,centimeters,,,
B074RQ8G8Z,200,Cool Chile Chipotle Chillies in Adobo Paste - 170g Jar | Smoky Chilli Peppers in Sauce for Mexican Cooking,,FOOD,https://m.media-amazon.com/images/I/81tMRhJH50L.jpg,,5029210000513,,,,170 grams,Cool Chile,,,0.34,kilograms,6.6,6.6,8.2,centimeters,0.55,0.01,0.01,centimeters,,,
B0BBH9MHBH,200,"OtterBox Symmetry Folio Case for iPad 10th gen 2022, iPad 11th gen 2025 (A16), Shockproof, Drop proof, Slim Protective Folio Case, Tested to Military Standard, Blue",,CELLULAR_PHONE_CASE,https://m.media-amazon.com/images/I/71x4S9Qi5JL.jpg,840262399784,0840262399784,00840262399784,,Blue,,Otterbox,,,0.39,kilograms,2.0,20.2,28.4,centimeters,18.99,25.84,1.55,centimeters,,,
B08M8CQHHV,200,"AQUARIUS 65370 Lord of The Rings Map 1000 Piece Jigsaw Puzzle, Multi-Colored, One Size",,PUZZLES,https://m.media-amazon.com/images/I/911wZHnj+tL.jpg,840391148840,0840391148840,,,Multi-colored,One Size,Aquarius,,,0.65,kilograms,5.8,20.3,25.5,centimeters,2.2,9.9,7.9,inches,,,
B07RXCFY28,200,"Procos Dnpx Toy Story 4 Party Table Cover 1CT, 120 x 180 cm",,TABLECLOTH,https://m.media-amazon.com/images/I/81SUI4OPY8L.jpg,,5201184902325,05201184902325,,Multicolor,4.1 x 0.1 inch (Rectangular),PROCOS,,,0.07,kilograms,0.9,17.3,25.5,centimeters,26.5,0.5,17.0,centimeters,,,
B0D3JBBGSB,200,"OtterBox Defender Case for iPad Air 11"" (M2/M3/M4) & iPad Air 10.9"" (2022/2020), Ultra-Rugged Protective Case with built in Screen Protector, 2x Tested to Military Standard, Black",,PORTABLE_ELECTRONIC_DEVICE_COVER,https://m.media-amazon.com/images/I/71kF7Gumz0L.jpg,840304758647,0840304758647,00840304758647,,Black,"iPad Air 11"" (M2/M3/M4)/iPad Air 10.9"" (2022/2020)",Otterbox,,,0.59,kilograms,2.8956,20.701,29.21,centimeters,10.5,7.87,1.01,inches,,,
B07MW9H6P4,200,GoodBoy BOY BIG DOG SUPER SOFT PLUSH SQUEAKY TOY 44 CM,,PET_TOY,https://m.media-amazon.com/images/I/81gYLgHs-zL.jpg,,5000239083428,,,,large,ARMITAGE,,,0.2,kilograms,11.4,20.7,29.2,centimeters,44.0,44.0,44.0,centimeters,,,
B0BS1WDHP7,200,Funko Pop! Deluxe: Disney the Nightmare Before Christmas 30th - Jack Skellington & Zero With Tree - Disney: the Nightmare Before Christmas - Collectable Vinyl Figure - Gift Idea - Movies Fans,,FIGURINE,https://m.media-amazon.com/images/I/61aVlD0QzJL.jpg,889698723824,0889698723824,,,Multicolor,One Size,Funko,,,0.54,kilograms,15.6972,17.6022,21.59,centimeters,5.5,6.5,8.0,inches,,,
B001JYLJB0,200,Blackspur BB-RLP102 Heavy Duty Revolving Leather Punch,,HOLE_PUNCH,https://m.media-amazon.com/images/I/71-FRvcDS4L.jpg,,5017403025801,05017403025801,,Silver & Red,,Blackspur,,,0.26,kilograms,2.8,11.0,26.6,centimeters,,,,,,,
B009NST7AY,200,GREEN SHIELD CONDITIONING LEATHER SURFACE WIPES 70 PACK - EXTRA LARGE WIPES,,SURFACE_CLEANING_WIPE,https://m.media-amazon.com/images/I/71dgKEsyBQL.jpg,790295333159,0790295333159,05060110220724,,Green,50 count (Pack of 1),Shopping Sky,,,0.33,kilograms,6.2,16.5,23.7,centimeters,11.0,6.5,25.0,centimeters,,,
B006R5Z7DC,200,Opies Red Marachino Cocktail Cherries with Stem 225g Jar - Marachino Cherries for Cocktails,,FRUIT_SNACK,https://m.media-amazon.com/images/I/716AiiwqqDL.jpg,,5010392002525,,,,225 g (Pack of 1),,,,0.52,kilograms,15.7,17.0,23.5,centimeters,0.07,0.07,0.12,meters,,,
B01N58L3PP,200,"Unika EasyShine Wood & Laminate Floor Cleaner 500ml – Ready to Use Spray Cleaner for Varnished Wood & Laminate Floors, No Polish Build Up, Dries to a Sparkling Shine",,CLEANING_AGENT,https://m.media-amazon.com/images/I/81g6cIqQHUL.jpg,,5023778070223,05023778070223,,,1 count (Pack of 1),Unika,,,0.5,kilograms,5.0,11.2,25.2,centimeters,25.0,10.0,6.0,centimeters,,,
B09BR88BPW,200,Stoddard Icon White Standard Interdental Brushes - 8 Brush Plus 2 Free Brush in 1 Pack,,TOOTHBRUSH,https://m.media-amazon.com/images/I/71iCElxqmPL.jpg,,5051717179447,,,White,10 count (Pack of 1),Stoddard Icon,,,0.03,kilograms,0.9,7.5,18.0,centimeters,,,,,,,
B0993N4XMC,200,"Goodyear Bumper and Trim Restorer 750ml-back to Black| Helps Bumper and Trim Plastic Look Like New| Restores, Protects and Shines| Long Lasting Gloss Finish| Suitable for All Exterior Plastics",,TOOLS,https://m.media-amazon.com/images/I/51hYnWQwO4L.jpg,,5055441446455,,,Multicolour,,Avron,,,0.83,kilograms,5.9,10.5,28.5,centimeters,12.0,18.0,12.0,centimeters,,,
B07Y5KYLQ8,200,"Silvine Cloakroom/Raffle Tickets, Numbered 1-1000 with Security Numbering. Ref CRT1000, Single",,TABLETOP_GAME,https://m.media-amazon.com/images/I/71UG+GDtogL.jpg,,5011566017192,05011566017192,,Red,Single,Silvine,,,0.18,kilograms,2.2,10.6,14.0,centimeters,140.0,105.0,18.0,millimeters,,,
B01N4LH1PN,200,PETITFEE Gold Hydrogel Eye Patch,,SKIN_TREATMENT_MASK,https://m.media-amazon.com/images/I/61pz8nfXpyL.jpg,371655368488,0371655368488,08809239803596,,Gold,60 count (Pack of 1),NS Retail,,,0.181,kilograms,4.191,8.1026,8.1026,centimeters,50.0,50.0,28.0,centimeters,,,
B003TYWR5K,200,White Deck Box for Trading Cards,,STORAGE_BOX,https://m.media-amazon.com/images/I/41Pk+nNNpwL.jpg,074427825911,0074427825911,00074427825911,,White,80 litres,Esdevium Games Limited,,,0.018,kilograms,5.1054,8.89,10.4902,centimeters,7.1,4.6,9.5,centimeters,,,
B09V8GFY8C,404,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""NOT_FOUND"", ""message"": ""Requested item, B09V8GFY8C, not found in marketplace(s) A1F83G8C2ARO7P.""}]}"
B00RO5R4JE,200,"Bettina Soap Pads, 12 Pcs – Plastic-Free, Biodegradable, 100% Recycled Material, Eco-Friendly Steel Wool Pads for Sparkling Cleaning, Animal-Free Ingredients",,CLEANING_AGENT,https://m.media-amazon.com/images/I/71tPAc+V4fL.jpg,,5052578014007,,,Green,16 count (Pack of 1),Arix Europe,,,0.13,kilograms,4.9,14.6,14.6,centimeters,,,,,,,
B08J1X9VVF,200,Tangle Teezer | The Mini Ultimate Detangler Hairbrush |Gentle on Wet Hair | Two-Tiered Teeth & Comfortable Handle | Ideal for Kids And Travel | Reduces Knots & Breakage | Wisteria Leaf,,HAIR_BRUSH,https://m.media-amazon.com/images/I/61hrfXZGkEL.jpg,,5060630041311,05060630041311,,Wisteria Leaf,Mini,Tangle Teezer,,,0.05,kilograms,3.4,5.4,15.8,centimeters,15.4,3.2,5.2,centimeters,,,
B093WHTJL7,200,"SUPERTHINGS Balloon Boxer – Large vehicle plus two attachable vehicles, 3 SuperThings and 1 exclusive Kazoom Kid",,NON_RIDING_TOY_VEHICLE,https://m.media-amazon.com/images/I/71bN1sKoFDL.jpg,,8431618016626,08431618016626,,Multicolored,31 cm,Magic Box Toys,,,0.44,kilograms,7.2,25.0,26.1,centimeters,26.0,28.0,31.0,centimeters,,,
B009L12MLO,200,"Proxysoft Dental Floss for Bridges and Implants 30 Strands - Floss Threaders for Bridges, Dental Implants, Braces with Extra-Thick Proxy Brush for Optimal Oral Hygiene -Teeth Bridge and Implant Cleaners",,DENTAL_FLOSS,https://m.media-amazon.com/images/I/7183omh7eNL.jpg,685450648141,0685450648141,00685450648141,,,1 count (Pack of 30),Proxy,,,0.01,kilograms,1.5,7.2,15.5,centimeters,5.0,1.0,2.0,inches,,,
B00GI299M4,200,Vaseline Lip Therapy - 0.25 OZ Pack of 2 (Lip Therapy - Rosy Lips),,LIP_BALM,https://m.media-amazon.com/images/I/61szf3EYZQL.jpg,,,,,Rose,1 count (Pack of 2),Unilever,,,0.01,kilograms,2.6,6.3,9.7,centimeters,4.2,2.5,2.0,inches,,,
1848450486,200,The Darkest Surrender (Lords of the Underworld: Book 8),,ABIS_BOOK,https://m.media-amazon.com/images/I/61FDxq9I0kL.jpg,,9781848450486,09781848450486,,,,Mira Books,,,0.62,pounds,19.2,12.6,3.4,centimeters,126.0,26.0,198.0,millimeters,,,
B07B4NQSYS,200,Kilner Wide Mouth Preserve Jar 0.35L (350ml) Glass Storage Jar with Vacuum Seal Lid Ideal for Preserving Whole Fruits Vegetables Pickles Jams,,FOOD_STORAGE_CONTAINER,https://m.media-amazon.com/images/I/71Guh76Y4KL.jpg,,5010853253039,05010853253039,,0.35l,0.35 litre (Single),Kilner,,,0.34,kilograms,9.9,13.7,15.6,centimeters,3.543307083,3.543307083,4.921259838,centimeters,,,
B0B8T9L8RY,200,"Smart Choice Dog Toy Box, Grey",,ITEM_CONTAINER,https://m.media-amazon.com/images/I/71lZ0qgvZnL.jpg,,5052516213103,,,Grey,,RSW,,,0.43,kilograms,2.1,25.3,38.2,centimeters,37.0,25.0,25.0,centimeters,,,
B0CBNNKLYJ,200,"Mattel WWE Ultimate Edition Asuka Action Figure & Accessories, 6-inch Collectible Set, Swappable Heads & Hands, Entrance Gear & 30 Articulation Points, HWP53",,TOY_FIGURE,https://m.media-amazon.com/images/I/917SgK2N-DL.jpg,194735218318,0194735218318,00194735218318,,Multicolor,6 inches,Mattel,,,0.259,kilograms,6.7056,19.1008,27.5082,centimeters,1.1811,3.1496,6.6929,inches,,,
B00M9UFVGM,404,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""NOT_FOUND"", ""message"": ""Requested item, B00M9UFVGM, not found in marketplace(s) A1F83G8C2ARO7P.""}]}"
B00CRGM45O,200,The Original TUNG Brush - 2 Pack,,TOOTHBRUSH,https://m.media-amazon.com/images/I/61FPQpIdv5L.jpg,614373180056,0614373180056,,,No Cap,1 count (Pack of 2),Peak Essentials,,,0.03,kilograms,2.1,5.8,21.7,centimeters,,,,,,,
B002GZJUQ2,200,"Kitchen Devils S8603000 Control Vegetable Knife, 10 cm, Multi-Colour , Black",,KITCHEN_KNIFE,https://m.media-amazon.com/images/I/71IB6G0kwoL.jpg,,5010624437408,05010624437408,,Multi-colour,1 cm,Kitchen Devils,,,0.05,kilograms,1.9,7.4,28.8,centimeters,31.39,12.6,0.61,centimeters,,,
B01H8QOUTA,200,Organic Shop 250ml Body Scrub Repairing Mango & Sugar,,SKIN_EXFOLIANT,https://m.media-amazon.com/images/I/51IsErsTslL.jpg,,4743318100340,04743318100340,,Mango,250 ml (Pack of 1),Eurobio Lab,,,0.3,kilograms,6.2,9.3,9.5,centimeters,9.6,5.9,9.6,centimeters,,,
B084HZRR8G,200,Funko POP! Movies: TCM - Leatherface - Texas Chainsaw Massacre - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Movies Fans - Model Figure for Collectors,,FIGURINE,https://m.media-amazon.com/images/I/71iMqGn81SL.jpg,889698498302,0889698498302,00889698498302,,Blue,,Funko,,,0.12,kilograms,9.0932,12.0904,16.6878,centimeters,3.0,3.0,3.75,inches,,,
B097F7QHFF,200,"Faith In Nature 3 x 100ml Natural Body Wash Travel Gift Set, Vegan & Cruelty Free, No SLS or Parabens",,SKIN_CLEANING_AGENT,https://m.media-amazon.com/images/I/71qqSiAY9LS.jpg,708002800078,0708002800078,,,Multi,100 ml (Pack of 3),Faith In Nature,,,0.37,kilograms,4.2,11.3,12.3,centimeters,4.1,12.2,11.3,centimeters,,,
B002ZTVMDI,200,Maybelline The Colossal Volum Express Mascara - # 230 Glam Black For Women 0.31 oz Mascara,,MASCARA,https://m.media-amazon.com/images/I/71sSgQyuZQL.jpg,041554050899,0041554050899,,,black / black,9.2 ml (Pack of 1),Maybelline,,,0.032,kilograms,2.1082,6.9088,14.097,centimeters,0.88,2.75,5.625,inches,,,
B00SH4QZIM,200,"Darlac Grab-N-Lift Garden Waste Collector, Leaf Grabber Tool for Gardens, Ultra Lightweight Design, Leaf and Garden Waste Collection, Ref. DP556, Back Friendly Large Jaw Grabber with Moulded Handles",,RAKE,https://m.media-amazon.com/images/I/41vIwDxHCPL.jpg,,5038210003363,,,Red,‎81L x 37W x 9.5H centimetres,Darlac,,,1.34,kilograms,6.5,21.0,84.0,centimeters,1.0,1.0,1.0,centimeters,,,
B00YPA854Y,200,"Sukin Super Greens Detoxifying Clay Masque 100ml - with Goji Berry, Avocado & Baobab; cruelty free & vegan friendly - detoxes & brightens the complexion.",,SKIN_TREATMENT_MASK,https://m.media-amazon.com/images/I/61RJus-ziXL.jpg,730158163301,0730158163301,09327693004414,,WHITE,1 count (Pack of 1),Sukin Australia Pty Ltd.,,,0.11,kilograms,3.9,6.7,7.1,centimeters,7.0,4.0,7.0,centimeters,,,
B00O3XUG5E,200,EPSON Maintenance Workforce Box Ink Cartridge,,INKJET_PRINTER_INK,https://m.media-amazon.com/images/I/51WL5pWbZTL.jpg,,8715946543727,08715946543727,,Black,One Size,EPSON,,,0.03,kilograms,2.5,7.5,14.6,centimeters,0.148,0.076,0.025,centimeters,,,
B095ZY4PCG,200,"Fry's Turkish Delight Mini Chocolate Bars, Classic Rose-Flavoured Chocolate Treats with Soft Jelly Centre, Gifting Treat, Snack or Dessert, 105 g (Pack of 7)",,CHOCOLATE_CANDY,https://m.media-amazon.com/images/I/618CVP8noDL.jpg,,7622201783808,07622201783808,,White,7 Count (Pack of 1),Mondelez,,,0.11,kilograms,2.8,14.0,14.0,centimeters,33.0,133.0,160.0,millimeters,,,
B09S5RXYKR,200,Etude House Fixing Tint #11 Rose Blending | Long Lasting High Pigmented Liquid Lipstick |Waterproof Lightweight Matte Finish Lip Stain| Full Coverage,,LIP_COLOR,https://m.media-amazon.com/images/I/41NXn28N4PL.jpg,,8809820684689,,,Pink tint,4 ml (Pack of 1),ETUDE HOUSE,,,0.03,kilograms,1.9,2.1,11.3,centimeters,20.0,20.0,111.0,millimeters,,,
B07QGGFKYK,200,"Worlds Smallest 568 UNO ONE, Multicoloured, único",,TABLETOP_GAME,https://m.media-amazon.com/images/I/81Pu3jQKBkL.jpg,854941007631,0854941007631,00854941007631,,Multicoloured,único,Bandai,,,0.04,kilograms,2.6,10.8,17.8,centimeters,2.0,5.0,7.6,centimeters,,,
B01G263L1K,200,"Dragon Shield | Standard Size Card Matte Sleeves | 100 CT - Smooth & Tough Premium TCG Sleeves | Compatible with Pokemon, Flesh & Blood, One Piece & Magic the Gathering | Purple",,CARD_DOCUMENT_SLEEVE,https://m.media-amazon.com/images/I/6183+8T0y5L.jpg,736126508723,0736126508723,05706569110093,,Purple,Standard Size,Arcane Tinmen,,,0.141,kilograms,4.699,7.112,9.8044,centimeters,2.0,3.7,2.8,inches,,,
B0032NGZII,200,Everbuild Stick2 General Purpose Superglue – Industrial Grade – High Strength – Rapid Setting – Clear – 20g,,BONDING_ADHESIVES,https://m.media-amazon.com/images/I/61S4YRDZfTL.jpg,616268297399,0616268297399,05029347900069,,Clear,20 grams,Sika Everbuild,,,0.02,kilograms,2.8,2.8,8.6,centimeters,9.0,3.0,3.0,centimeters,,,
