asof_utc,sku,order_id,order_date_utc,candidate_price_gbp,vat_rate_market,cogs_total_gbp,fba_total_gbp,commission_total_gbp,digital_fee_total_gbp,fixed_total_gbp,break_even_total_gbp,temp_floor_10roi_gbp,source_script
2026-02-18T01:33:04Z,R4-IXFX-2AQQ,,,0.00,0.200000,0.00,1.89,0.25,0.05,0.00,2.63,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,U8-RDSV-JZ7U,,,0.00,0.200000,0.00,1.89,0.25,0.05,0.00,2.63,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,3M-SOO9-5R17,,,0.00,0.200000,0.00,3.09,0.25,0.07,0.00,4.09,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,K7-L390-M667,,,0.00,0.200000,0.00,1.89,0.25,0.05,0.00,2.63,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,50-U3CD-LWFE,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,T8-R745-DYOV,,,0.00,0.200000,0.00,1.83,0.25,0.05,0.00,2.56,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,F7-3B20-C9TW,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,9G-57PS-EN16,,,0.00,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,08-3ABG-PL11,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,UG-OV2U-0MBJ,,,0.00,0.200000,0.00,2.77,0.25,0.07,0.00,3.71,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,D3-R4XE-XV0R,,,0.00,0.200000,0.00,3.45,0.25,0.08,0.00,4.54,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,X6-7E52-0VB3,,,0.00,0.200000,0.00,2.77,0.25,0.07,0.00,3.71,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,SY-KXX7-PDAL,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,LW-0BSW-ZD88,,,0.00,0.200000,0.00,1.87,0.25,0.05,0.00,2.60,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,TE-PYY9-E5X8,,,0.00,0.200000,0.00,1.83,0.25,0.05,0.00,2.56,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,TK-2H97-E7UH,,,0.00,0.200000,0.00,3.09,0.25,0.07,0.00,4.09,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,ZU-VG38-OF3L,,,0.00,0.200000,0.00,2.16,0.25,0.05,0.00,2.95,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,1D-E3I8-TUK8,,,0.00,0.200000,0.00,1.87,0.25,0.05,0.00,2.60,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,V0-8QPG-0A04,,,0.00,0.200000,0.00,2.16,0.25,0.05,0.00,2.95,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,V5-VWRV-4S7K,,,0.00,0.200000,0.00,2.77,0.25,0.07,0.00,3.71,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,8N-DRTH-Z7K0,,,0.00,0.200000,0.00,2.94,0.25,0.07,0.00,3.91,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,JA-LKQX-7YEN,,,0.00,0.200000,0.00,5.25,0.25,0.12,0.00,6.74,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,FY-HXC0-DSPO,,,0.00,0.200000,0.00,2.77,0.25,0.07,0.00,3.71,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,96-FPCV-82R1,,,0.00,0.200000,0.00,4.87,0.25,0.11,0.00,6.28,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,YB-QDA8-VS05,,,0.00,0.200000,0.00,4.87,0.25,0.11,0.00,6.28,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,YG-H850-FPEW,,,0.00,0.200000,0.00,1.83,0.25,0.05,0.00,2.56,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,X4-FG91-H4MR,,,0.00,0.200000,0.00,1.83,0.25,0.05,0.00,2.56,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,YI-3CHP-LJOZ,,,0.00,0.200000,0.00,2.77,0.25,0.07,0.00,3.71,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,YP-C2ZB-ES8H,,,0.00,0.200000,0.00,1.83,0.25,0.05,0.00,2.56,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,Z7-VYUL-255V,,,0.00,0.200000,0.00,1.83,0.25,0.05,0.00,2.56,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,ZA-4RO9-GD8M,,,0.00,0.200000,0.00,2.87,0.25,0.07,0.00,3.83,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,ZB-SIAQ-2V7L,,,0.00,0.200000,0.00,3.34,0.25,0.08,0.00,4.40,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,1S-ZFUI-RE1A,,,0.00,0.200000,0.00,2.87,0.25,0.07,0.00,3.83,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,0W-VJRK-9VCG,,,0.00,0.200000,0.00,3.13,0.25,0.07,0.00,4.14,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,E8-MXNZ-4UKU,,,0.00,0.200000,0.00,1.83,0.25,0.05,0.00,2.56,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,EL-1QQR-J77R,,,0.00,0.200000,0.00,1.87,0.25,0.05,0.00,2.60,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,AQ-QMA9-SLHK,,,0.00,0.200000,0.00,3.09,0.25,0.07,0.00,4.09,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,C5-V0VF-ZQAV,,,0.00,0.200000,0.00,1.83,0.25,0.05,0.00,2.56,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,VZ-MTBC-3AJ6,,,0.00,0.200000,0.00,2.77,0.25,0.07,0.00,3.71,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,D9-42IB-HEVC,,,0.00,0.200000,0.00,2.08,0.25,0.05,0.00,2.86,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,LX-K206-ENZX,,,0.00,0.200000,0.00,3.23,0.25,0.07,0.00,4.26,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,X1-68KO-184Y,,,0.00,0.200000,0.00,4.91,0.25,0.11,0.00,6.32,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,3A-T942-KVZH,,,0.00,0.200000,0.00,2.77,0.25,0.07,0.00,3.71,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,Y0-Q6YF-SIEG,,,0.00,0.200000,0.00,2.77,0.25,0.07,0.00,3.71,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,FY-L1AO-4YOT,,,0.00,0.200000,0.00,2.91,0.25,0.07,0.00,3.88,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,ZP-F5C8-7ZCG,,,0.00,0.200000,0.00,3.10,0.25,0.07,0.00,4.10,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,KJ-T17P-5CVS,,,0.00,0.200000,0.00,1.93,0.25,0.05,0.00,2.68,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,APPROVAL-1,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,L7-ZGYU-IWOW,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,XX-ISP6-LTOY,,,0.00,0.200000,0.00,3.13,0.25,0.07,0.00,4.14,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,8R-0UT9-SEOY,,,0.00,0.200000,0.00,3.58,0.25,0.08,0.00,4.69,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,7C-MBEY-QA37,,,0.00,0.200000,0.00,2.07,0.25,0.05,0.00,2.84,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,QS-V8XL-25CO,,,0.00,0.200000,0.00,3.25,0.25,0.08,0.00,4.30,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,L3-OHWF-OL4P,,,0.00,0.200000,0.00,1.97,0.25,0.05,0.00,2.72,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,VA-7T3X-R64D,,,0.00,0.200000,0.00,1.93,0.25,0.05,0.00,2.68,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,Y3-RYVT-A6Y8,,,12.03,0.200000,0.00,3.36,1.80,0.11,0.00,6.32,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,ZU-RET1-5CSU,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,62-2H0B-RRR3,,,0.00,0.200000,0.00,3.13,0.25,0.07,0.00,4.14,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,R9-20LM-YJL9,,,0.00,0.200000,0.00,3.10,0.25,0.07,0.00,4.10,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,B7-D9X9-FWYR,,,0.00,0.200000,0.00,1.83,0.25,0.05,0.00,2.56,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,5R-LL8J-AP4S,,,0.00,0.200000,0.00,1.89,0.25,0.05,0.00,2.63,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,3C-HIAR-JEF0,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,CLFAPPLY1,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,---,,,0.00,0.200000,0.00,1.87,0.25,0.05,0.00,2.60,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,C7-D8C6-UWDV,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,RI-DHUT-XR75,,,0.00,0.200000,0.00,2.91,0.25,0.07,0.00,3.88,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,Y2-A0XO-9DCH,,,0.00,0.200000,0.00,2.95,0.25,0.07,0.00,3.92,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,JP-9X4T-0CCC,,,0.00,0.200000,0.00,2.10,0.25,0.05,0.00,2.88,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,9Q-K2SI-Q5LI,,,0.00,0.200000,0.00,3.14,0.25,0.07,0.00,4.15,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,2Z-WVXG-I7W1,,,0.00,0.200000,0.00,1.89,0.25,0.05,0.00,2.63,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,E1-W7LJ-CUKO,,,0.00,0.200000,0.00,1.89,0.25,0.05,0.00,2.63,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,U4-Z3VT-1WNS,,,0.00,0.200000,0.00,1.89,0.25,0.05,0.00,2.63,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,6S-TT0C-48SV,,,0.00,0.200000,0.00,4.91,0.25,0.11,0.00,6.32,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,N2-I82D-3I3Q,,,0.00,0.200000,0.00,1.93,0.25,0.05,0.00,2.68,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,GZ-0NY2-BOHL,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,S2-RZ4R-15M6,,,0.00,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,VU-UQNN-35C8,,,9.97,0.200000,0.00,3.00,1.50,0.09,0.00,5.51,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,APPLY2,,,0.00,0.200000,0.00,1.87,0.25,0.05,0.00,2.60,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,APPLY-B0CSGSCWTP,,,0.00,0.200000,0.00,2.94,0.25,0.07,0.00,3.91,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,APPLY-B0CSH9HXQ5,,,0.00,0.200000,0.00,2.94,0.25,0.07,0.00,3.91,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,REJECT,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,UE-BZE5-I0WM,,,0.00,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,FBA15K3QTGNT_UNEXPECTED_ITEM_01,,,4.42,0.200000,1.66,1.46,0.35,0.04,0.00,4.21,4.41,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,PT-7SUD-DDSG,,,8.99,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,3Z-03PB-Q1A8,,,6.79,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,02-7AZG-O0CV,,,3.14,0.200000,0.59,1.46,0.47,0.04,0.00,3.07,3.14,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,03-7TNF-U2A1,,,4.10,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,06-6WC0-UGFH,,,17.63,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,0B-IC3D-6S96,,,8.95,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,0G-JB6S-PN34,,,6.22,0.000000,2.74,2.65,0.50,0.06,0.00,5.95,6.22,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,0H-5V53-GPG4,,,12.35,0.200000,4.85,3.00,1.85,0.10,0.00,11.76,12.34,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,0N-VZG5-JH06,,,12.98,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,0N-X5KF-213D,,,8.71,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,0R-GRRH-W0Z9,,,4.89,0.200000,1.95,1.25,0.64,0.04,0.00,4.66,4.89,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,0X-VJWI-4OT8,,,12.18,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,0Z-Y60V-499R,,,5.37,0.200000,1.92,1.50,0.81,0.05,0.00,5.14,5.37,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,12-3VTE-5T3Z,,,18.65,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,18-WD7G-J8U4,,,12.99,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,1U-1W76-M840,,,3.78,0.200000,0.76,1.70,0.57,0.04,0.00,3.68,3.78,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,1U-YF3T-TR74,,,19.93,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,QP-BCUW-E90M,,,27.98,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,714776,,,4.20,0.200000,1.21,1.50,0.63,0.04,0.00,4.06,4.20,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,GA-9DTN-9O1E,,,33.91,0.200000,18.18,3.00,5.09,0.16,0.00,31.72,33.90,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,D3-QTSY-BCV5,,,5.50,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,K7-1K9P-TTAZ,,,8.99,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,2U-4KLP-68HB,,,13.54,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,86-1VHQ-ABNK,,,7.98,0.200000,0.57,0.00,0.00,0.00,0.00,0.68,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,AX-NKNU-29C1,,,4.86,0.200000,0.61,2.92,0.39,0.07,0.00,4.79,4.86,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,EA-FZ2V-D7II,,,5.12,0.200000,1.83,0.00,0.00,0.00,0.00,2.20,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,8S-MI05-1R1X,,,8.99,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,SR-JF1N-II8S,,,3.99,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,A9-2Y9G-M2K7,,,5.93,0.200000,1.52,2.42,0.77,0.07,0.00,5.74,5.92,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,ZT-QPY3-P24I,,,59.58,0.200000,34.32,2.72,8.94,0.23,0.00,55.45,59.57,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,8W-I703-VOFQ,,,18.97,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,JY-781R-EYHZ,,,7.22,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,R4-0AXZ-ZZ9D,,,12.09,0.200000,4.85,3.08,1.57,0.09,0.00,11.51,12.09,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,M5-71MK-T0DL,,,11.50,0.200000,4.32,3.00,1.73,0.09,0.00,10.97,11.49,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,GD-B8SW-1PCP,,,45.52,0.200000,28.75,3.00,3.19,0.12,0.00,42.07,45.52,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,4J-IY7T-6LBS,,,49.99,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,VO-A6AR-18YS,,,5.44,0.200000,1.97,1.50,0.82,0.05,0.00,5.21,5.44,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,Z9-FBUQ-EZN3,,,6.41,0.000000,2.89,2.65,0.51,0.06,0.00,6.11,6.40,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,DT-SPI3-IK34,,,9.08,0.200000,3.74,2.02,1.36,0.07,0.00,8.63,9.08,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,2G-AYBQ-TUQG,,,17.54,0.200000,8.27,2.77,2.63,0.11,0.00,16.54,17.53,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,DV-USYD-8WR2,,,36.40,0.200000,20.51,2.16,5.46,0.15,0.00,33.94,36.40,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,K5-QUBI-YTWD,,,6.40,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,4V-19KJ-15J4,,,6.99,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,RZ-6ZL9-CZ7J,,,6.85,0.200000,2.42,2.43,0.55,0.06,0.00,6.55,6.84,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,8T-HE78-3AQ3,,,6.47,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,SE-IQQJ-EOU3,,,21.15,0.200000,10.38,0.00,0.00,0.00,0.00,12.46,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,D8-1A3E-I37F,,,28.10,0.200000,16.74,0.69,4.22,0.09,0.00,26.09,28.10,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,MV-UNOG-CTUU,,,8.49,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,US-AK96-YFSB,,,4.52,0.200000,1.25,1.67,0.68,0.04,0.00,4.37,4.52,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,Z7-26PV-O9LR,,,8.32,0.200000,4.20,1.60,0.67,0.04,0.00,7.81,8.32,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,HS-R5IP-7E1C,,,5.05,0.200000,0.99,2.65,0.40,0.06,0.00,4.92,5.04,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,BM-1O5E-RW8I,,,3.96,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,PN-0NVI-R2WQ,,,12.57,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,4B-HMJG-PHW4,,,8.99,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,GH-XAAE-HRU7,,,6.65,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,R5-Y2AA-V5FS,,,14.79,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,WR-3V7D-BB7Z,,,2.99,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,L3-ZQ8U-A7LQ,,,8.18,0.200000,3.70,1.46,1.23,0.05,0.00,7.73,8.17,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,6L-SDA9-P13J,,,6.32,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,GW-1ECO-QZA7,,,39.48,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,VI-ICHI-WPB5,,,14.99,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,N4-5C3G-RJS1,,,6.81,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,B1-4B2R-MBRP,,,9.99,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,B7-JEPF-6CU7,,,7.70,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,ZJ-9IR6-7M3A,,,5.30,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,PK-9T59-FNWW,,,82.07,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,XE-YPAI-HX9F,,,9.03,0.200000,4.79,1.50,0.72,0.04,0.00,8.46,9.03,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,K0-71JR-UNLF,,,5.91,0.000000,2.44,2.70,0.47,0.06,0.00,5.67,5.91,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,JE-D4LO-O2JD,,,6.73,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,JH-97NP-GJDG,,,3.20,0.200000,0.78,1.52,0.26,0.04,0.00,3.12,3.21,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,U4-61J7-ERHI,,,49.97,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,G9-GAEI-FQI3,,,6.72,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,R7-98IN-2PW8,,,5.71,0.200000,2.50,1.50,0.46,0.04,0.00,5.40,5.70,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,M7-TSI2-5W7I,,,16.24,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,CH-RLZA-2OYU,,,31.21,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,E4-HG4R-5022,,,7.69,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,6V-EEC1-2S9Z,,,5.90,0.200000,2.25,1.62,0.77,0.05,0.00,5.63,5.90,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,FD-R7YW-X0GH,,,6.79,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,94-X6R7-SCOW,,,19.99,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,MF-TPXM-F8AF,,,33.22,0.200000,18.54,2.16,4.98,0.14,0.00,30.98,33.21,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,MN-LXY0-1MMT,,,16.08,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,EE-KTDC-KCFY,,,7.78,0.200000,3.46,1.46,1.17,0.05,0.00,7.37,7.78,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,5Q-LUQ1-L14K,,,52.99,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,ZV-RLOD-Q0JI,,,17.25,0.200000,7.55,3.36,2.59,0.12,0.00,16.34,17.25,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,D1-LSS7-93U8,,,7.99,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,KQ-XRZK-09KK,,,129.60,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,X1-APP3-4HQ6,,,37.97,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,M8-LMW1-Z8AS,,,11.99,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,VL-48KZ-J3F2,,,5.18,0.200000,1.06,2.42,0.67,0.06,0.00,5.05,5.18,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,9D-PMDG-ALP4,,,11.75,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T01:33:04Z,UR-Q7TM-1F3I,,,16.95,0.200000,7.59,3.12,2.54,0.11,0.00,16.03,16.94,H110_run_phase1_h_pilot
