Order number_norm,sales,ship_x,promo_x,sb_total,Order ID,price,ship_y,gift,promo_y,our_total,diff
206-6518998-9367519,5.94,0.0,0.0,5.94,206-6518998-9367519,5.94,0.0,0.0,0.0,5.94,0.0
206-6533588-5437154,5.97,0.0,0.0,5.97,206-6533588-5437154,5.97,0.0,0.0,0.0,5.97,0.0
206-6545440-1216345,11.98,0.0,0.0,11.98,206-6545440-1216345,11.98,0.0,0.0,0.0,11.98,0.0
206-6553061-4257946,11.66,0.0,0.0,11.66,206-6553061-4257946,11.66,0.0,0.0,0.0,11.66,0.0
206-6559292-1721132,7.85,0.0,0.0,7.85,206-6559292-1721132,7.85,0.0,0.0,0.0,7.85,0.0
206-6560070-4353112,25.72,0.0,0.0,25.72,206-6560070-4353112,25.72,1.99,0.0,0.0,27.709999999999997,1.99
206-6562908-4629902,8.67,0.0,0.0,8.67,206-6562908-4629902,8.67,0.99,0.0,0.0,9.66,0.99
206-6566460-8985955,6.8,0.0,0.0,6.8,206-6566460-8985955,6.8,0.0,0.0,0.0,6.8,0.0
206-6577761-7103534,5.65,0.0,0.0,5.65,206-6577761-7103534,5.65,0.0,0.0,0.0,5.65,0.0
206-6581801-5123501,9.99,0.0,0.0,9.99,206-6581801-5123501,9.99,0.0,0.0,0.0,9.99,0.0
206-6588497-2657934,5.9,0.0,0.0,5.9,206-6588497-2657934,5.9,0.0,0.0,0.0,5.9,0.0
206-6615093-7635511,14.99,0.0,0.0,14.99,206-6615093-7635511,14.99,0.0,0.0,0.0,14.99,0.0
206-6619361-5315549,13.99,0.0,0.0,13.99,206-6619361-5315549,13.99,1.5,0.0,0.0,15.49,1.5
206-6622451-6514711,12.9,0.0,0.0,12.9,206-6622451-6514711,12.9,0.0,0.0,0.0,12.9,0.0
206-6632739-7323507,9.99,0.0,0.0,9.99,206-6632739-7323507,9.99,0.0,0.0,0.0,9.99,0.0
206-6639861-7929144,10.99,0.0,0.0,10.99,206-6639861-7929144,10.99,0.0,0.0,0.0,10.99,0.0
206-6643336-5106750,7.28,0.0,0.0,7.28,206-6643336-5106750,7.28,0.0,0.0,0.0,7.28,0.0
206-6654663-9578711,6.8,0.0,0.0,6.8,206-6654663-9578711,6.8,0.0,0.0,0.0,6.8,0.0
206-6656139-8117144,6.8,0.0,0.0,6.8,206-6656139-8117144,6.8,0.0,0.0,0.0,6.8,0.0
206-6663308-5861968,5.97,0.0,0.0,5.97,206-6663308-5861968,5.97,0.0,0.0,0.0,5.97,0.0
206-6664596-9678747,2.97,0.0,0.0,2.97,206-6664596-9678747,2.97,0.0,0.0,0.0,2.97,0.0
206-6677654-3254729,8.04,0.0,0.0,8.04,206-6677654-3254729,8.04,0.0,0.0,0.0,8.04,0.0
206-6681524-8913926,5.98,0.0,0.0,5.98,206-6681524-8913926,5.98,0.0,0.0,0.0,5.98,0.0
206-6704005-6449964,4.97,0.0,0.0,4.97,206-6704005-6449964,4.97,0.4,0.0,0.0,5.37,0.4
206-6705928-3052350,4.98,0.0,0.0,4.98,206-6705928-3052350,4.98,0.0,0.0,0.0,4.98,0.0
206-6727120-7393900,6.28,0.0,0.0,6.28,206-6727120-7393900,6.28,0.0,0.0,0.0,6.28,0.0
206-6735269-8428343,5.94,0.0,0.0,5.94,206-6735269-8428343,5.94,0.0,0.0,0.0,5.94,0.0
206-6740980-5162737,3.99,0.0,0.0,3.99,206-6740980-5162737,3.99,0.0,0.0,0.0,3.99,0.0
206-6760852-9481906,27.0,0.0,0.0,27.0,206-6760852-9481906,27.0,0.0,0.0,0.0,27.0,0.0
206-6765094-3977914,10.49,-0.84,0.0,9.65,206-6765094-3977914,9.49,1.0,0.0,0.0,10.49,0.84
206-6766926-9251559,7.49,0.0,0.0,7.49,206-6766926-9251559,7.49,0.0,0.0,0.0,7.49,0.0
206-6796941-2877954,5.98,0.0,0.0,5.98,206-6796941-2877954,5.98,0.0,0.0,0.0,5.98,0.0
206-6804370-0425115,2.97,0.0,0.0,2.97,206-6804370-0425115,2.97,0.0,0.0,0.0,2.97,0.0
206-6811990-5794762,7.71,0.0,0.0,7.71,206-6811990-5794762,7.71,0.0,0.0,0.0,7.71,0.0
206-6820208-5109112,13.56,0.0,0.0,13.56,206-6820208-5109112,13.56,0.0,0.0,0.0,13.56,0.0
206-6826858-6344368,8.98,0.0,0.0,8.98,206-6826858-6344368,8.98,0.0,0.0,0.0,8.98,0.0
206-6832890-6520359,7.45,0.0,0.0,7.45,206-6832890-6520359,7.45,0.0,0.0,0.0,7.45,0.0
206-6842383-0181933,2.97,0.0,0.0,2.97,206-6842383-0181933,2.97,0.0,0.0,0.0,2.97,0.0
206-6867721-3969146,6.28,0.0,0.0,6.28,206-6867721-3969146,6.28,0.0,0.0,0.0,6.28,0.0
206-6877609-3240317,49.99,0.0,0.0,49.99,206-6877609-3240317,49.99,0.0,0.0,0.0,49.99,0.0
206-6883774-2522737,9.99,0.0,0.0,9.99,206-6883774-2522737,9.99,0.0,0.0,0.0,9.99,0.0
206-6897518-8836367,7.99,0.0,0.0,7.99,206-6897518-8836367,7.99,0.0,0.0,0.0,7.99,0.0
206-6913480-7480319,6.8,0.0,0.0,6.8,206-6913480-7480319,6.8,0.0,0.0,0.0,6.8,0.0
206-6914906-3925966,12.13,0.0,0.0,12.13,206-6914906-3925966,12.13,0.0,0.0,0.0,12.13,0.0
206-6922370-6776309,4.96,0.0,0.0,4.96,206-6922370-6776309,4.96,0.0,0.0,0.0,4.96,0.0
206-6929522-5257955,6.8,0.0,0.0,6.8,206-6929522-5257955,6.8,0.0,0.0,0.0,6.8,0.0
206-6930748-8259541,11.16,-2.49,0.0,8.67,206-6930748-8259541,8.17,2.99,0.0,0.0,11.16,2.49
206-6933770-8770738,6.8,0.0,0.0,6.8,206-6933770-8770738,6.8,0.0,0.0,0.0,6.8,0.0
206-6937107-9407531,5.77,0.0,0.0,5.77,206-6937107-9407531,5.77,0.0,0.0,0.0,5.77,0.0
206-6942999-2067553,12.07,0.0,0.0,12.07,206-6942999-2067553,12.07,0.0,0.0,0.0,12.07,0.0
206-6951189-5890751,27.0,0.0,0.0,27.0,206-6951189-5890751,27.0,0.0,0.0,0.0,27.0,0.0
206-6954912-9145153,6.8,0.0,0.0,6.8,206-6954912-9145153,6.8,0.0,0.0,0.0,6.8,0.0
206-6960490-4335516,12.48,-4.15,0.0,8.33,206-6960490-4335516,7.49,4.99,0.0,0.0,12.48,4.15
206-6963303-7061137,13.6,0.0,0.0,13.6,206-6963303-7061137,13.6,0.0,0.0,0.0,13.6,0.0
206-6991204-9514717,49.99,0.0,0.0,49.99,206-6991204-9514717,49.99,0.0,0.0,0.0,49.99,0.0
206-6991519-1737124,6.9,0.0,0.0,6.9,206-6991519-1737124,6.9,0.0,0.0,0.0,6.9,0.0
206-6992792-3394733,10.71,-2.08,0.0,8.63,206-6992792-3394733,8.22,2.49,0.0,0.0,10.71,2.08
206-7005376-3891506,25.72,0.0,0.0,25.72,206-7005376-3891506,25.72,0.0,0.0,0.0,25.72,0.0
206-7011653-9063560,5.77,0.0,0.0,5.77,206-7011653-9063560,5.77,0.0,0.0,0.0,5.77,0.0
206-7019208-9973906,7.96,0.0,0.0,7.96,206-7019208-9973906,7.96,0.0,0.0,0.0,7.96,0.0
206-7020076-3551506,5.98,0.0,0.0,5.98,206-7020076-3551506,5.98,0.5,0.0,0.0,6.48,0.5
206-7031505-7054731,6.8,0.0,0.0,6.8,206-7031505-7054731,6.8,0.0,0.0,0.0,6.8,0.0
206-7038678-5172334,5.59,0.0,0.0,5.59,206-7038678-5172334,5.59,1.12,0.0,0.0,6.71,1.12
206-7054976-1472300,6.73,0.0,0.0,6.73,206-7054976-1472300,6.73,0.0,0.0,0.0,6.73,0.0
206-7066843-7345957,49.98,0.0,0.0,49.98,206-7066843-7345957,49.98,0.0,0.0,0.0,49.98,0.0
206-7073072-5845155,3.96,0.0,0.0,3.96,206-7073072-5845155,3.96,0.0,0.0,0.0,3.96,0.0
206-7076553-7674769,7.99,0.0,0.0,7.99,206-7076553-7674769,7.99,0.0,0.0,0.0,7.99,0.0
206-7081107-6749913,27.0,0.0,0.0,27.0,206-7081107-6749913,27.0,0.0,0.0,0.0,27.0,0.0
206-7094561-5723530,5.98,0.0,0.0,5.98,206-7094561-5723530,5.98,0.0,0.0,0.0,5.98,0.0
206-7097988-5064331,16.34,0.0,0.0,16.34,206-7097988-5064331,16.34,0.0,0.0,0.0,16.34,0.0
206-7121994-2533149,3.0,0.0,0.0,3.0,206-7121994-2533149,3.0,0.0,0.0,0.0,3.0,0.0
206-7129642-9955535,5.02,0.0,0.0,5.02,206-7129642-9955535,5.02,0.0,0.0,0.0,5.02,0.0
206-7159304-5721127,7.97,0.0,0.0,7.97,206-7159304-5721127,7.97,0.0,0.0,0.0,7.97,0.0
206-7162750-6136364,8.69,0.0,0.0,8.69,206-7162750-6136364,8.69,0.0,0.0,0.0,8.69,0.0
206-7177930-4848306,16.44,0.0,0.0,16.44,206-7177930-4848306,16.44,0.0,0.0,0.0,16.44,0.0
206-7207471-8289903,8.99,0.0,0.0,8.99,206-7207471-8289903,8.99,0.0,0.0,0.0,8.99,0.0
206-7230763-2581103,17.34,0.0,0.0,17.34,206-7230763-2581103,17.34,0.0,0.0,0.0,17.34,0.0
206-7241595-1280366,42.53,0.0,0.0,42.53,206-7241595-1280366,42.53,0.0,0.0,0.0,42.53,0.0
206-7252664-7906707,6.95,0.0,0.0,6.95,206-7252664-7906707,6.95,0.0,0.0,0.0,6.95,0.0
206-7261255-1878732,11.98,0.0,0.0,11.98,206-7261255-1878732,11.98,0.0,0.0,0.0,11.98,0.0
206-7266785-1979506,12.24,0.0,0.0,12.24,206-7266785-1979506,12.24,0.0,0.0,0.0,12.24,0.0
206-7270451-4794718,7.49,0.0,0.0,7.49,206-7270451-4794718,7.49,0.0,0.0,0.0,7.49,0.0
206-7306672-1033117,5.03,0.0,0.0,5.03,206-7306672-1033117,5.03,0.0,0.0,0.0,5.03,0.0
206-7344782-7361103,19.98,0.0,0.0,19.98,206-7344782-7361103,19.98,0.0,0.0,0.0,19.98,0.0
206-7351483-5275533,8.99,0.0,0.0,8.99,206-7351483-5275533,8.99,0.0,0.0,0.0,8.99,0.0
206-7355430-1057931,10.99,0.0,0.0,10.99,206-7355430-1057931,10.99,0.0,0.0,0.0,10.99,0.0
206-7369835-7312315,5.98,0.0,0.0,5.98,206-7369835-7312315,5.98,0.0,0.0,0.0,5.98,0.0
206-7376706-2780353,39.99,0.0,0.0,39.99,206-7376706-2780353,39.99,0.0,0.0,0.0,39.99,0.0
206-7382651-2769115,5.77,0.0,0.0,5.77,206-7382651-2769115,5.77,0.0,0.0,0.0,5.77,0.0
206-7386909-2473111,7.99,0.0,0.0,7.99,206-7386909-2473111,7.99,0.0,0.0,0.0,7.99,0.0
206-7392560-4452321,6.8,0.0,0.0,6.8,206-7392560-4452321,6.8,0.0,0.0,0.0,6.8,0.0
206-7392563-3914733,3.04,0.0,0.0,3.04,206-7392563-3914733,3.04,0.0,0.0,0.0,3.04,0.0
206-7393103-8311558,3.02,0.0,0.0,3.02,206-7393103-8311558,3.02,0.0,0.0,0.0,3.02,0.0
206-7404724-3306718,6.45,0.0,0.0,6.45,206-7404724-3306718,6.45,0.0,0.0,0.0,6.45,0.0
206-7406203-3815560,8.22,0.0,0.0,8.22,206-7406203-3815560,8.22,0.99,0.0,0.0,9.21,0.99
206-7415054-3095554,12.24,0.0,0.0,12.24,206-7415054-3095554,12.24,0.0,0.0,0.0,12.24,0.0
206-7416317-3202735,5.98,0.0,0.0,5.98,206-7416317-3202735,5.98,0.0,0.0,0.0,5.98,0.0
206-7416908-0587535,11.98,0.0,0.0,11.98,206-7416908-0587535,11.98,0.0,0.0,0.0,11.98,0.0
206-7431897-6833958,8.17,0.0,0.0,8.17,206-7431897-6833958,8.17,0.0,0.0,0.0,8.17,0.0
206-7437820-6898738,7.95,0.0,0.0,7.95,206-7437820-6898738,7.95,0.0,0.0,0.0,7.95,0.0
206-7447522-5339560,5.78,0.0,0.0,5.78,206-7447522-5339560,5.78,0.0,0.0,0.0,5.78,0.0
206-7447666-8515551,29.12,0.0,0.0,29.12,206-7447666-8515551,29.12,0.0,0.0,0.0,29.12,0.0
206-7452638-7641915,8.43,0.0,0.0,8.43,206-7452638-7641915,8.43,0.0,0.0,0.0,8.43,0.0
206-7459459-1431501,5.77,0.0,0.0,5.77,206-7459459-1431501,5.77,0.0,0.0,0.0,5.77,0.0
206-7462237-3169927,11.49,0.0,0.0,11.49,206-7462237-3169927,11.49,0.0,0.0,0.0,11.49,0.0
206-7499307-0564316,6.8,0.0,0.0,6.8,206-7499307-0564316,6.8,0.0,0.0,0.0,6.8,0.0
206-7499698-1273153,11.5,0.0,0.0,11.5,206-7499698-1273153,11.5,0.0,0.0,0.0,11.5,0.0
206-7510560-4795553,16.34,0.0,0.0,16.34,206-7510560-4795553,8.17,0.0,0.0,0.0,8.17,-8.17
206-7512262-6546767,8.24,-1.03,0.0,7.21,206-7512262-6546767,7.0,1.24,0.0,0.0,8.24,1.03
206-7512336-3825961,12.09,0.0,0.0,12.09,206-7512336-3825961,12.09,0.0,0.0,0.0,12.09,0.0
206-7518756-1155519,13.99,0.0,0.0,13.99,206-7518756-1155519,13.99,0.0,0.0,0.0,13.99,0.0
206-7548453-2079554,25.72,0.0,0.0,25.72,206-7548453-2079554,25.72,0.0,0.0,0.0,25.72,0.0
206-7552797-7585128,9.95,0.0,0.0,9.95,206-7552797-7585128,9.95,0.0,0.0,0.0,9.95,0.0
206-7554917-3640323,7.2,0.0,0.0,7.2,206-7554917-3640323,7.2,0.0,0.0,0.0,7.2,0.0
206-7559564-5873946,6.73,0.0,0.0,6.73,206-7559564-5873946,6.73,0.0,0.0,0.0,6.73,0.0
206-7562900-5475525,8.02,0.0,0.0,8.02,206-7562900-5475525,8.02,0.0,0.0,0.0,8.02,0.0
206-7564271-4010724,39.99,0.0,0.0,39.99,206-7564271-4010724,39.99,0.0,0.0,0.0,39.99,0.0
206-7597027-6109160,22.31,0.0,0.0,22.31,206-7597027-6109160,22.31,0.67,0.0,0.0,22.98,0.67
206-7601548-6052346,7.99,0.0,0.0,7.99,206-7601548-6052346,7.99,0.0,0.0,0.0,7.99,0.0
206-7613601-5126746,11.96,0.0,0.0,11.96,206-7613601-5126746,11.96,0.0,0.0,0.0,11.96,0.0
206-7613909-9970724,17.17,0.0,0.0,17.17,206-7613909-9970724,17.17,0.0,0.0,0.0,17.17,0.0
206-7620027-1492336,7.81,0.0,0.0,7.81,206-7620027-1492336,7.81,0.0,0.0,0.0,7.81,0.0
206-7631847-8287510,11.83,0.0,0.0,11.83,206-7631847-8287510,11.83,0.0,0.0,0.0,11.83,0.0
206-7648101-3121954,9.49,0.0,0.0,9.49,206-7648101-3121954,9.49,0.0,0.0,0.0,9.49,0.0
206-7659662-1814754,6.22,0.0,0.0,6.22,206-7659662-1814754,6.22,0.0,0.0,0.0,6.22,0.0
206-7662507-1695560,7.12,0.0,0.0,7.12,206-7662507-1695560,7.12,0.0,0.0,0.0,7.12,0.0
206-7666983-9899514,10.99,0.0,0.0,10.99,206-7666983-9899514,10.99,0.0,0.0,0.0,10.99,0.0
206-7670755-7033965,12.48,-2.07,0.0,10.41,206-7670755-7033965,9.99,2.49,0.0,0.0,12.48,2.07
206-7674021-1046764,21.84,0.0,0.0,21.84,206-7674021-1046764,21.84,0.0,0.0,0.0,21.84,0.0
206-7685393-9704335,5.15,0.0,0.0,5.15,206-7685393-9704335,5.15,0.75,0.0,0.0,5.9,0.75
206-7708038-6949159,30.16,0.0,0.0,30.16,206-7708038-6949159,30.16,0.0,0.0,0.0,30.16,0.0
206-7726104-0041119,14.07,0.0,0.0,14.07,206-7726104-0041119,14.07,0.0,0.0,0.0,14.07,0.0
206-7726762-0656331,7.54,0.0,0.0,7.54,206-7726762-0656331,7.54,0.0,0.0,0.0,7.54,0.0
206-7729055-9291533,9.99,0.0,0.0,9.99,206-7729055-9291533,9.99,1.49,0.0,0.0,11.48,1.49
206-7730820-2946720,11.96,0.0,0.0,11.96,206-7730820-2946720,11.96,0.0,0.0,0.0,11.96,0.0
206-7736651-6955509,11.89,0.0,0.0,11.89,206-7736651-6955509,11.89,0.0,0.0,0.0,11.89,0.0
206-7746435-7100348,9.99,0.0,0.0,9.99,206-7746435-7100348,9.99,0.0,0.0,0.0,9.99,0.0
206-7758622-9885927,29.93,0.0,0.0,29.93,206-7758622-9885927,29.93,1.99,0.0,0.0,31.919999999999998,1.99
206-7773321-4390744,13.99,0.0,0.0,13.99,206-7773321-4390744,13.99,0.0,0.0,0.0,13.99,0.0
206-7780610-0522724,9.88,0.0,0.0,9.88,206-7780610-0522724,9.88,0.66,0.0,0.0,10.540000000000001,0.66
206-7813973-3539542,7.49,0.0,0.0,7.49,206-7813973-3539542,7.49,0.0,0.0,0.0,7.49,0.0
206-7815979-3907554,5.67,0.0,0.0,5.67,206-7815979-3907554,5.67,0.0,0.0,0.0,5.67,0.0
206-7828634-5677921,11.89,0.0,0.0,11.89,206-7828634-5677921,11.89,0.0,0.0,0.0,11.89,0.0
206-7830523-2870722,5.28,0.0,0.0,5.28,206-7830523-2870722,5.28,0.0,0.0,0.0,5.28,0.0
206-7838852-5486766,6.8,0.0,0.0,6.8,206-7838852-5486766,6.8,0.0,0.0,0.0,6.8,0.0
206-7843646-4818725,10.99,0.0,0.0,10.99,206-7843646-4818725,10.99,0.0,0.0,0.0,10.99,0.0
206-7870969-4115527,6.8,0.0,0.0,6.8,206-7870969-4115527,6.8,0.0,0.0,0.0,6.8,0.0
206-7871147-6626757,27.55,0.0,0.0,27.55,206-7871147-6626757,27.55,0.0,0.0,0.0,27.55,0.0
206-7892223-4650710,5.4,0.0,0.0,5.4,206-7892223-4650710,5.4,0.0,0.0,0.0,5.4,0.0
206-7902206-9509930,7.9,0.0,0.0,7.9,206-7902206-9509930,7.9,0.66,0.0,0.0,8.56,0.66
206-7915853-0303542,27.0,0.0,0.0,27.0,206-7915853-0303542,27.0,0.0,0.0,0.0,27.0,0.0
206-7919072-9465930,6.2,0.0,0.0,6.2,206-7919072-9465930,6.2,0.0,0.0,0.0,6.2,0.0
206-7953527-2771569,4.34,0.0,0.0,4.34,206-7953527-2771569,4.34,0.0,0.0,0.0,4.34,0.0
206-7955434-4106766,7.9,0.0,0.0,7.9,206-7955434-4106766,7.9,0.0,0.0,0.0,7.9,0.0
206-7960330-8666740,25.72,0.0,0.0,25.72,206-7960330-8666740,25.72,0.0,0.0,0.0,25.72,0.0
206-7971421-3442705,7.99,0.0,0.0,7.99,206-7971421-3442705,7.99,0.0,0.0,0.0,7.99,0.0
206-7975794-8852321,10.99,0.0,0.0,10.99,206-7975794-8852321,10.99,0.0,0.0,0.0,10.99,0.0
206-7997257-0867566,49.98,0.0,0.0,49.98,206-7997257-0867566,24.99,0.0,0.0,0.0,24.99,-24.99
206-8010154-8867527,13.99,0.0,0.0,13.99,206-8010154-8867527,13.99,0.0,0.0,0.0,13.99,0.0
206-8010686-7135507,15.06,0.0,0.0,15.06,206-8010686-7135507,7.53,0.0,0.0,0.0,7.53,-7.53
206-8012563-3509106,5.94,0.0,0.0,5.94,206-8012563-3509106,5.94,0.0,0.0,0.0,5.94,0.0
206-8046978-9058741,7.96,0.0,0.0,7.96,206-8046978-9058741,7.96,0.0,0.0,0.0,7.96,0.0
206-8104104-0325947,2.97,0.0,0.0,2.97,206-8104104-0325947,2.97,0.0,0.0,0.0,2.97,0.0
206-8107716-3657946,23.78,0.0,0.0,23.78,206-8107716-3657946,23.78,0.0,0.0,0.0,23.78,0.0
206-8170412-5531544,8.02,0.0,0.0,8.02,206-8170412-5531544,8.02,0.0,0.0,0.0,8.02,0.0
206-8170763-5449955,23.78,0.0,0.0,23.78,206-8170763-5449955,23.78,0.0,0.0,0.0,23.78,0.0
206-8184875-4170743,7.3,0.0,0.0,7.3,206-8184875-4170743,7.3,0.0,0.0,0.0,7.3,0.0
206-8191758-1873908,7.9,0.0,0.0,7.9,206-8191758-1873908,7.9,0.0,0.0,0.0,7.9,0.0
206-8214180-0128309,5.03,0.0,0.0,5.03,206-8214180-0128309,5.03,0.0,0.0,0.0,5.03,0.0
206-8218109-6959542,9.8,0.0,0.0,9.8,206-8218109-6959542,9.8,1.13,0.0,0.0,10.93,1.13
206-8255247-8644328,25.72,0.0,0.0,25.72,206-8255247-8644328,25.72,0.0,0.0,0.0,25.72,0.0
206-8291663-0993944,8.7,0.0,0.0,8.7,206-8291663-0993944,8.7,0.0,0.0,0.0,8.7,0.0
206-8307652-9096357,8.27,0.0,0.0,8.27,206-8307652-9096357,8.27,0.0,0.0,0.0,8.27,0.0
206-8312028-1192366,6.93,0.0,0.0,6.93,206-8312028-1192366,6.93,0.0,0.0,0.0,6.93,0.0
206-8327171-0729146,11.89,0.0,0.0,11.89,206-8327171-0729146,11.89,0.0,0.0,0.0,11.89,0.0
206-8328153-8769157,5.64,0.0,0.0,5.64,206-8328153-8769157,5.64,0.0,0.0,0.0,5.64,0.0
206-8341195-7996340,6.8,0.0,0.0,6.8,206-8341195-7996340,6.8,0.0,0.0,0.0,6.8,0.0
206-8371559-3402764,8.41,0.0,0.0,8.41,206-8371559-3402764,8.41,0.0,0.0,0.0,8.41,0.0
206-8390070-7280309,7.97,-1.66,0.0,6.31,206-8390070-7280309,5.98,1.99,0.0,0.0,7.970000000000001,1.66
206-8393935-7030763,5.79,0.0,0.0,5.79,206-8393935-7030763,5.79,0.0,0.0,0.0,5.79,0.0
206-8408902-5737935,25.72,0.0,0.0,25.72,206-8408902-5737935,25.72,1.99,0.0,0.0,27.709999999999997,1.99
206-8412735-8857155,7.28,0.0,0.0,7.28,206-8412735-8857155,7.28,2.24,0.0,0.0,9.52,2.24
206-8414668-9105905,43.17,0.0,0.0,43.17,206-8414668-9105905,43.17,0.0,0.0,0.0,43.17,0.0
206-8451464-9279565,12.52,0.0,0.0,12.52,206-8451464-9279565,12.52,0.0,0.0,0.0,12.52,0.0
206-8458534-3435505,7.28,0.0,0.0,7.28,206-8458534-3435505,7.28,0.0,0.0,0.0,7.28,0.0
206-8468190-6448344,11.67,-2.08,0.0,9.59,206-8468190-6448344,9.18,2.49,0.0,0.0,11.67,2.08
206-8488855-7743559,5.87,0.0,0.0,5.87,206-8488855-7743559,5.87,0.0,0.0,0.0,5.87,0.0
206-8491445-8744347,11.99,0.0,0.0,11.99,206-8491445-8744347,11.99,0.0,0.0,0.0,11.99,0.0
206-8499295-5077164,11.89,0.0,0.0,11.89,206-8499295-5077164,11.89,0.0,0.0,0.0,11.89,0.0
206-8507942-0547521,7.22,0.0,0.0,7.22,206-8507942-0547521,7.22,0.0,0.0,0.0,7.22,0.0
206-8508247-7919517,7.45,0.0,0.0,7.45,206-8508247-7919517,7.45,0.0,0.0,0.0,7.45,0.0
206-8508472-2249969,30.17,0.0,0.0,30.17,206-8508472-2249969,30.17,0.0,0.0,0.0,30.17,0.0
206-8523709-0829932,7.45,0.0,0.0,7.45,206-8523709-0829932,7.45,0.0,0.0,0.0,7.45,0.0
206-8538087-5379512,5.98,0.0,0.0,5.98,206-8538087-5379512,5.98,0.0,0.0,0.0,5.98,0.0
206-8581180-2261100,14.99,0.0,0.0,14.99,206-8581180-2261100,14.99,0.0,0.0,0.0,14.99,0.0
206-8582519-2715529,34.16,0.0,0.0,34.16,206-8582519-2715529,34.16,0.0,0.0,0.0,34.16,0.0
206-8589887-7011567,5.0,0.0,0.0,5.0,206-8589887-7011567,5.0,0.9,0.0,0.0,5.9,0.9
206-8607152-3550739,8.24,0.0,0.0,8.24,206-8607152-3550739,8.24,0.0,0.0,0.0,8.24,0.0
206-8608259-1725131,3.0,0.0,0.0,3.0,206-8608259-1725131,3.0,0.0,0.0,0.0,3.0,0.0
206-8611810-3485907,12.09,0.0,0.0,12.09,206-8611810-3485907,12.09,0.0,0.0,0.0,12.09,0.0
206-8615539-3569945,8.99,0.0,0.0,8.99,206-8615539-3569945,8.99,0.0,0.0,0.0,8.99,0.0
206-8616534-3411566,9.99,0.0,0.0,9.99,206-8616534-3411566,9.99,0.0,0.0,0.0,9.99,0.0
206-8650544-4925959,56.28,0.0,0.0,56.28,206-8650544-4925959,56.28,0.0,0.0,0.0,56.28,0.0
206-8661619-7963541,8.2,0.0,0.0,8.2,206-8661619-7963541,8.2,0.0,0.0,0.0,8.2,0.0
206-8662746-4344331,14.99,0.0,0.0,14.99,206-8662746-4344331,14.99,0.0,0.0,0.0,14.99,0.0
206-8674054-1143541,8.06,0.0,0.0,8.06,206-8674054-1143541,8.06,0.0,0.0,0.0,8.06,0.0
206-8680193-1101158,6.62,0.0,0.0,6.62,206-8680193-1101158,6.62,0.0,0.0,0.0,6.62,0.0
206-8681050-0364352,8.7,0.0,0.0,8.7,206-8681050-0364352,8.7,0.0,0.0,0.0,8.7,0.0
206-8681986-3044325,29.93,0.0,0.0,29.93,206-8681986-3044325,29.93,0.0,0.0,0.0,29.93,0.0
206-8698586-1549143,5.03,0.0,0.0,5.03,206-8698586-1549143,5.03,0.0,0.0,0.0,5.03,0.0
206-8712753-1689144,7.99,0.0,0.0,7.99,206-8712753-1689144,7.99,0.0,0.0,0.0,7.99,0.0
206-8735889-1111533,6.42,0.0,0.0,6.42,206-8735889-1111533,6.42,0.5,0.0,0.0,6.92,0.5
206-8736384-9648338,6.8,0.0,0.0,6.8,206-8736384-9648338,6.8,0.0,0.0,0.0,6.8,0.0
206-8750921-7620329,3.0,0.0,0.0,3.0,206-8750921-7620329,3.0,0.0,0.0,0.0,3.0,0.0
206-8774520-3586749,7.35,0.0,0.0,7.35,206-8774520-3586749,7.35,0.0,0.0,0.0,7.35,0.0
206-8796749-4684338,7.9,0.0,0.0,7.9,206-8796749-4684338,7.9,0.0,0.0,0.0,7.9,0.0
206-8801728-6933912,6.48,0.0,-0.32,6.16,206-8801728-6933912,6.48,0.0,0.0,-0.27,6.210000000000001,0.05
206-8831851-6833909,12.0,0.0,0.0,12.0,206-8831851-6833909,12.0,0.0,0.0,0.0,12.0,0.0
206-8837196-8000343,27.0,0.0,0.0,27.0,206-8837196-8000343,27.0,0.0,0.0,0.0,27.0,0.0
206-8845155-5957908,7.28,0.0,0.0,7.28,206-8845155-5957908,7.28,0.0,0.0,0.0,7.28,0.0
206-8858964-6726754,10.99,0.0,0.0,10.99,206-8858964-6726754,10.99,0.0,0.0,0.0,10.99,0.0
206-8859693-5990765,22.6,0.0,0.0,22.6,206-8859693-5990765,22.6,0.0,0.0,0.0,22.6,0.0
206-8860581-9064301,14.11,0.0,0.0,14.11,206-8860581-9064301,14.11,0.0,0.0,0.0,14.11,0.0
206-8867591-9499528,8.29,0.0,0.0,8.29,206-8867591-9499528,8.29,0.0,0.0,0.0,8.29,0.0
206-8871769-2543514,8.99,0.0,0.0,8.99,206-8871769-2543514,8.99,0.0,0.0,0.0,8.99,0.0
206-8876279-8180334,19.46,0.0,0.0,19.46,206-8876279-8180334,9.73,0.0,0.0,0.0,9.73,-9.73
206-8877418-6368323,6.8,0.0,0.0,6.8,206-8877418-6368323,6.8,0.0,0.0,0.0,6.8,0.0
206-8884136-8885102,6.8,0.0,-0.34,6.46,206-8884136-8885102,6.8,0.0,0.0,-0.28,6.52,0.06
206-8926416-1233138,9.92,0.0,0.0,9.92,206-8926416-1233138,9.92,0.0,0.0,0.0,9.92,0.0
206-8928713-4675527,10.99,0.0,0.0,10.99,206-8928713-4675527,10.99,0.0,0.0,0.0,10.99,0.0
206-8941596-5525169,7.97,-1.66,0.0,6.31,206-8941596-5525169,5.98,1.99,0.0,0.0,7.970000000000001,1.66
