Date,Order ID,marketplace_id,SKU,Quantity Ordered,Price_Total,Price_VAT,Price_ExVAT,Shipping_Total,Shipping_VAT,Shipping_ExVAT,Gift_Total,Gift_VAT,Gift_ExVAT,Promotion_Total,Promotion_VAT,Promotion_ExVAT,COGS_Total,COGS_VAT,COGS_ExVAT,FBA_Fee_Total,FBA_Fee_VAT,FBA_Fee_ExVAT,Commission_Total,Commission_VAT,Commission_ExVAT,Digital_Fee_Total,Digital_Fee_VAT,Digital_Fee_ExVAT,Margin_ExVAT,Margin_Pct
2025-11-23T18:27:59Z,206-4811560-2317119,A1F83G8C2ARO7P,VL-48KZ-J3F2,1,6.07,1.01,5.06,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.90,0.48,2.42,0.95,0.16,0.79,-0.07,-0.01,-0.06,,
2025-11-23T18:32:29Z,203-7260139-6045169,A1F83G8C2ARO7P,DC-K5WH-R7F5,1,3.00,0.50,2.50,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,0.30,0.05,0.25,-0.04,-0.01,-0.03,,
2025-11-23T18:42:25Z,202-7250955-2237941,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.98,1.00,4.98,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.94,0.16,0.78,-0.06,-0.01,-0.05,,
2025-11-23T19:04:35Z,204-2657855-4864342,A1F83G8C2ARO7P,VL-48KZ-J3F2,2,12.14,2.02,10.12,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,5.81,0.97,4.84,1.90,0.32,1.58,-0.16,-0.03,-0.13,,
2025-11-23T19:07:47Z,205-2345923-6805115,A1F83G8C2ARO7P,3X-EXDD-TD2K,2,99.98,16.66,83.32,1.87,,1.87,0.00,0.00,0.00,0.00,0.00,0.00,,,,5.18,0.86,4.32,18.00,3.00,15.00,-0.47,-0.08,-0.39,,
2025-11-23T19:09:27Z,405-4040477-8964363,A28R8C7NBKEWEA,Z3-ORV9-K8XD,1,15.19,0.00,15.19,3.99,,3.99,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.77,0.00,2.77,2.74,0.46,2.28,0.00,0.00,0.00,,
2025-11-23T19:20:59Z,026-4670059-2681113,A1F83G8C2ARO7P,DC-K5WH-R7F5,1,3.00,0.50,2.50,0.33,,0.33,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,0.30,0.05,0.25,-0.04,-0.01,-0.03,,
2025-11-23T19:22:12Z,203-0783777-1929913,A1F83G8C2ARO7P,7L-OT45-7LYB,1,4.34,0.72,3.62,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.00,0.33,1.67,0.67,0.11,0.56,-0.05,-0.01,-0.04,,
2025-11-23T19:22:25Z,204-1422886-7670735,A1F83G8C2ARO7P,XH-0LAE-FQO5,1,7.24,1.35,5.89,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.46,0.00,1.46,0.70,0.12,0.58,0.00,0.00,0.00,,
2025-11-23T19:32:10Z,202-3006102-9887557,A1F83G8C2ARO7P,EE-KTDC-KCFY,1,8.45,1.41,7.04,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,1.52,0.25,1.27,-0.06,-0.01,-0.05,,
2025-11-23T19:37:29Z,203-9125680-0211564,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-23T19:41:16Z,205-8135748-6335528,A1F83G8C2ARO7P,NN-TSZ1-X2RD,1,9.49,1.58,7.91,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.50,0.25,1.25,0.91,0.15,0.76,-0.05,-0.01,-0.04,,
2025-11-23T19:50:33Z,026-8782544-3765116,A1F83G8C2ARO7P,SR-6OBB-WC03,1,8.71,1.45,7.26,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.90,0.48,2.42,1.57,0.26,1.31,-0.08,-0.01,-0.07,,
2025-11-23T19:52:04Z,204-2102993-1821112,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-23T19:53:35Z,026-2952249-6497943,A1F83G8C2ARO7P,7L-OT45-7LYB,1,4.34,0.72,3.62,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.00,0.33,1.67,0.67,0.11,0.56,-0.05,-0.01,-0.04,,
2025-11-23T19:55:36Z,204-4282616-0187542,A1F83G8C2ARO7P,XH-0LAE-FQO5,1,7.07,1.18,5.89,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-23T19:58:33Z,206-9366970-8489907,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-23T20:00:03Z,203-5769970-5491535,A1F83G8C2ARO7P,7H-7G2P-ONWJ,1,4.00,0.67,3.33,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,0.72,0.12,0.60,-0.05,-0.01,-0.04,,
2025-11-23T20:02:53Z,206-4465848-8443511,A1F83G8C2ARO7P,DC-K5WH-R7F5,1,3.00,0.50,2.50,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,0.30,0.05,0.25,-0.04,-0.01,-0.03,,
2025-11-23T20:21:29Z,202-7312506-5145907,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.98,1.00,4.98,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.94,0.16,0.78,-0.06,-0.01,-0.05,,
2025-11-23T20:36:28Z,204-7625166-7108330,A1F83G8C2ARO7P,NN-TSZ1-X2RD,2,18.98,3.16,15.82,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.00,0.50,2.50,1.82,0.30,1.52,-0.10,-0.02,-0.08,,
2025-11-23T20:51:37Z,203-9552233-1913938,A1F83G8C2ARO7P,VL-48KZ-J3F2,1,6.09,1.02,5.07,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.90,0.48,2.42,0.95,0.16,0.79,-0.07,-0.01,-0.06,,
2025-11-23T20:59:20Z,026-3466571-2255568,A1F83G8C2ARO7P,VL-48KZ-J3F2,1,6.09,1.02,5.07,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.90,0.48,2.42,0.95,0.16,0.79,-0.07,-0.01,-0.06,,
2025-11-23T21:06:37Z,203-8547303-1533902,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.98,1.00,4.98,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.94,0.16,0.78,-0.06,-0.01,-0.05,,
2025-11-23T21:30:46Z,206-3121471-7242733,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-23T21:54:28Z,204-0066925-8203526,A1F83G8C2ARO7P,XH-0LAE-FQO5,1,7.05,1.18,5.87,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,0.67,0.11,0.56,-0.05,-0.01,-0.04,,
2025-11-23T22:11:31Z,205-3296931-4798769,A1F83G8C2ARO7P,NN-TSZ1-X2RD,2,18.98,3.16,15.82,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.00,0.50,2.50,1.82,0.30,1.52,-0.10,-0.02,-0.08,,
2025-11-23T22:12:55Z,206-7266785-1979506,A1F83G8C2ARO7P,A2-T2AC-TW3L,1,12.24,2.04,10.20,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.02,0.50,2.52,1.91,0.32,1.59,-0.10,-0.02,-0.08,,
2025-11-23T22:25:52Z,205-8031803-1709909,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-23T22:42:38Z,026-7309747-9693144,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.13,0.86,4.27,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.61,0.10,0.51,-0.05,-0.01,-0.04,,
2025-11-23T22:44:35Z,202-8386040-1209942,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.98,1.00,4.98,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.94,0.16,0.78,-0.06,-0.01,-0.05,,
2025-11-23T22:48:14Z,206-2460228-1085120,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-23T22:49:23Z,204-2250850-9397147,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-23T22:51:41Z,205-6208277-2876363,A1F83G8C2ARO7P,F7-PMJ2-SG6A,1,7.90,1.32,6.58,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.00,0.33,1.67,1.43,0.24,1.19,-0.07,-0.01,-0.06,,
2025-11-23T22:52:06Z,026-6272187-8405136,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.13,0.86,4.27,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.61,0.10,0.51,-0.05,-0.01,-0.04,,
2025-11-23T22:56:40Z,403-9012836-4489111,A28R8C7NBKEWEA,Z3-ORV9-K8XD,1,15.19,0.00,15.19,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.77,0.00,2.77,2.74,0.46,2.28,0.00,0.00,0.00,,
2025-11-23T23:11:46Z,206-3334293-8419544,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.13,0.86,4.27,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.61,0.10,0.51,-0.05,-0.01,-0.04,,
2025-11-23T23:37:22Z,204-9347747-8121125,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-24T00:10:05Z,202-8097399-7302733,A1F83G8C2ARO7P,XH-0LAE-FQO5,1,7.05,1.18,5.87,0.83,,0.83,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,0.67,0.11,0.56,-0.05,-0.01,-0.04,,
2025-11-24T00:55:01Z,204-1987775-5417147,A1F83G8C2ARO7P,A2-T2AC-TW3L,1,12.24,2.04,10.20,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.02,0.50,2.52,1.91,0.32,1.59,-0.10,-0.02,-0.08,,
2025-11-24T00:55:49Z,206-2341863-0972369,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-24T05:13:15Z,204-9605210-6113108,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.98,1.00,4.98,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.94,0.16,0.78,-0.06,-0.01,-0.05,,
2025-11-24T05:28:35Z,203-9239314-8214746,A1F83G8C2ARO7P,VF-3T0K-DR5O,2,10.26,1.72,8.54,3.99,0.66,3.33,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.60,0.60,3.00,1.22,0.20,1.02,-0.10,-0.02,-0.08,,
2025-11-24T05:40:10Z,206-6266780-7658704,A1F83G8C2ARO7P,DC-K5WH-R7F5,1,3.00,0.50,2.50,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,0.30,0.05,0.25,-0.04,-0.01,-0.03,,
2025-11-24T05:48:33Z,204-0483136-7186769,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.98,1.00,4.98,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.94,0.16,0.78,-0.06,-0.01,-0.05,,
2025-11-24T06:31:02Z,026-9870719-6254737,A1F83G8C2ARO7P,A2-T2AC-TW3L,1,12.24,2.04,10.20,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.02,0.50,2.52,1.91,0.32,1.59,-0.10,-0.02,-0.08,,
2025-11-24T06:37:43Z,202-7341207-8962749,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.01,0.84,4.17,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.60,0.10,0.50,-0.05,-0.01,-0.04,,
2025-11-24T06:54:12Z,206-6765094-3977914,A1F83G8C2ARO7P,NN-TSZ1-X2RD,1,9.49,1.58,7.91,1.00,0.17,0.83,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.50,0.25,1.25,0.91,0.15,0.76,-0.05,-0.01,-0.04,,
2025-11-24T07:30:46Z,202-7132558-2053916,A1F83G8C2ARO7P,GA-9DTN-9O1E,1,34.55,5.76,28.79,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.60,0.60,3.00,6.22,1.04,5.18,-0.19,-0.03,-0.16,,
2025-11-24T07:33:03Z,204-7180789-4673969,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.13,0.86,4.27,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.61,0.10,0.51,-0.05,-0.01,-0.04,,
2025-11-24T08:15:25Z,202-1564620-5550728,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.98,1.00,4.98,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.94,0.16,0.78,-0.06,-0.01,-0.05,,
2025-11-24T08:17:01Z,171-9089441-7027531,A28R8C7NBKEWEA,CJ-X0SS-QOUW,1,16.22,0.00,16.22,3.99,,3.99,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.83,0.00,2.83,2.92,0.49,2.43,0.00,0.00,0.00,,
2025-11-24T08:55:42Z,203-3357065-1546762,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-24T08:59:14Z,203-0949438-9477136,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-24T09:08:21Z,206-4123579-6862745,A1F83G8C2ARO7P,A2-T2AC-TW3L,1,12.24,2.04,10.20,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.02,0.50,2.52,1.91,0.32,1.59,-0.10,-0.02,-0.08,,
2025-11-24T09:12:02Z,205-0366618-3802733,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-24T09:22:37Z,205-5494183-3723523,A1F83G8C2ARO7P,A2-T2AC-TW3L,1,12.24,2.04,10.20,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.02,0.50,2.52,1.91,0.32,1.59,-0.10,-0.02,-0.08,,
2025-11-24T09:48:18Z,203-7825667-0234716,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.98,1.00,4.98,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.94,0.16,0.78,-0.06,-0.01,-0.05,,
2025-11-24T09:55:43Z,026-4331393-4129904,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-24T10:25:44Z,203-2661820-5365933,A1F83G8C2ARO7P,VL-48KZ-J3F2,1,6.21,1.04,5.17,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.90,0.48,2.42,0.97,0.16,0.81,-0.07,-0.01,-0.06,,
2025-11-24T10:37:24Z,203-1066138-2044341,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-24T10:38:51Z,026-5711108-4739502,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,1.25,,1.25,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-24T10:42:11Z,205-7868148-8283565,A1F83G8C2ARO7P,7L-OT45-7LYB,1,4.34,0.72,3.62,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.00,0.33,1.67,0.67,0.11,0.56,-0.05,-0.01,-0.04,,
2025-11-24T10:51:33Z,205-9527526-6449900,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-24T12:02:22Z,206-4507958-7005136,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-24T12:03:00Z,203-8475128-8737936,A1F83G8C2ARO7P,A2-T2AC-TW3L,1,12.24,2.04,10.20,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.02,0.50,2.52,1.91,0.32,1.59,-0.10,-0.02,-0.08,,
2025-11-24T12:12:41Z,206-6089568-0216331,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-24T12:15:52Z,205-4172059-4470742,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-24T12:52:13Z,206-8341195-7996340,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-24T13:10:45Z,026-7052786-1286757,A1F83G8C2ARO7P,DC-K5WH-R7F5,1,3.00,0.50,2.50,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,0.30,0.05,0.25,-0.04,-0.01,-0.03,,
2025-11-24T13:12:40Z,205-7954459-4545928,A1F83G8C2ARO7P,4F-HT42-FD26,1,8.98,1.50,7.48,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.06,0.34,1.72,1.62,0.27,1.35,-0.07,-0.01,-0.06,,
2025-11-24T13:24:11Z,203-4905772-2118707,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-24T13:38:34Z,204-4959852-7374748,A1F83G8C2ARO7P,7L-OT45-7LYB,1,4.34,0.72,3.62,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.00,0.33,1.67,0.67,0.11,0.56,-0.05,-0.01,-0.04,,
2025-11-24T13:45:08Z,203-8415455-4253115,A1F83G8C2ARO7P,7L-OT45-7LYB,1,4.34,0.72,3.62,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.00,0.33,1.67,0.67,0.11,0.56,-0.05,-0.01,-0.04,,
2025-11-24T13:50:51Z,202-6780698-5914753,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,0.07,,0.07,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-24T14:03:07Z,206-9247811-2317956,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.98,1.00,4.98,0.83,,0.83,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.94,0.16,0.78,-0.06,-0.01,-0.05,,
2025-11-24T14:03:18Z,202-2684442-0636304,A1F83G8C2ARO7P,6V-EEC1-2S9Z,2,13.60,2.26,11.34,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.89,0.65,3.24,2.11,0.35,1.76,-0.12,-0.02,-0.10,,
2025-11-24T14:03:32Z,202-5211058-2900340,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-24T14:06:05Z,204-3154798-2268309,A1F83G8C2ARO7P,XH-0LAE-FQO5,1,7.02,1.17,5.85,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,0.67,0.11,0.56,-0.05,-0.01,-0.04,,
2025-11-24T14:08:21Z,202-7435591-9865158,A1F83G8C2ARO7P,WX-L5UA-UB1Q,2,11.96,2.00,9.96,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.65,0.61,3.04,1.87,0.31,1.56,-0.11,-0.02,-0.09,,
2025-11-24T14:09:07Z,205-1360211-7372336,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,0.62,,0.62,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-24T14:23:14Z,205-3222536-7552345,A1F83G8C2ARO7P,8M-NHB7-T8TR,1,23.77,3.96,19.81,0.53,,0.53,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.76,0.63,3.13,4.28,0.71,3.57,-0.16,-0.03,-0.13,,
2025-11-24T14:29:28Z,203-1877624-9650747,A1F83G8C2ARO7P,WX-L5UA-UB1Q,1,5.98,1.00,4.98,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.82,0.30,1.52,0.94,0.16,0.78,-0.06,-0.01,-0.05,,
2025-11-24T14:32:32Z,206-0080341-1449975,A1F83G8C2ARO7P,NN-TSZ1-X2RD,2,18.98,3.16,15.82,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.00,0.50,2.50,1.82,0.30,1.52,-0.10,-0.02,-0.08,,
2025-11-24T14:32:51Z,203-6188196-4553161,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-24T14:36:46Z,205-1042830-2378734,A1F83G8C2ARO7P,A2-T2AC-TW3L,1,12.24,2.04,10.20,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.02,0.50,2.52,1.91,0.32,1.59,-0.10,-0.02,-0.08,,
2025-11-24T14:53:34Z,026-3860818-4289136,A1F83G8C2ARO7P,BB-ZT14-1QQA,2,16.00,2.66,13.34,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.50,0.58,2.92,2.88,0.48,2.40,-0.13,-0.02,-0.11,,
2025-11-24T15:07:47Z,204-3488043-1293143,A1F83G8C2ARO7P,A2-T2AC-TW3L,1,12.24,2.04,10.20,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.02,0.50,2.52,1.91,0.32,1.59,-0.10,-0.02,-0.08,,
2025-11-24T15:19:23Z,203-8957205-2969952,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-24T15:40:01Z,206-3987475-5902701,A1F83G8C2ARO7P,A2-T2AC-TW3L,5,61.20,10.20,51.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,15.12,2.52,12.60,9.54,1.59,7.95,-0.49,-0.08,-0.41,,
2025-11-24T15:40:22Z,026-6870311-3382752,A1F83G8C2ARO7P,A2-T2AC-TW3L,1,12.24,2.04,10.20,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.02,0.50,2.52,1.91,0.32,1.59,-0.10,-0.02,-0.08,,
2025-11-24T15:43:56Z,203-7734477-8619566,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,1.25,0.21,1.04,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-24T15:49:47Z,202-1278780-1593163,A1F83G8C2ARO7P,DC-K5WH-R7F5,2,6.00,1.00,5.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.50,0.58,2.92,0.60,0.10,0.50,-0.08,-0.01,-0.07,,
2025-11-24T15:51:07Z,203-2587194-0738759,A1F83G8C2ARO7P,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.94,0.32,1.62,1.06,0.18,0.88,-0.06,-0.01,-0.05,,
2025-11-24T15:53:28Z,204-8512031-1621103,A1F83G8C2ARO7P,A2-T2AC-TW3L,4,48.96,8.16,40.80,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,12.10,2.02,10.08,7.63,1.27,6.36,-0.40,-0.07,-0.33,,
2025-11-24T15:56:21Z,206-9898584-1838711,A1F83G8C2ARO7P,DC-K5WH-R7F5,1,3.00,0.50,2.50,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,0.30,0.05,0.25,-0.04,-0.01,-0.03,,
2025-11-24T15:57:20Z,203-8074092-6216308,A1F83G8C2ARO7P,A2-T2AC-TW3L,2,24.48,4.08,20.40,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,6.05,1.01,5.04,3.82,0.64,3.18,-0.19,-0.03,-0.16,,
2025-11-24T16:03:35Z,205-3655716-0105118,A1F83G8C2ARO7P,A2-T2AC-TW3L,1,12.24,2.04,10.20,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.02,0.50,2.52,1.91,0.32,1.59,-0.10,-0.02,-0.08,,
2025-11-24T16:06:45Z,203-3771001-4033948,A1F83G8C2ARO7P,A2-T2AC-TW3L,1,12.24,2.04,10.20,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.02,0.50,2.52,1.91,0.32,1.59,-0.10,-0.02,-0.08,,
