order_id,order_date,seller_sku,quantity,token_id,token_cost,currency,allocation_date,source_level,notes
203-1602447-1081940,2026-01-15T22:14:42Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0048,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-2444248-8664306,2026-01-15T22:32:16Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0049,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-2444248-8664306,2026-01-15T22:32:16Z,DC-K5WH-R7F5,1,DC-K5WH-R7F51-0050,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-2972158-2501933,2026-01-15T22:43:55Z,DC-K5WH-R7F5,1,DC-K5WH-R7F52-0001,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-0700853-0686766,2026-01-15T23:41:57Z,DC-K5WH-R7F5,1,DC-K5WH-R7F52-0002,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-2948198-2920303,2026-01-16T11:19:54Z,DC-K5WH-R7F5,1,DC-K5WH-R7F52-0003,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-7601509-2689919,2026-01-16T12:38:38Z,DC-K5WH-R7F5,1,DC-K5WH-R7F52-0004,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-6204846-8573945,2026-01-16T16:36:52Z,DC-K5WH-R7F5,1,DC-K5WH-R7F52-0005,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-0445141-7905153,2026-01-16T16:44:39Z,DC-K5WH-R7F5,1,DC-K5WH-R7F52-0006,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-2985111-5993950,2026-01-16T17:46:11Z,DC-K5WH-R7F5,1,DC-K5WH-R7F52-0007,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-6141472-0840350,2026-01-16T17:47:48Z,DC-K5WH-R7F5,1,DC-K5WH-R7F52-0008,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-9008466-0447512,2026-01-16T21:03:56Z,DC-K5WH-R7F5,1,DC-K5WH-R7F52-0009,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-0917660-0877943,2026-01-16T21:05:26Z,DC-K5WH-R7F5,1,DC-K5WH-R7F52-0010,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-0730833-5688363,2026-01-16T21:29:22Z,DC-K5WH-R7F5,1,DC-K5WH-R7F52-0011,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-2624605-4879538,2026-01-17T13:28:41Z,DC-K5WH-R7F5,1,DC-K5WH-R7F52-0012,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-0888043-0749942,2026-01-17T13:58:31Z,DC-K5WH-R7F5,1,DC-K5WH-R7F52-0013,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-9499609-1109158,2026-01-17T13:59:04Z,DC-K5WH-R7F5,1,DC-K5WH-R7F52-0014,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-6341581-1035555,2026-01-17T15:05:11Z,DC-K5WH-R7F5,1,DC-K5WH-R7F52-0015,0.63,GBP,2026-01-19T13:53:15Z,1,backdate_all
026-1445175-2373137,2026-01-17T20:33:05Z,DC-K5WH-R7F5,1,DC-K5WH-R7F52-0016,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-3055767-0937130,2026-01-18T12:05:39Z,DC-K5WH-R7F5,1,DC-K5WH-R7F52-0017,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-3055767-0937130,2026-01-18T12:05:39Z,DC-K5WH-R7F5,1,DC-K5WH-R7F52-0018,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-1543760-3149949,2026-01-18T16:16:31Z,DC-K5WH-R7F5,1,DC-K5WH-R7F52-0019,0.63,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-4306480-0484343,2026-01-19T10:18:42Z,DC-K5WH-R7F5,1,DC-K5WH-R7F52-0020,0.63,GBP,2026-01-19T13:53:15Z,1,backdate_all
202-3373455-3385164,2026-01-01T11:20:12Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0001,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-2356632-3105919,2026-01-01T17:21:38Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0002,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-3764574-1853903,2026-01-01T20:20:41Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0003,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-4646853-8024367,2026-01-01T21:16:40Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0004,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-4398509-3197117,2026-01-01T22:36:58Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0005,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-4060095-3146747,2026-01-02T10:03:13Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0006,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-8124572-5223505,2026-01-02T10:46:44Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0007,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-7562900-5475525,2026-01-02T10:52:14Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0008,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-3618100-4945111,2026-01-02T12:34:45Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0009,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-2982107-8712356,2026-01-02T12:46:20Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0010,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-6391265-6346709,2026-01-02T21:09:01Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0011,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-5540812-9057118,2026-01-03T12:45:21Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0012,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-3111371-4169166,2026-01-03T14:06:47Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0013,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-9669057-1684314,2026-01-04T14:31:49Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0014,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-9658766-0846700,2026-01-04T15:02:14Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0015,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-3909008-9223525,2026-01-04T16:08:07Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0016,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-7117058-9452305,2026-01-04T18:35:01Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0017,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-1661764-2238732,2026-01-04T18:40:10Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0018,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-8107812-5964367,2026-01-05T12:41:11Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0019,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-8170412-5531544,2026-01-05T12:49:00Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0020,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-9835245-8659515,2026-01-05T13:11:07Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0021,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-7262069-1664357,2026-01-05T22:06:11Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0022,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-4358750-4808342,2026-01-06T17:24:05Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0023,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-1615120-0987551,2026-01-06T18:53:40Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0024,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-8401066-1326712,2026-01-06T20:01:28Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0025,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-2990288-8017927,2026-01-07T07:08:34Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0026,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-7941788-4330704,2026-01-07T10:31:10Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0027,2.01,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-2797085-0725106,2026-01-07T16:54:43Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0028,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-6992296-4534717,2026-01-08T11:15:35Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0029,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-5046535-7958758,2026-01-08T22:21:24Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0030,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-4897922-5455543,2026-01-09T11:30:05Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0031,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-0758920-0676351,2026-01-10T11:14:19Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0032,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-7500852-6598729,2026-01-10T15:53:06Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0033,2.01,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-7631824-0945160,2026-01-10T16:12:50Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0034,2.01,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-5291348-7064349,2026-01-10T17:17:56Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0035,2.01,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-8354324-1059531,2026-01-11T12:40:11Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0036,2.01,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-8354324-1059531,2026-01-11T12:40:11Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0037,2.01,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-8281612-8374729,2026-01-11T14:02:06Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0038,2.01,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-0258832-5588322,2026-01-13T12:51:21Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0039,2.01,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-1168223-3133942,2026-01-13T23:19:46Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0040,2.01,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-4940271-2566702,2026-01-15T19:55:05Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0041,2.01,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-0065117-1664370,2026-01-16T08:57:32Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0042,2.01,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-5601966-3758712,2026-01-16T10:50:15Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0043,2.01,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-4505047-0794700,2026-01-17T17:01:22Z,SU-5LQH-2DVN,1,SU-5LQH-2DVN1-0044,2.01,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-7925719-5142763,2026-01-01T22:27:10Z,D2-8SPY-Q095,1,D2-8SPY-Q0951-0001,2.42,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-0184193-9084300,2026-01-02T14:51:19Z,D2-8SPY-Q095,1,D2-8SPY-Q0951-0002,2.42,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-0653866-8191505,2026-01-03T08:38:38Z,D2-8SPY-Q095,1,D2-8SPY-Q0951-0003,2.42,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-6759368-3935531,2026-01-08T03:36:31Z,D2-8SPY-Q095,1,D2-8SPY-Q0951-0004,2.42,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-1192613-5107565,2026-01-10T09:04:12Z,H6-E7MP-EBPD,1,H6-E7MP-EBPD1-0001,8.45,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-5090014-5156352,2026-01-03T12:20:29Z,3E-62Y1-WPYU,1,3E-62Y1-WPYU1-0001,2.96,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-6769094-4046745,2026-01-07T10:30:49Z,2G-AYBQ-TUQG,1,2G-AYBQ-TUQG1-0001,8.27,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-8015450-3808332,2026-01-15T17:50:45Z,2G-AYBQ-TUQG,1,2G-AYBQ-TUQG1-0002,8.27,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-7799744-8410758,2026-01-18T11:35:50Z,2G-AYBQ-TUQG,1,2G-AYBQ-TUQG1-0003,8.27,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-4437502-7855542,2026-01-13T00:30:51Z,8U-QPFH-3EKQ,1,8U-QPFH-3EKQ2-0001,2.93,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-4437502-7855542,2026-01-13T00:30:51Z,8U-QPFH-3EKQ,1,8U-QPFH-3EKQ2-0002,2.93,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-4437502-7855542,2026-01-13T00:30:51Z,8U-QPFH-3EKQ,1,8U-QPFH-3EKQ2-0003,2.93,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-9109072-3652341,2026-01-13T00:53:46Z,8U-QPFH-3EKQ,1,8U-QPFH-3EKQ2-0004,2.93,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-9879523-5781124,2026-01-01T22:23:43Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0001,4.79,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-7561096-8113911,2026-01-02T20:21:37Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0002,4.79,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-1854630-5117908,2026-01-04T12:09:57Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0003,4.79,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-2064200-1143515,2026-01-04T15:19:56Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0004,4.79,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-0947673-0644355,2026-01-05T23:44:37Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0005,4.79,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-7892083-7041118,2026-01-06T11:15:26Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0006,4.79,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-4393456-9685154,2026-01-06T14:53:01Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0007,4.79,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-6342589-2334722,2026-01-06T21:10:18Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0008,4.79,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-1796881-4465913,2026-01-07T10:25:47Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0009,4.79,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-5899986-2373957,2026-01-07T15:45:58Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0010,4.79,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-4437580-7853135,2026-01-08T18:29:41Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0011,4.79,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-0631055-2283516,2026-01-09T13:45:26Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0012,4.79,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-4494647-4329102,2026-01-09T16:33:06Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0013,4.79,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-2113226-1779563,2026-01-10T10:44:16Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0014,4.79,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-8939527-9514762,2026-01-10T13:18:03Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0015,4.79,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-8772352-4054745,2026-01-10T15:54:56Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0016,4.79,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-4713016-3347542,2026-01-10T21:57:31Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0017,4.79,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-4871137-5668324,2026-01-11T00:54:39Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0018,4.79,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-1160344-3358730,2026-01-11T18:30:56Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0019,4.79,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-4398399-0927537,2026-01-11T18:39:47Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0020,4.79,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-8603707-9041126,2026-01-11T18:54:58Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0021,4.79,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-1931571-7567559,2026-01-11T22:44:37Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0022,4.79,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-5124329-3212364,2026-01-12T10:20:21Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0023,4.79,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-6252072-6554718,2026-01-12T21:35:12Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0024,4.79,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-2864175-7448359,2026-01-13T10:27:04Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0025,4.79,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-2864175-7448359,2026-01-13T10:27:04Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0026,4.79,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-2864175-7448359,2026-01-13T10:27:04Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0027,4.79,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-2864175-7448359,2026-01-13T10:27:04Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0028,4.79,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-2864175-7448359,2026-01-13T10:27:04Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0029,4.79,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-2864175-7448359,2026-01-13T10:27:04Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F1-0030,4.79,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-6307031-2176302,2026-01-13T10:45:17Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F-2025-08-04-row800-0001,4.79,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-2146713-2501948,2026-01-13T17:43:00Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F-2025-08-04-row800-0002,4.79,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-9900329-9619536,2026-01-13T19:29:31Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F-2025-08-04-row800-0003,4.79,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-9900329-9619536,2026-01-13T19:29:31Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F-2025-08-04-row800-0004,4.79,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-1388668-6346704,2026-01-14T01:05:43Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F-2025-08-04-row800-0005,4.79,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-4965313-5933907,2026-01-14T12:53:31Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F-2025-08-04-row800-0006,4.79,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-1818899-1417145,2026-01-16T10:57:00Z,XE-YPAI-HX9F,1,XE-YPAI-HX9F-2025-08-04-row800-0007,4.79,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-8010686-7135507,2026-01-07T17:46:22Z,X7-MY4W-H2I4,1,X7-MY4W-H2I41-0001,2.18,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-8010686-7135507,2026-01-07T17:46:22Z,X7-MY4W-H2I4,1,X7-MY4W-H2I41-0002,2.18,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-3649149-3008308,2026-01-17T16:49:43Z,X7-MY4W-H2I4,1,X7-MY4W-H2I41-0003,2.18,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-7588108-3049168,2026-01-03T13:28:46Z,XY-UM2X-TPS3,1,XY-UM2X-TPS31-0001,4.23,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-2802397-5500337,2026-01-14T18:07:14Z,XY-UM2X-TPS3,1,XY-UM2X-TPS31-0002,4.23,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-3026155-4682717,2026-01-17T09:09:47Z,XY-UM2X-TPS3,1,XY-UM2X-TPS31-0003,4.23,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-8227659-7665960,2026-01-19T10:21:38Z,T8-6UWL-I3E1,1,T8-6UWL-I3E11-0001,1.38,GBP,2026-01-19T13:53:15Z,1,backdate_all
204-0887647-5729144,2026-01-02T05:36:35Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0001,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5457035-3459516,2026-01-02T12:45:25Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0002,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5457035-3459516,2026-01-02T12:45:25Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0003,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5457035-3459516,2026-01-02T12:45:25Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0004,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5457035-3459516,2026-01-02T12:45:25Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0005,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5457035-3459516,2026-01-02T12:45:25Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0006,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5457035-3459516,2026-01-02T12:45:25Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0007,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5457035-3459516,2026-01-02T12:45:25Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0008,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5457035-3459516,2026-01-02T12:45:25Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0009,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5457035-3459516,2026-01-02T12:45:25Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0010,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5457035-3459516,2026-01-02T12:45:25Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0011,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5457035-3459516,2026-01-02T12:45:25Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0012,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5457035-3459516,2026-01-02T12:45:25Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0013,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5457035-3459516,2026-01-02T12:45:25Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0014,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5457035-3459516,2026-01-02T12:45:25Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0015,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5457035-3459516,2026-01-02T12:45:25Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0016,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5457035-3459516,2026-01-02T12:45:25Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0017,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5457035-3459516,2026-01-02T12:45:25Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0018,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5457035-3459516,2026-01-02T12:45:25Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0019,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5457035-3459516,2026-01-02T12:45:25Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0020,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5457035-3459516,2026-01-02T12:45:25Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0021,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5457035-3459516,2026-01-02T12:45:25Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0022,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5457035-3459516,2026-01-02T12:45:25Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0023,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5457035-3459516,2026-01-02T12:45:25Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0024,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5457035-3459516,2026-01-02T12:45:25Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0025,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-6849486-8236333,2026-01-02T15:23:41Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0026,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-3943449-3352350,2026-01-03T02:08:15Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0027,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-7097988-5064331,2026-01-03T07:53:35Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0028,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-7097988-5064331,2026-01-03T07:53:35Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0029,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
408-4381040-9024342,2026-01-03T23:17:42Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0030,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-2376114-2188315,2026-01-05T04:47:56Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0031,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-7377197-1776367,2026-01-05T09:01:58Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0032,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-6958448-5352365,2026-01-05T20:09:58Z,NN-TSZ1-X2RD,1,NN-TSZ1-X2RD2-0033,3.89,GBP,2026-01-19T13:53:15Z,3,backdate_all
