event_id,sku,event_date,event_type,disposition,quantity,applied_qty,status,note,event_ts
FBA15L7T1K53,ZT-QPY3-P24I,2025-12-27T00:00:00+0000,Receipts,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15L7T1K53,3X-EXDD-TD2K,2025-12-27T00:00:00+0000,Receipts,SELLABLE,7,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15L7T1K53,NN-TSZ1-X2RD,2025-12-27T00:00:00+0000,Receipts,SELLABLE,40,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15L7T1K53,XE-YPAI-HX9F,2025-12-27T00:00:00+0000,Receipts,SELLABLE,12,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15L7T1K53,8U-QPFH-3EKQ,2025-12-27T00:00:00+0000,Receipts,SELLABLE,3,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15L7T1K53,IB-U5FA-BO2Y,2025-12-27T00:00:00+0000,Receipts,SELLABLE,3,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15L7T1K53,DV-USYD-8WR2,2025-12-27T00:00:00+0000,Receipts,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15L21ZCFP,WX-L5UA-UB1Q,2025-12-28T00:00:00+0000,Receipts,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
20015008723695,9X-7TBD-NA16,2025-12-29T00:00:00+0000,Adjustments,SELLABLE,-1,0,partial,insufficient_tokens_to_remove,2026-01-29T15:22:31Z
20015016197355,BQ-O3OI-FTJU,2025-12-29T00:00:00+0000,Adjustments,SELLABLE,-2,1,partial,insufficient_tokens_to_remove,2026-01-29T15:22:31Z
20015016197358,BQ-O3OI-FTJU,2025-12-29T00:00:00+0000,Adjustments,SELLABLE,-1,0,partial,insufficient_tokens_to_remove,2026-01-29T15:22:31Z
20015016197361,BQ-O3OI-FTJU,2025-12-29T00:00:00+0000,Adjustments,SELLABLE,-1,0,partial,insufficient_tokens_to_remove,2026-01-29T15:22:31Z
FBA15L7T1K53,3X-EXDD-TD2K,2025-12-29T00:00:00+0000,Receipts,SELLABLE,3,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15L7T1K53,NN-TSZ1-X2RD,2025-12-29T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15L7T1K53,XE-YPAI-HX9F,2025-12-29T00:00:00+0000,Receipts,SELLABLE,5,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15L7T1K53,8U-QPFH-3EKQ,2025-12-29T00:00:00+0000,Receipts,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15L7T1K53,IB-U5FA-BO2Y,2025-12-29T00:00:00+0000,Receipts,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
20015647589058,L1-54EX-56YC,2025-12-31T00:00:00+0000,Adjustments,SELLABLE,-1,1,ok,,2026-01-29T15:22:31Z
20015534587404,UR-Q7TM-1F3I,2026-01-01T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
20015077132317,6V-EEC1-2S9Z,2026-01-03T00:00:00+0000,Adjustments,SELLABLE,-1,0,partial,insufficient_tokens_to_remove,2026-01-29T15:22:31Z
FBA15L7T1K53,3X-EXDD-TD2K,2026-01-04T00:00:00+0000,Receipts,SELLABLE,2,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15L7T1K53,NN-TSZ1-X2RD,2026-01-04T00:00:00+0000,Receipts,SELLABLE,28,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15L7T1K53,XE-YPAI-HX9F,2026-01-04T00:00:00+0000,Receipts,SELLABLE,6,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
20016005235930,6V-EEC1-2S9Z,2026-01-05T00:00:00+0000,Adjustments,CUSTOMER_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-01-29T15:22:31Z
20016005235933,6V-EEC1-2S9Z,2026-01-05T00:00:00+0000,Adjustments,DEFECTIVE,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
20016008095314,UR-Q7TM-1F3I,2026-01-05T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-01-29T15:22:31Z
FBA15L7T1K53,XE-YPAI-HX9F,2026-01-05T00:00:00+0000,Receipts,SELLABLE,-1,1,ok,,2026-01-29T15:22:31Z
20015990003448,QM-QAGK-D2UQ,2026-01-06T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
20016012522690,6V-EEC1-2S9Z,2026-01-06T00:00:00+0000,Adjustments,DEFECTIVE,-1,0,partial,insufficient_unsellable_to_remove,2026-01-29T15:22:31Z
FBA15L7T1K53,3X-EXDD-TD2K,2026-01-06T00:00:00+0000,Receipts,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15L7T1K53,NN-TSZ1-X2RD,2026-01-06T00:00:00+0000,Receipts,SELLABLE,7,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15L7T1K53,XE-YPAI-HX9F,2026-01-06T00:00:00+0000,Receipts,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
20015765651148,GK-YI4S-C158,2026-01-07T00:00:00+0000,Adjustments,SELLABLE,-1,0,partial,insufficient_tokens_to_remove,2026-01-29T15:22:31Z
20015220322695,XH-0LAE-FQO5,2026-01-10T00:00:00+0000,Adjustments,SELLABLE,-1,1,ok,,2026-01-29T15:22:31Z
20015220322824,XH-0LAE-FQO5,2026-01-10T00:00:00+0000,Adjustments,SELLABLE,-1,1,ok,,2026-01-29T15:22:31Z
20015220519081,XH-0LAE-FQO5,2026-01-10T00:00:00+0000,Adjustments,SELLABLE,-1,1,ok,,2026-01-29T15:22:31Z
20016074231046,DC-K5WH-R7F5,2026-01-13T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
20015317233057,XY-UM2X-TPS3,2026-01-14T00:00:00+0000,Adjustments,SELLABLE,-1,1,ok,,2026-01-29T15:22:31Z
FBA15L9X1VDD,6V-EEC1-2S9Z,2026-01-14T00:00:00+0000,Receipts,SELLABLE,250,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
20016150120360,R7-98IN-2PW8,2026-01-15T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
20016144516474,MW-9K5M-VKW8,2026-01-16T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15L7T1K53,XE-YPAI-HX9F,2026-01-16T00:00:00+0000,Receipts,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LB9GJMB,A2-T2AC-TW3L,2026-01-18T00:00:00+0000,Receipts,SELLABLE,120,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LBGBK4F,GJ-2OZK-0GCA,2026-01-18T00:00:00+0000,Receipts,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LBGBK4F,3B-3H3V-Z93T,2026-01-18T00:00:00+0000,Receipts,SELLABLE,5,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LBGBK4F,L5-PF3B-WHU4,2026-01-18T00:00:00+0000,Receipts,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LBGBK4F,8R-E0Y9-0LAU,2026-01-18T00:00:00+0000,Receipts,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LBGBK4F,H4-86XG-NLX6,2026-01-19T00:00:00+0000,Receipts,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LBGBK4F,GJ-2OZK-0GCA,2026-01-19T00:00:00+0000,Receipts,SELLABLE,3,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LBGBK4F,GJ-2OZK-0GCA,2026-01-19T00:00:00+0000,Receipts,SELLABLE,10,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LBGBK4F,HO-LSOY-8R05,2026-01-19T00:00:00+0000,Receipts,SELLABLE,3,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LBGBK4F,3B-3H3V-Z93T,2026-01-19T00:00:00+0000,Receipts,SELLABLE,5,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LBGBK4F,3B-3H3V-Z93T,2026-01-19T00:00:00+0000,Receipts,SELLABLE,20,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LBGBK4F,L5-PF3B-WHU4,2026-01-19T00:00:00+0000,Receipts,SELLABLE,5,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LBGBK4F,L5-PF3B-WHU4,2026-01-19T00:00:00+0000,Receipts,SELLABLE,9,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LBGBK4F,8R-E0Y9-0LAU,2026-01-19T00:00:00+0000,Receipts,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LBGBK4F,8R-E0Y9-0LAU,2026-01-19T00:00:00+0000,Receipts,SELLABLE,8,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LBGBK4F,ZT-QPY3-P24I,2026-01-19T00:00:00+0000,Receipts,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LBGBK4F,3X-EXDD-TD2K,2026-01-19T00:00:00+0000,Receipts,SELLABLE,2,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LBGBK4F,LV-425G-BY4X,2026-01-19T00:00:00+0000,Receipts,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LBGBK4F,GA-9DTN-9O1E,2026-01-19T00:00:00+0000,Receipts,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LBGBK4F,DV-USYD-8WR2,2026-01-19T00:00:00+0000,Receipts,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
20016211648518,R7-98IN-2PW8,2026-01-20T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
20016211017387,R7-98IN-2PW8,2026-01-21T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
20016211648515,R7-98IN-2PW8,2026-01-21T00:00:00+0000,Adjustments,SELLABLE,-1,1,ok,,2026-01-29T15:22:31Z
20016229889607,8M-LM6B-F2Q5,2026-01-21T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
20016236705208,R7-98IN-2PW8,2026-01-21T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-01-29T15:22:31Z
20016236705211,R7-98IN-2PW8,2026-01-21T00:00:00+0000,Adjustments,DEFECTIVE,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
20016250217493,R7-98IN-2PW8,2026-01-22T00:00:00+0000,Adjustments,DEFECTIVE,-1,0,partial,insufficient_unsellable_to_remove,2026-01-29T15:22:31Z
20015508615471,XH-0LAE-FQO5,2026-01-26T00:00:00+0000,Adjustments,SELLABLE,-1,1,ok,,2026-01-29T15:22:31Z
20016299243679,6V-EEC1-2S9Z,2026-01-26T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LCBT9DP,A2-T2AC-TW3L,2026-01-26T00:00:00+0000,Receipts,SELLABLE,120,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LCY2JPY,LP-QMNJ-J49G,2026-01-27T00:00:00+0000,Receipts,SELLABLE,6,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LCY2JPY,W3-8FN7-FSP0,2026-01-27T00:00:00+0000,Receipts,SELLABLE,6,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LCY2JPY,C6-XGZB-J6QA,2026-01-27T00:00:00+0000,Receipts,SELLABLE,11,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LCY2JPY,NN-TSZ1-X2RD,2026-01-27T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LCY2JPY,XE-YPAI-HX9F,2026-01-27T00:00:00+0000,Receipts,SELLABLE,27,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LCY2JPY,8U-QPFH-3EKQ,2026-01-27T00:00:00+0000,Receipts,SELLABLE,5,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15LCY2JPY,Z7-26PV-O9LR,2026-01-27T00:00:00+0000,Receipts,SELLABLE,19,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
20016322385952,6V-EEC1-2S9Z,2026-01-28T00:00:00+0000,Adjustments,SELLABLE,3,0,partial,insufficient_returned_pending,2026-01-29T15:22:31Z
FBA15L0T2PY1-retry23,79-CPJ6-DSG6,2025-10-31T00:00:00+0000,Receipts,SELLABLE,143,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L0T2PY1-retry23,4F-HT42-FD26,2025-10-31T00:00:00+0000,Receipts,SELLABLE,143,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L0T2PY1-retry23,XH-0LAE-FQO5,2025-10-31T00:00:00+0000,Receipts,SELLABLE,143,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15K4CB8J0-retry2,WX-L5UA-UB1Q,2025-11-01T00:00:00+0000,Receipts,SELLABLE,86,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15KVSHTCX-retry2,XH-0LAE-FQO5,2025-11-02T00:00:00+0000,Receipts,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L0T2PY1-retry23,XG-Z9LW-Z27Q,2025-11-02T00:00:00+0000,Receipts,SELLABLE,143,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L0T2PY1-retry23,LV-425G-BY4X,2025-11-02T00:00:00+0000,Receipts,SELLABLE,143,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L0T2PY1-retry23,79-CPJ6-DSG6,2025-11-02T00:00:00+0000,Receipts,SELLABLE,143,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L0T2PY1-retry23,5M-QO6K-LNH0,2025-11-02T00:00:00+0000,Receipts,SELLABLE,143,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L0T2PY1-retry23,MF-TPXM-F8AF,2025-11-02T00:00:00+0000,Receipts,SELLABLE,143,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L0T2PY1-retry23,IB-U5FA-BO2Y,2025-11-02T00:00:00+0000,Receipts,SELLABLE,143,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L0T2PY1-retry23,D7-MGBX-RX2P,2025-11-02T00:00:00+0000,Receipts,SELLABLE,143,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L0T2PY1-retry23,4F-HT42-FD26,2025-11-02T00:00:00+0000,Receipts,SELLABLE,143,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L0T2PY1-retry23,VF-3T0K-DR5O,2025-11-02T00:00:00+0000,Receipts,SELLABLE,143,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L0T2PY1-retry23,XH-0LAE-FQO5,2025-11-02T00:00:00+0000,Receipts,SELLABLE,143,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L0T2PY1-retry23,XH-0LAE-FQO5,2025-11-03T00:00:00+0000,Receipts,SELLABLE,-143,6,partial,insufficient_tokens_to_remove,2026-01-29T16:59:53Z
FBA15J8S81WD-retry2,SU-5LQH-2DVN,2025-11-04T00:00:00+0000,Receipts,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L0T2PY1-retry23,LV-425G-BY4X,2025-11-04T00:00:00+0000,Receipts,SELLABLE,143,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L0T2PY1-retry23,D7-MGBX-RX2P,2025-11-04T00:00:00+0000,Receipts,SELLABLE,143,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L1PWF0V-retry6,VF-3T0K-DR5O,2025-11-06T00:00:00+0000,Receipts,SELLABLE,349,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L0T2PY1-retry23,XH-0LAE-FQO5,2025-11-07T00:00:00+0000,Receipts,SELLABLE,-143,0,partial,insufficient_tokens_to_remove,2026-01-29T16:59:53Z
20015106838608-retry2,XY-UM2X-TPS3,2025-11-08T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
20015106854487-retry2,6V-EEC1-2S9Z,2025-11-08T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L1PWF0V-retry6,VF-3T0K-DR5O,2025-11-08T00:00:00+0000,Receipts,SELLABLE,349,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L1PWF0V-retry6,VF-3T0K-DR5O,2025-11-08T00:00:00+0000,Receipts,SELLABLE,349,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L21ZCFP-retry8,WX-L5UA-UB1Q,2025-11-09T00:00:00+0000,Receipts,SELLABLE,204,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L21ZCFP-retry8,WX-L5UA-UB1Q,2025-11-09T00:00:00+0000,Receipts,SELLABLE,204,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
20015131923675-retry2,RW-AZK6-O4M2,2025-11-10T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L1PWF0V-retry6,VF-3T0K-DR5O,2025-11-10T00:00:00+0000,Receipts,SELLABLE,349,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L21ZCFP-retry8,WX-L5UA-UB1Q,2025-11-10T00:00:00+0000,Receipts,SELLABLE,204,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,I2-6YKQ-CIBP,2025-11-11T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,714776,2025-11-11T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,ZU-PFDN-JSYV,2025-11-11T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,X7-MY4W-H2I4,2025-11-11T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,VL-48KZ-J3F2,2025-11-11T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,7L-OT45-7LYB,2025-11-11T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,JV-D1TI-6UF6,2025-11-11T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,WX-L5UA-UB1Q,2025-11-11T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
20015105938080-retry2,XH-0LAE-FQO5,2025-11-12T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
20015185598697-retry2,XH-0LAE-FQO5,2025-11-12T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-01-29T16:59:53Z
20015185598700-retry2,XH-0LAE-FQO5,2025-11-12T00:00:00+0000,Adjustments,DEFECTIVE,1,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,714776,2025-11-12T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,ZU-PFDN-JSYV,2025-11-12T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,X7-MY4W-H2I4,2025-11-12T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,VL-48KZ-J3F2,2025-11-12T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,7L-OT45-7LYB,2025-11-12T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,JV-D1TI-6UF6,2025-11-12T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L0T2PY1-retry23,XH-0LAE-FQO5,2025-11-13T00:00:00+0000,Receipts,SELLABLE,-143,0,partial,insufficient_tokens_to_remove,2026-01-29T16:59:53Z
FBA15L21ZCFP-retry8,WX-L5UA-UB1Q,2025-11-13T00:00:00+0000,Receipts,SELLABLE,204,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
20015284027053-retry2,6V-EEC1-2S9Z,2025-11-15T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L21ZCFP-retry8,WX-L5UA-UB1Q,2025-11-15T00:00:00+0000,Receipts,SELLABLE,204,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
20015299054476-retry2,6V-EEC1-2S9Z,2025-11-16T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,I2-6YKQ-CIBP,2025-11-16T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,714776,2025-11-16T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,ZU-PFDN-JSYV,2025-11-16T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,ZT-QPY3-P24I,2025-11-16T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,X7-MY4W-H2I4,2025-11-16T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,VL-48KZ-J3F2,2025-11-16T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,US-AK96-YFSB,2025-11-16T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,7L-OT45-7LYB,2025-11-16T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,JV-D1TI-6UF6,2025-11-16T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
20015311768044-retry2,6V-EEC1-2S9Z,2025-11-17T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
20015314893870-retry2,RW-AZK6-O4M2,2025-11-17T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-01-29T16:59:53Z
FBA15L2YYRFD-retry2,6V-EEC1-2S9Z,2025-11-17T00:00:00+0000,Receipts,SELLABLE,250,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
20015332758036-retry2,XH-0LAE-FQO5,2025-11-18T00:00:00+0000,Adjustments,DEFECTIVE,-1,0,partial,insufficient_unsellable_to_remove,2026-01-29T16:59:53Z
FBA15L0T2PY1-retry23,XH-0LAE-FQO5,2025-11-18T00:00:00+0000,Receipts,SELLABLE,143,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L0T2PY1-retry23,XH-0LAE-FQO5,2025-11-18T00:00:00+0000,Receipts,SELLABLE,143,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
20014811788680-retry2,XH-0LAE-FQO5,2025-11-19T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,1,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
20014813155294-retry2,XH-0LAE-FQO5,2025-11-19T00:00:00+0000,Adjustments,WAREHOUSE_DAMAGED,-1,0,partial,insufficient_unsellable_to_remove,2026-01-29T16:59:53Z
20014813155297-retry2,XH-0LAE-FQO5,2025-11-19T00:00:00+0000,Adjustments,SELLABLE,1,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
20015351105598-retry2,XH-0LAE-FQO5,2025-11-19T00:00:00+0000,Adjustments,DEFECTIVE,-1,0,partial,insufficient_unsellable_to_remove,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,PY-XV78-3OG5,2025-11-19T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,714776,2025-11-19T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,ZU-PFDN-JSYV,2025-11-19T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,X7-MY4W-H2I4,2025-11-19T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,VL-48KZ-J3F2,2025-11-19T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,7L-OT45-7LYB,2025-11-19T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,JV-D1TI-6UF6,2025-11-19T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L2G25DF-retry35,WX-L5UA-UB1Q,2025-11-19T00:00:00+0000,Receipts,SELLABLE,22,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
FBA15L309F94-retry5,0G-JB6S-PN34,2025-11-19T00:00:00+0000,Receipts,SELLABLE,58,0,partial,insufficient_returned_pending,2026-01-29T16:59:53Z
