order_id,sku,currency,quantity,cogs_total
205-8132878-8016339,6V-EEC1-2S9Z,GBP,1,2.25
205-8135748-6335528,NN-TSZ1-X2RD,GBP,1,3.79
205-8135932-6664325,NN-TSZ1-X2RD,GBP,1,3.99
205-8138019-5913167,6V-EEC1-2S9Z,GBP,1,2.25
205-8139228-6771514,49-4UKW-G81R,GBP,1,3.04
205-8146302-7957153,Z7-26PV-O9LR,GBP,1,4.44
205-8154615-4695544,6V-EEC1-2S9Z,GBP,1,2.25
205-8156006-4613134,Z3-ORV9-K8XD,GBP,1,6.56
205-8161934-2053954,WX-L5UA-UB1Q,GBP,1,1.72
205-8171026-6731549,WX-L5UA-UB1Q,GBP,1,1.72
205-8184394-8473956,Z7-26PV-O9LR,GBP,4,17.76
205-8198672-6533932,DC-K5WH-R7F5,GBP,1,0.68
205-8215857-8955513,49-4UKW-G81R,GBP,1,3.04
205-8218247-0778759,VF-3T0K-DR5O,GBP,1,2.05
205-8227127-9767504,A2-T2AC-TW3L,GBP,1,4.51
205-8227279-9796301,F7-PMJ2-SG6A,GBP,5,13.5
205-8228511-7039513,XE-YPAI-HX9F,GBP,1,4.58
205-8240814-5077146,6V-EEC1-2S9Z,GBP,1,2.25
205-8254804-9170743,6V-EEC1-2S9Z,GBP,1,2.25
205-8257468-3658721,8R-E0Y9-0LAU,GBP,1,38.1
205-8269798-1577923,L3-ZQ8U-A7LQ,GBP,1,3.7
205-8274501-3415531,WX-L5UA-UB1Q,GBP,1,1.72
205-8281612-8374729,SU-5LQH-2DVN,GBP,1,2.19
205-8287438-8832353,TU-8I14-25ZR,GBP,1,12.67
205-8293332-2358704,VF-3T0K-DR5O,GBP,1,2.05
205-8294868-4029967,A2-T2AC-TW3L,GBP,1,4.51
205-8310543-1830734,6V-EEC1-2S9Z,GBP,1,2.25
205-8321802-4466719,6V-EEC1-2S9Z,GBP,1,2.25
205-8360598-0382711,A2-T2AC-TW3L,GBP,3,13.53
205-8364437-2063561,WX-L5UA-UB1Q,GBP,1,1.72
205-8367409-0133114,6V-EEC1-2S9Z,GBP,1,2.25
205-8381844-3221115,VF-3T0K-DR5O,GBP,1,2.05
205-8388216-6701104,XH-0LAE-FQO5,GBP,1,2.9
205-8390220-0469104,D7-MGBX-RX2P,GBP,4,9.72
205-8409244-8158730,6V-EEC1-2S9Z,GBP,1,2.25
205-8411371-1014705,WX-L5UA-UB1Q,GBP,1,1.72
205-8415611-4862728,WX-L5UA-UB1Q,GBP,1,1.72
205-8416877-5773153,L1-54EX-56YC,GBP,1,5.35
205-8433625-0009160,DC-K5WH-R7F5,GBP,2,1.36
205-8453660-3159526,VF-3T0K-DR5O,GBP,1,2.05
205-8465086-7197923,WX-L5UA-UB1Q,GBP,1,1.72
205-8467788-2699557,A2-T2AC-TW3L,GBP,1,4.51
205-8475936-5742726,NN-TSZ1-X2RD,GBP,1,3.79
205-8478635-1445919,Z7-26PV-O9LR,GBP,1,4.44
205-8486802-7255544,D2-8SPY-Q095,GBP,1,2.42
205-8498219-4578717,A2-T2AC-TW3L,GBP,1,4.51
205-8503981-1059569,H4-86XG-NLX6,GBP,1,3.25
205-8531232-9067555,6V-EEC1-2S9Z,GBP,3,6.75
205-8561587-6558707,6V-EEC1-2S9Z,GBP,1,2.25
205-8571604-6072338,WX-L5UA-UB1Q,GBP,1,1.72
205-8574322-9764308,6V-EEC1-2S9Z,GBP,2,4.5
205-8574322-9764308,SU-5LQH-2DVN,GBP,2,4.38
205-8588951-5609956,Z3-ORV9-K8XD,GBP,1,6.56
205-8627869-1337930,R7-98IN-2PW8,GBP,1,2.5
205-8637936-8277135,A2-T2AC-TW3L,GBP,2,9.02
205-8644780-5133119,XH-0LAE-FQO5,GBP,1,2.9
205-8651776-0790767,714776,GBP,1,1.21
205-8674658-1375536,A2-T2AC-TW3L,GBP,1,4.51
205-8680118-4337143,7H-7G2P-ONWJ,GBP,1,0.88
205-8688078-0818736,6V-EEC1-2S9Z,GBP,1,2.25
205-8688659-0948361,LV-425G-BY4X,GBP,1,16.38
205-8691421-7559550,A2-T2AC-TW3L,GBP,1,4.51
205-8739249-1895544,NN-TSZ1-X2RD,GBP,1,3.99
205-8740593-9628352,DC-K5WH-R7F5,GBP,1,0.68
205-8747454-9945916,F7-PMJ2-SG6A,GBP,1,2.7
205-8751349-6636320,EE-KTDC-KCFY,GBP,1,3.46
205-8753541-9082728,SR-6OBB-WC03,GBP,3,8.58
205-8759978-4141150,DC-K5WH-R7F5,GBP,2,1.36
205-8793145-1828344,RI-VSUS-0YTD,GBP,1,1.65
205-8793156-3968314,Z3-ORV9-K8XD,GBP,1,6.56
205-8801936-9730754,GK-YI4S-C158,GBP,1,2.58
205-8828229-6746762,WX-L5UA-UB1Q,GBP,1,1.72
205-8828851-6260347,DC-K5WH-R7F5,GBP,1,0.68
205-8831201-8719540,L1-54EX-56YC,GBP,1,5.35
205-8836515-3293958,6V-EEC1-2S9Z,GBP,1,2.25
205-8837756-5730767,WX-L5UA-UB1Q,GBP,1,1.72
205-8838429-0709123,XH-0LAE-FQO5,GBP,1,2.9
205-8841389-3019504,XH-0LAE-FQO5,GBP,1,2.9
205-8844546-3979524,A2-T2AC-TW3L,GBP,1,4.51
205-8849150-5965912,JV-D1TI-6UF6,GBP,1,3.6
205-8867423-2615509,L3-ZQ8U-A7LQ,GBP,5,18.5
205-8894858-7611527,EV-CHU5-XU3G,GBP,1,2.73
205-8913874-7731540,6V-EEC1-2S9Z,GBP,1,2.25
205-8921333-6637941,YO-EKK2-FRCC,GBP,1,3.28
205-8921430-4259534,6V-EEC1-2S9Z,GBP,1,2.25
205-8939601-4519542,NX-0Q7A-XR6H,GBP,1,2.74
205-8946679-0533913,6V-EEC1-2S9Z,GBP,1,2.25
205-8946890-2061935,VF-3T0K-DR5O,GBP,1,2.05
205-8947184-9018715,A2-T2AC-TW3L,GBP,1,4.51
205-8948318-7437945,9X-7TBD-NA16,GBP,1,1.99
205-8953039-0725919,8L-INBX-OUTU,GBP,1,2.49
205-8956078-0889961,A2-T2AC-TW3L,GBP,1,4.51
205-8965405-3157957,JV-D1TI-6UF6,GBP,1,3.6
205-8978520-5162766,DC-K5WH-R7F5,GBP,1,0.68
205-8986897-1306746,Z3-ORV9-K8XD,GBP,1,6.56
205-8995095-3419501,VU-8KRA-QP5M,GBP,1,4.32
205-9000908-7009932,6V-EEC1-2S9Z,GBP,1,2.25
205-9002813-6902703,A2-T2AC-TW3L,GBP,1,4.51
205-9007194-7276361,Z7-26PV-O9LR,GBP,1,4.44
205-9010098-8388355,WX-L5UA-UB1Q,GBP,1,1.72
205-9034003-1624336,VO-A6AR-18YS,GBP,1,1.97
205-9043032-6440313,6V-EEC1-2S9Z,GBP,1,2.25
205-9049267-6510751,WX-L5UA-UB1Q,GBP,1,1.72
205-9058875-2877140,WX-L5UA-UB1Q,GBP,1,1.72
205-9062693-1369167,WX-L5UA-UB1Q,GBP,1,1.72
205-9075895-7683520,6V-EEC1-2S9Z,GBP,1,2.25
205-9102203-9287527,WX-L5UA-UB1Q,GBP,1,1.72
205-9108240-2880315,6V-EEC1-2S9Z,GBP,1,2.25
205-9109019-8596349,VF-3T0K-DR5O,GBP,1,2.05
205-9111859-6374762,A2-T2AC-TW3L,GBP,1,4.51
205-9114493-4519558,R7-98IN-2PW8,GBP,1,2.5
205-9117039-6242767,3T-6QPR-E2MV,GBP,1,4.65
205-9120263-0717947,TE-Y18U-S2O1,GBP,1,4.16
205-9122037-8149924,VF-3T0K-DR5O,GBP,1,2.05
205-9149957-6901135,6V-EEC1-2S9Z,GBP,1,2.25
205-9150877-6757105,VF-3T0K-DR5O,GBP,3,6.1499999999999995
205-9154095-1201907,5M-QO6K-LNH0,GBP,1,2.36
205-9155966-6295551,6V-EEC1-2S9Z,GBP,1,2.25
205-9159975-6837104,A2-T2AC-TW3L,GBP,1,4.51
205-9164449-8425965,MW-9K5M-VKW8,GBP,1,13.65
205-9169838-1327501,X7-MY4W-H2I4,GBP,1,2.28
205-9191761-1528304,AF-KIHX-ANYY,GBP,1,0.84
205-9194123-0197135,6V-EEC1-2S9Z,GBP,1,2.25
205-9229671-6702750,WX-L5UA-UB1Q,GBP,1,1.72
205-9230258-7231512,VF-3T0K-DR5O,GBP,1,2.05
205-9232809-3017946,N7-A24N-WJA7,GBP,1,3.01
205-9245928-1374727,WX-L5UA-UB1Q,GBP,1,1.72
205-9255257-8373114,NN-TSZ1-X2RD,GBP,1,3.79
205-9276910-6792359,4F-HT42-FD26,GBP,1,3.33
205-9278642-7174758,MW-9K5M-VKW8,GBP,1,13.65
205-9291722-8729958,A2-T2AC-TW3L,GBP,1,4.51
205-9291740-5093116,A2-T2AC-TW3L,GBP,1,4.51
205-9304806-5121905,6V-EEC1-2S9Z,GBP,1,2.25
205-9310328-0502764,A2-T2AC-TW3L,GBP,1,4.51
205-9314493-4535513,A2-T2AC-TW3L,GBP,1,4.51
205-9329348-6074736,6V-EEC1-2S9Z,GBP,1,2.25
205-9336521-3485101,2L-M26G-560I,GBP,1,13.52
205-9342068-4101905,VF-3T0K-DR5O,GBP,1,2.05
205-9372850-4368346,T8-6UWL-I3E1,GBP,1,1.48
205-9404747-2003551,R7-98IN-2PW8,GBP,1,2.5
205-9406211-3877131,6V-EEC1-2S9Z,GBP,1,2.1
205-9407977-2090728,NN-TSZ1-X2RD,GBP,1,3.99
205-9424638-8259532,T8-6UWL-I3E1,GBP,1,1.48
205-9432603-3109168,6V-EEC1-2S9Z,GBP,1,2.25
205-9438141-0415520,A2-T2AC-TW3L,GBP,1,4.51
205-9450309-3867548,A2-T2AC-TW3L,GBP,1,4.51
205-9450739-4551566,NN-TSZ1-X2RD,GBP,1,3.99
205-9457891-5002718,8M-LM6B-F2Q5,GBP,1,1.7
205-9472158-3005136,6V-EEC1-2S9Z,GBP,1,2.25
205-9482291-2987559,DC-K5WH-R7F5,GBP,1,0.68
205-9511920-2111539,MW-9K5M-VKW8,GBP,1,13.65
205-9518081-9549159,6V-EEC1-2S9Z,GBP,1,2.25
205-9525426-3183526,6V-EEC1-2S9Z,GBP,1,2.25
205-9527526-6449900,6V-EEC1-2S9Z,GBP,1,2.25
205-9540629-8065917,6V-EEC1-2S9Z,GBP,1,2.25
205-9567946-0352360,6V-EEC1-2S9Z,GBP,1,2.25
205-9585101-8245148,NN-TSZ1-X2RD,GBP,1,3.49
205-9591143-0085143,6V-EEC1-2S9Z,GBP,1,2.25
205-9596225-6277954,TU-8I14-25ZR,GBP,1,12.67
205-9601009-9285103,A2-T2AC-TW3L,GBP,1,4.51
205-9603338-5845159,RZ-6ZL9-CZ7J,GBP,1,2.42
205-9603420-7976332,6V-EEC1-2S9Z,GBP,1,2.25
205-9615088-5953906,0H-5V53-GPG4,GBP,1,4.85
205-9615620-5082704,6V-EEC1-2S9Z,GBP,1,2.25
205-9639891-2701904,TU-8I14-25ZR,GBP,1,12.67
205-9653587-4041107,Z3-ORV9-K8XD,GBP,1,6.56
205-9658159-4177914,WX-L5UA-UB1Q,GBP,1,1.72
205-9661064-2247544,6V-EEC1-2S9Z,GBP,1,2.25
205-9675346-0620346,WX-L5UA-UB1Q,GBP,1,1.72
205-9675497-8007540,WX-L5UA-UB1Q,GBP,1,1.72
205-9679792-5814714,BQ-O3OI-FTJU,GBP,1,6.5
205-9681095-4637136,Z7-26PV-O9LR,GBP,1,4.44
205-9693230-0300313,TU-8I14-25ZR,GBP,1,12.67
205-9705124-8262721,6V-EEC1-2S9Z,GBP,1,2.25
205-9707006-3429943,DV-USYD-8WR2,GBP,1,20.51
205-9711398-9002724,F7-PMJ2-SG6A,GBP,1,2.7
205-9715265-6600353,WX-L5UA-UB1Q,GBP,1,1.72
205-9723391-2941100,MW-9K5M-VKW8,GBP,1,13.65
205-9726199-3065926,NN-TSZ1-X2RD,GBP,1,3.99
205-9727501-3174752,WX-L5UA-UB1Q,GBP,1,1.72
205-9728151-0682720,DC-K5WH-R7F5,GBP,1,0.68
205-9739195-8930746,WX-L5UA-UB1Q,GBP,1,1.72
205-9747883-7502720,NN-TSZ1-X2RD,GBP,1,3.79
205-9757775-0488339,A2-T2AC-TW3L,GBP,1,4.51
205-9762598-4826753,6V-EEC1-2S9Z,GBP,1,2.25
205-9765439-0745140,VF-3T0K-DR5O,GBP,1,2.05
205-9770441-4138751,WX-L5UA-UB1Q,GBP,1,1.72
205-9783796-9705925,DC-K5WH-R7F5,GBP,1,0.68
205-9804324-8029946,EV-CHU5-XU3G,GBP,1,2.73
205-9819614-1047527,NN-TSZ1-X2RD,GBP,1,3.79
205-9829288-7604331,NN-TSZ1-X2RD,GBP,1,3.99
205-9835245-8659515,SU-5LQH-2DVN,GBP,1,2.19
205-9840088-4977125,BB-ZT14-1QQA,GBP,1,3.19
205-9842741-5448310,A2-T2AC-TW3L,GBP,1,4.51
205-9843636-5620362,6V-EEC1-2S9Z,GBP,1,2.25
205-9858689-1657163,6V-EEC1-2S9Z,GBP,1,2.25
205-9864610-0384368,MW-9K5M-VKW8,GBP,1,13.65
205-9865134-6466727,XH-0LAE-FQO5,GBP,1,2.9
205-9873767-6297921,WX-L5UA-UB1Q,GBP,1,1.72
205-9886747-1545901,Z7-26PV-O9LR,GBP,1,4.44
205-9890121-2506710,DC-K5WH-R7F5,GBP,1,0.68
205-9900329-9619536,XE-YPAI-HX9F,GBP,2,9.4
205-9911069-0709963,MW-9K5M-VKW8,GBP,1,13.65
205-9947412-8613134,WX-L5UA-UB1Q,GBP,1,1.72
205-9953143-2785900,VF-3T0K-DR5O,GBP,1,2.05
205-9958178-4245935,WX-L5UA-UB1Q,GBP,1,1.72
205-9979731-9513929,EV-CHU5-XU3G,GBP,1,2.73
205-9993541-4183546,Z3-ORV9-K8XD,GBP,1,6.56
205-9999855-8433958,A2-T2AC-TW3L,GBP,1,4.51
206-0001654-8808316,TU-8I14-25ZR,GBP,1,12.67
206-0014896-9189948,6V-EEC1-2S9Z,GBP,1,2.25
206-0016227-2537963,6V-EEC1-2S9Z,GBP,1,2.25
206-0019427-4317138,I2-6YKQ-CIBP,GBP,1,3.96
206-0019517-6164320,A2-T2AC-TW3L,GBP,1,4.51
206-0029730-8221116,6P-IWYA-X18B,GBP,1,4.31
206-0030846-7429913,JB-RGB6-LZOJ,GBP,1,2.47
206-0031932-1598755,DC-K5WH-R7F5,GBP,1,0.68
206-0032685-7381948,SR-6OBB-WC03,GBP,1,2.86
206-0039341-5201956,EV-CHU5-XU3G,GBP,1,2.73
206-0041348-0841903,VF-3T0K-DR5O,GBP,2,4.1
206-0041958-1710723,F7-PMJ2-SG6A,GBP,1,2.7
206-0046104-0141943,EV-CHU5-XU3G,GBP,1,2.73
206-0057566-2001109,VF-3T0K-DR5O,GBP,1,2.05
206-0064752-6989119,DC-K5WH-R7F5,GBP,1,0.68
206-0080341-1449975,NN-TSZ1-X2RD,GBP,2,7.58
206-0083835-4809173,6V-EEC1-2S9Z,GBP,1,2.25
206-0098765-3010721,VF-3T0K-DR5O,GBP,1,2.05
206-0099097-3935538,NN-TSZ1-X2RD,GBP,1,3.79
206-0112257-3660352,6V-EEC1-2S9Z,GBP,1,2.25
206-0115166-7262732,JV-D1TI-6UF6,GBP,1,3.6
206-0164904-4909121,VF-3T0K-DR5O,GBP,1,2.05
206-0175166-2769174,EE-KTDC-KCFY,GBP,1,3.46
206-0183644-2597120,T8-6UWL-I3E1,GBP,1,1.48
206-0184988-1437960,RZ-6ZL9-CZ7J,GBP,1,2.42
206-0189936-8893901,6V-EEC1-2S9Z,GBP,1,2.25
206-0198555-7013930,L1-54EX-56YC,GBP,1,5.35
206-0200270-5013161,MW-9K5M-VKW8,GBP,1,13.65
206-0213171-4181916,6V-EEC1-2S9Z,GBP,1,2.25
206-0215957-9305144,WX-L5UA-UB1Q,GBP,2,3.44
206-0217355-7789976,6V-EEC1-2S9Z,GBP,1,2.25
206-0226404-2121928,4F-HT42-FD26,GBP,1,3.33
206-0241010-3644358,A2-T2AC-TW3L,GBP,1,4.51
206-0248753-3289160,XH-0LAE-FQO5,GBP,2,5.8
206-0261228-0013102,VL-48KZ-J3F2,GBP,1,1.06
206-0262083-2262731,6V-EEC1-2S9Z,GBP,1,2.25
206-0294144-1505138,XH-0LAE-FQO5,GBP,1,2.9
206-0301601-8035564,Z7-26PV-O9LR,GBP,1,4.2
206-0316494-9269117,AX-NKNU-29C1,GBP,2,1.22
206-0316831-3932339,6V-EEC1-2S9Z,GBP,3,6.75
206-0328574-3991555,MW-9K5M-VKW8,GBP,1,13.65
206-0348527-8836345,6V-EEC1-2S9Z,GBP,1,2.25
206-0352894-1685929,6V-EEC1-2S9Z,GBP,1,2.25
206-0360090-5969940,DC-K5WH-R7F5,GBP,1,0.63
206-0361362-5625921,6V-EEC1-2S9Z,GBP,1,2.25
206-0371885-9741914,DC-K5WH-R7F5,GBP,1,0.68
206-0387914-5853126,DC-K5WH-R7F5,GBP,1,0.68
206-0398900-5171523,EE-KTDC-KCFY,GBP,1,3.46
206-0415655-3794700,6V-EEC1-2S9Z,GBP,1,2.25
206-0469126-7025968,L1-54EX-56YC,GBP,1,5.35
206-0474283-8911508,VF-3T0K-DR5O,GBP,1,2.05
206-0497399-2391500,WX-L5UA-UB1Q,GBP,1,1.72
206-0510504-3129921,6V-EEC1-2S9Z,GBP,2,4.5
206-0516324-9404312,MY-KL21-NMV5,GBP,1,18.5
206-0521582-1490762,3X-EXDD-TD2K,GBP,1,20.37
206-0528355-8542700,VF-3T0K-DR5O,GBP,1,2.05
206-0535849-0392353,6V-EEC1-2S9Z,GBP,1,2.25
206-0547829-4393934,Z7-26PV-O9LR,GBP,1,4.44
206-0575608-8969930,EV-CHU5-XU3G,GBP,1,2.73
206-0578413-6657131,6V-EEC1-2S9Z,GBP,1,2.25
206-0602164-9093140,C6-XGZB-J6QA,GBP,13,35.75
206-0606437-9823504,6V-EEC1-2S9Z,GBP,1,2.25
206-0610594-4555531,0H-5V53-GPG4,GBP,1,4.85
206-0619709-8545139,WX-L5UA-UB1Q,GBP,1,1.72
206-0622995-8429966,6V-EEC1-2S9Z,GBP,1,2.25
206-0638872-4382740,6V-EEC1-2S9Z,GBP,1,2.25
206-0643722-4626736,DC-K5WH-R7F5,GBP,1,0.68
206-0647215-7566760,4F-HT42-FD26,GBP,1,3.33
206-0662421-6417110,VL-48KZ-J3F2,GBP,1,1.06
206-0671106-9102738,D0-C7C0-H6LN,GBP,1,2.74
206-0680519-0885920,XH-0LAE-FQO5,GBP,1,2.9
206-0714153-1065157,Z3-ORV9-K8XD,GBP,2,13.12
206-0725537-5850768,TU-8I14-25ZR,GBP,1,12.67
206-0728841-6683505,VF-3T0K-DR5O,GBP,1,2.05
206-0741494-5739559,WX-L5UA-UB1Q,GBP,1,1.72
206-0748241-1710743,JV-D1TI-6UF6,GBP,1,3.6
206-0749635-6659556,NN-TSZ1-X2RD,GBP,1,3.79
206-0785487-5824305,R7-98IN-2PW8,GBP,1,2.5
206-0793616-8898720,F7-PMJ2-SG6A,GBP,1,2.7
206-0819677-4905903,SQ-7QYT-5D5B,GBP,1,1.5
206-0843660-5446769,L3-ZQ8U-A7LQ,GBP,1,3.7
206-0844004-3353139,6V-EEC1-2S9Z,GBP,1,2.25
206-0849948-6821934,TU-8I14-25ZR,GBP,1,12.67
206-0850389-5133934,WX-L5UA-UB1Q,GBP,1,1.72
206-0873718-8558730,6V-EEC1-2S9Z,GBP,1,2.25
206-0895916-0031564,R7-98IN-2PW8,GBP,1,2.5
206-0898298-1990760,A2-T2AC-TW3L,GBP,1,4.51
206-0902601-1914718,6V-EEC1-2S9Z,GBP,1,2.25
206-0902732-6158733,JV-D1TI-6UF6,GBP,1,3.6
206-0904010-2962701,F7-PMJ2-SG6A,GBP,1,2.7
206-0906631-7643548,NN-TSZ1-X2RD,GBP,1,3.99
206-0907186-4651534,VF-3T0K-DR5O,GBP,1,2.05
206-0915845-4433967,DC-K5WH-R7F5,GBP,1,0.68
206-0922385-7707501,WX-L5UA-UB1Q,GBP,1,1.72
206-0922728-1612302,A2-T2AC-TW3L,GBP,1,4.51
206-0925323-0685158,XH-0LAE-FQO5,GBP,1,2.9
206-0926353-9697905,WX-L5UA-UB1Q,GBP,1,1.72
206-0941959-8837936,C6-XGZB-J6QA,GBP,1,2.75
206-0944914-9121968,6V-EEC1-2S9Z,GBP,1,2.25
206-0945447-0327544,ZU-PFDN-JSYV,GBP,1,4.89
206-0948407-8449962,6V-EEC1-2S9Z,GBP,1,2.1
206-0953578-6368332,6V-EEC1-2S9Z,GBP,1,2.25
206-0962206-7137940,WX-L5UA-UB1Q,GBP,1,1.72
206-0967697-2188300,A2-T2AC-TW3L,GBP,1,4.51
206-0978472-3873132,49-4UKW-G81R,GBP,1,3.04
206-0981873-6049144,D7-MGBX-RX2P,GBP,1,2.43
206-0983207-9482763,6V-EEC1-2S9Z,GBP,1,2.25
206-0987631-3674703,WX-L5UA-UB1Q,GBP,1,1.72
206-0993111-1149145,DC-K5WH-R7F5,GBP,1,0.68
206-1002969-4483539,6V-EEC1-2S9Z,GBP,2,4.5
206-1006089-9284310,6V-EEC1-2S9Z,GBP,1,2.25
206-1013390-6821937,6V-EEC1-2S9Z,GBP,1,2.25
206-1014640-1119520,NN-TSZ1-X2RD,GBP,1,3.49
206-1038743-2475514,6V-EEC1-2S9Z,GBP,1,2.25
206-1045720-7908322,6V-EEC1-2S9Z,GBP,3,6.75
206-1077922-5236317,6V-EEC1-2S9Z,GBP,1,2.25
206-1090675-4389922,7L-OT45-7LYB,GBP,1,1.16
206-1090863-0472323,A2-T2AC-TW3L,GBP,2,9.02
206-1105318-3804357,LV-425G-BY4X,GBP,1,16.38
206-1108194-0984302,6V-EEC1-2S9Z,GBP,1,2.25
206-1112346-5312303,R7-98IN-2PW8,GBP,1,2.5
206-1126182-9824305,A2-T2AC-TW3L,GBP,1,4.51
206-1128563-8812342,A2-T2AC-TW3L,GBP,1,4.51
206-1129646-8979558,SU-JM8R-2U82,GBP,1,6.95
206-1133067-7449123,WX-L5UA-UB1Q,GBP,1,1.72
206-1137064-8384315,6V-EEC1-2S9Z,GBP,1,2.25
206-1160280-1828351,7L-OT45-7LYB,GBP,1,1.16
206-1166572-3943562,6P-IWYA-X18B,GBP,1,4.31
206-1170670-6490739,TU-8I14-25ZR,GBP,1,12.67
206-1181603-7648300,XH-0LAE-FQO5,GBP,1,2.9
206-1182829-2667568,6V-EEC1-2S9Z,GBP,1,2.25
206-1183304-2795564,GH-PONH-K4WQ,GBP,1,3.78
206-1186502-1559537,Z3-ORV9-K8XD,GBP,1,6.56
206-1199321-6687530,6V-EEC1-2S9Z,GBP,1,2.25
206-1203295-8076319,DC-K5WH-R7F5,GBP,1,0.68
206-1203835-6345913,EV-CHU5-XU3G,GBP,1,2.73
206-1212764-4592310,6V-EEC1-2S9Z,GBP,1,2.25
206-1212987-6031541,0G-JB6S-PN34,GBP,1,2.74
206-1220448-0436324,MW-9K5M-VKW8,GBP,1,13.65
206-1221338-9073135,0G-JB6S-PN34,GBP,1,2.74
206-1230263-8708355,EV-CHU5-XU3G,GBP,1,2.73
206-1264076-4775547,IB-U5FA-BO2Y,GBP,1,20.71
206-1264273-5419551,Z3-ORV9-K8XD,GBP,1,6.56
206-1274095-1914711,RZ-6ZL9-CZ7J,GBP,1,2.42
206-1275167-2349107,6V-EEC1-2S9Z,GBP,1,2.25
206-1282901-0507519,VF-3T0K-DR5O,GBP,2,4.1
206-1284522-7065143,A2-T2AC-TW3L,GBP,2,9.02
206-1293654-2552365,L5-PF3B-WHU4,GBP,1,17.5
206-1312541-7574766,SR-6OBB-WC03,GBP,1,2.86
206-1321875-0233917,DC-K5WH-R7F5,GBP,1,0.68
206-1324875-8599560,NN-TSZ1-X2RD,GBP,2,7.58
206-1329358-9580359,SU-5LQH-2DVN,GBP,1,2.19
206-1329984-9781142,MW-9K5M-VKW8,GBP,1,13.65
206-1358786-1849966,A2-T2AC-TW3L,GBP,1,4.51
206-1366191-7834714,XY-UM2X-TPS3,GBP,1,4.57
206-1385315-2513117,EV-CHU5-XU3G,GBP,1,2.73
206-1387546-7275530,Z7-26PV-O9LR,GBP,1,4.44
206-1409800-6253946,SC-LYFM-ORXK,GBP,1,4.2
206-1425047-5035557,WX-L5UA-UB1Q,GBP,1,1.72
206-1448120-2155505,WX-L5UA-UB1Q,GBP,1,1.72
206-1448621-5725167,D7-MGBX-RX2P,GBP,1,2.43
206-1452967-8868347,6V-EEC1-2S9Z,GBP,1,2.1
206-1460696-8193153,LV-425G-BY4X,GBP,1,16.38
206-1460699-8562767,WX-L5UA-UB1Q,GBP,1,1.72
206-1468099-5553942,6V-EEC1-2S9Z,GBP,1,2.25
206-1495869-8895506,NN-TSZ1-X2RD,GBP,1,3.79
206-1495877-6837927,VL-48KZ-J3F2,GBP,1,1.06
206-1502592-4639529,L1-54EX-56YC,GBP,1,5.35
206-1506993-9893953,6V-EEC1-2S9Z,GBP,1,2.25
206-1515976-1715551,Z7-26PV-O9LR,GBP,2,8.88
206-1521606-6968303,6V-EEC1-2S9Z,GBP,1,2.25
206-1523958-9131511,6V-EEC1-2S9Z,GBP,1,2.25
206-1536785-1997930,VF-3T0K-DR5O,GBP,1,2.05
206-1542726-1630703,Z3-ORV9-K8XD,GBP,1,6.56
206-1572651-1869127,6V-EEC1-2S9Z,GBP,2,4.5
206-1574415-1284368,6V-EEC1-2S9Z,GBP,1,2.25
206-1575793-0233927,6V-EEC1-2S9Z,GBP,1,2.25
206-1583036-1301955,XY-UM2X-TPS3,GBP,1,4.57
206-1589678-9419506,6V-EEC1-2S9Z,GBP,1,2.25
206-1612217-7629926,6V-EEC1-2S9Z,GBP,1,2.25
206-1616611-7428320,DC-K5WH-R7F5,GBP,1,0.68
206-1619234-5632307,F7-PMJ2-SG6A,GBP,1,2.7
206-1622066-6609962,6V-EEC1-2S9Z,GBP,1,2.25
206-1622322-5413910,A2-T2AC-TW3L,GBP,1,4.51
206-1634652-2425167,EV-CHU5-XU3G,GBP,1,2.73
206-1634684-4594703,6V-EEC1-2S9Z,GBP,1,2.25
206-1639129-4897164,XH-0LAE-FQO5,GBP,1,2.9
206-1650167-1953960,LV-425G-BY4X,GBP,1,16.38
206-1661764-2238732,SU-5LQH-2DVN,GBP,1,2.19
206-1661861-9234754,NN-TSZ1-X2RD,GBP,1,3.79
206-1686104-6618703,6V-EEC1-2S9Z,GBP,1,2.25
206-1695019-2935554,WX-L5UA-UB1Q,GBP,1,1.72
206-1730211-0414748,6V-EEC1-2S9Z,GBP,1,2.25
206-1736386-9281917,A2-T2AC-TW3L,GBP,1,4.51
206-1740263-7186714,VF-3T0K-DR5O,GBP,1,2.05
206-1755758-5527541,GK-YI4S-C158,GBP,1,2.58
206-1758602-8182763,A2-T2AC-TW3L,GBP,1,4.51
206-1771358-5649928,IB-U5FA-BO2Y,GBP,1,20.51
206-1772438-3901911,6V-EEC1-2S9Z,GBP,1,2.25
206-1799136-9165949,WX-L5UA-UB1Q,GBP,1,1.72
206-1800918-3948334,Z3-ORV9-K8XD,GBP,1,6.56
206-1817585-4104335,6V-EEC1-2S9Z,GBP,1,2.25
206-1819051-7326760,6V-EEC1-2S9Z,GBP,1,2.25
206-1823992-4435554,NN-TSZ1-X2RD,GBP,1,3.79
206-1830586-7325114,VF-3T0K-DR5O,GBP,1,2.05
206-1841716-0406764,0G-JB6S-PN34,GBP,1,2.74
206-1853467-9486707,4F-HT42-FD26,GBP,1,3.33
206-1859755-8036309,6V-EEC1-2S9Z,GBP,1,2.25
206-1860910-3187557,EE-KTDC-KCFY,GBP,1,3.46
206-1861176-8419518,XH-0LAE-FQO5,GBP,1,2.9
