snapshot_utc,sku,execution_event_ts_utc,execution_state,execution_write_status,execution_write_error,execution_old_price_gbp,execution_new_price_gbp,execution_hard_floor_gbp,execution_final_ceiling_landed_gbp,execution_binding_ceiling_type,execution_reason_codes_json,suppression_last_event_ts_utc,suppression_buy_box_state,suppression_strategy_state,suppression_write_status,suppression_target_price_gbp,suppression_target_source,suppression_reactivation_target_landed_gbp,suppression_threshold_upper_bound_gbp,suppression_ceiling_landed_temp,suppression_ceiling_expiry_utc,suppression_anchor_floor_gbp,suppression_memory_updated_utc,suppression_last_validated_utc,suppression_active_flag,suppression_resolved_flag,observed_our_price_gbp,observed_our_price_ts_utc,unified_buy_box_state,unified_strategy_state,unified_writer_outcome,write_attempted_flag,write_applied_flag,true_binding_ceiling_gbp,true_binding_ceiling_type,truth_status,current_cycle_decision_ts_utc,current_cycle_run_id,current_cycle_market_data_present,current_cycle_decision,current_cycle_decision_reason_code,current_cycle_blocker_code,current_cycle_blocker_reason_codes_json,stale_execution_context_cleared_flag,stale_execution_event_ts_utc,stale_execution_state,stale_execution_write_status,stale_execution_write_error,stale_execution_old_price_gbp,stale_execution_new_price_gbp,stale_execution_hard_floor_gbp,stale_execution_final_ceiling_landed_gbp,stale_execution_binding_ceiling_type,stale_execution_reason_codes_json,trace_asof_utc,trace_source_script,trace_candidate_price_gbp,trace_floor_total_gbp,trace_break_even_total_gbp,trace_cogs_exvat_gbp,trace_fba_exvat_gbp,trace_referral_amount_gbp,trace_band_bucket,trace_reason_codes_csv,floor_reconcile_delta_gbp
2026-06-10T07:40:03Z,BB-ZT14-1QQA,,,READ_ONLY_NO_WRITE,,,,,,,,2026-03-17T16:50:02Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,7.99,CPT,10.50,,10.50,2026-03-28T23:59:29Z,6.99,2026-03-28T23:55:20Z,2026-03-28T23:55:20Z,0,,7.99,2026-03-28T23:55:20Z,SUPPRESSED_ASIN,,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:40:03Z,20260610T074003Z,0,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,"[""MARKET_DATA_MISSING_CURRENT_CYCLE""]",1,2026-03-28T23:55:20Z,REGAIN,APPLIED,,7.99,8.50,6.99,12.60,,"[""BUY_BOX_STATE_LOST_TO_COMPETITOR"",""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_TO_RIVAL"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_SKIPPED_NOT_IN_COHORT"",""PHASE_LIVE_WRITE_ALLOWED"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN""]",2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,7.35,7.34,6.96,3.190,1.460,1.100,10,,
2026-06-10T07:40:03Z,D8-1A3E-I37F,2026-03-28T23:55:20Z,HOLD_OBSERVE,NO_WRITE_REQUIRED,,31.65,31.65,31.65,36.27,,"[""BUY_BOX_STATE_NORMAL"",""NO_RIVAL_HOLD"",""STATE_HOLD_NO_WRITE"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED""]",2026-03-16T12:34:52Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,31.65,PROBE_CEILING,31.65,,31.65,2026-03-29T00:00:06Z,31.65,2026-03-28T23:55:20Z,2026-03-28T23:55:20Z,0,,31.65,2026-03-28T23:55:20Z,SUPPRESSED_ASIN,HOLD_OBSERVE,NO_WRITE_REQUIRED,0,0,36.27,,READ_ONLY,2026-06-10T07:06:55Z,20260610T070655Z,1,skip_no_active_offer,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,31.65,31.65,29.64,16.740,3.050,4.750,100,,0.00
2026-06-10T07:40:03Z,49-4UKW-G81R,,,READ_ONLY_NO_WRITE,,,,,,,,2026-03-17T05:48:18Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,READ_ONLY_NO_WRITE,8.79,PROBE_CEILING,8.99,,8.99,2026-03-27T00:06:22Z,8.14,2026-03-26T23:58:18Z,2026-03-26T23:58:18Z,0,,8.99,2026-03-26T15:21:20Z,SUPPRESSED_ASIN,,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-05T00:32:13Z,20260605T003213Z,0,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,"[""MARKET_DATA_MISSING_CURRENT_CYCLE""]",1,2026-03-26T15:21:20Z,RAISE_FIND_LOSS,NO_WRITE_REQUIRED,,8.99,8.99,8.14,8.99,,"[""BUY_BOX_STATE_NORMAL"",""MISSING_BOUND_RAISE_FIND_LOSS"",""STEP_RAISE_FIND_LOSS_UP"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_INPUTS_MISSING"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_LIVE_WRITE_BLOCKED_WRITER_MODE"",""WRITER_LOCK_BLOCK""]",2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,7.50,7.50,7.14,3.040,1.730,1.130,10,,
2026-06-10T07:40:03Z,IJ-V0PQ-4CZ4,,,READ_ONLY_NO_WRITE,,,,,,,,,LOST_TO_COMPETITOR,,,,,,,,2026-03-27T00:07:21Z,,2026-03-26T23:58:18Z,2026-03-26T23:58:18Z,0,,5.70,2026-03-26T15:21:20Z,LOST_TO_COMPETITOR,,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:06:55Z,20260610T070655Z,0,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,"[""MARKET_DATA_MISSING_CURRENT_CYCLE""]",1,2026-03-26T15:21:20Z,REGAIN,NO_WRITE_REQUIRED,,5.7,5.70,5.44,9.99,,"[""BUY_BOX_STATE_LOST_TO_COMPETITOR"",""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_TO_RIVAL"",""CPT_RISK_UNKNOWN_CONSERVATIVE_HOLD"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_LIVE_WRITE_ALLOWED""]",2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,5.44,5.44,5.21,1.970,1.500,0.820,10,,
2026-06-10T07:40:03Z,AX-NKNU-29C1,2026-03-18T11:02:00Z,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,,2.71,2.71,2.91,1.38,,"[""BUY_BOX_STATE_SUPPRESSED_ASIN"",""BUY_BOX_STATE_SUPPRESSED_ASIN"",""FAIL_CEILING_BELOW_HARD_FLOOR"",""FLOOR_PRIORITY_CEILING_CONFLICT"",""FLOOR_PRIORITY_ENFORCED"",""CPT_RISK_UNKNOWN_CONSERVATIVE_HOLD"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_TARGET_CPT_USED"",""SUPPRESSION_TARGET_CLAMPED_TO_ANCHOR_OR_HARD_FLOOR"",""SUPPRESSION_CEILING_CLAMPED_TO_EXISTING_FINAL"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN""]",2026-03-18T14:22:53Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,2.71,CPT,2.91,2.71,1.38,2026-03-21T14:22:53Z,2.91,2026-03-18T14:22:53Z,2026-03-18T14:22:53Z,0,,2.71,2026-03-18T11:02:00Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,0,0,2.91,HARD_FLOOR_CLAMP,READ_ONLY,2026-06-09T04:52:29Z,20260609T045229Z,1,skip_no_active_offer,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,2.91,2.91,2.83,0.610,1.460,0.250,10,,0.00
2026-06-10T07:40:03Z,LR-7GM6-1RCH,,,READ_ONLY_NO_WRITE,,,,,,,,2026-03-18T12:10:43Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,39.59,CPT,39.59,39.59,39.59,2026-03-21T12:10:43Z,37.34,2026-03-18T12:10:43Z,2026-03-18T12:10:43Z,0,,37.54,2026-03-18T11:02:00Z,SUPPRESSED_ASIN,,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:06:55Z,20260610T070655Z,0,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,"[""MARKET_DATA_MISSING_CURRENT_CYCLE""]",1,2026-03-18T11:02:00Z,CONTROLLED_EXIT_TO_FLOOR,WRITE_NOT_APPLIED,WRITE_NOT_APPLIED,37.54,37.34,37.34,47.51,,"[""BUY_BOX_STATE_NORMAL"",""MISSING_BOUND_RAISE_FIND_LOSS"",""PHASE_3_CANNOT_COMPETE_EXECUTION_OVERRIDE"",""CANNOT_COMPETE_FLOOR_SEEK_STEP"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN""]",2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,37.34,37.34,34.55,23.250,2.820,2.610,100,,
2026-06-10T07:40:03Z,Q1-00D7-5IQF,,,READ_ONLY_NO_WRITE,,,,,,,,,LOST_TO_COMPETITOR,,,,,,,,2026-03-18T12:14:18Z,,2026-03-18T12:10:43Z,2026-03-18T12:10:43Z,0,,23.96,2026-03-18T11:02:00Z,LOST_TO_COMPETITOR,,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-09T14:16:38Z,20260609T141638Z,0,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,"[""MARKET_DATA_MISSING_CURRENT_CYCLE""]",1,2026-03-18T11:02:00Z,REGAIN,READ_ONLY_NO_WRITE,,23.96,23.97,20.21,29.88,,"[""BUY_BOX_STATE_LOST_TO_COMPETITOR"",""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_TO_RIVAL"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_SKIPPED_NOT_IN_COHORT"",""PHASE_LIVE_WRITE_BLOCKED_NOT_IN_COHORT"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN"",""LIVE_WRITES_DISABLED""]",2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,20.21,20.21,19.03,9.800,2.910,3.030,100,,
2026-06-10T07:40:03Z,R4-0AXZ-ZZ9D,,,READ_ONLY_NO_WRITE,,,,,,,,,NORMAL,,,,,,,,2026-03-23T17:33:07Z,,2026-03-23T17:27:55Z,2026-03-23T17:27:55Z,0,,12.10,2026-03-18T11:02:00Z,NORMAL,,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:40:03Z,20260610T074003Z,0,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,"[""MARKET_DATA_MISSING_CURRENT_CYCLE""]",1,2026-03-18T11:02:00Z,RAISE_FIND_LOSS,NO_WRITE_REQUIRED,,12.1,12.10,12.10,16.58,,"[""BUY_BOX_STATE_NORMAL"",""MISSING_BOUND_RAISE_FIND_LOSS"",""STEP_RAISE_FIND_LOSS_UP"",""CPT_RISK_UNKNOWN_CONSERVATIVE_HOLD"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN""]",2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,12.10,12.10,11.52,4.850,3.090,1.570,100,,
2026-06-10T07:40:03Z,YC-3L3M-BV48,,,READ_ONLY_NO_WRITE,,,,,,,,2026-03-16T17:51:23Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,71.46,INFERRED_UPPER_BOUND,79.00,,79.00,2026-03-18T12:15:01Z,71.46,2026-03-18T12:10:43Z,2026-03-18T12:10:43Z,0,,71.46,2026-03-18T11:02:00Z,SUPPRESSED_ASIN,,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:40:03Z,20260610T074003Z,0,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,"[""MARKET_DATA_MISSING_CURRENT_CYCLE""]",1,2026-03-18T11:02:00Z,RAISE_FIND_LOSS,NO_WRITE_REQUIRED,,71.46,71.46,71.46,109.45,,"[""BUY_BOX_STATE_NORMAL"",""MISSING_BOUND_RAISE_FIND_LOSS"",""STEP_RAISE_FIND_LOSS_UP"",""CPT_RISK_UNKNOWN_CONSERVATIVE_HOLD"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED""]",2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,71.46,71.46,66.71,39.610,4.950,10.720,100,,
2026-06-10T07:40:03Z,8M-NHB7-T8TR,2026-03-17T09:33:21Z,REGAIN,APPLIED,,29.37,29.37,29.37,39.59,,"[""BUY_BOX_STATE_LOST_TO_COMPETITOR"",""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_TO_RIVAL"",""GUARDRAIL_HARD_FLOOR_CLAMP"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED""]",,LOST_TO_COMPETITOR,,,,,,,,2026-03-17T10:33:31Z,,2026-03-17T10:28:24Z,2026-03-17T10:28:24Z,0,,29.37,2026-03-17T09:33:21Z,LOST_TO_COMPETITOR,REGAIN,APPLIED,1,1,39.59,,WRITE_APPLIED,2026-06-10T07:40:03Z,20260610T074003Z,1,skip_no_active_offer,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,29.37,29.37,27.54,15.260,3.130,4.410,100,,0.00
2026-06-10T07:40:03Z,UR-Q7TM-1F3I,2026-03-15T02:22:59Z,RAISE_FIND_LOSS,WRITE_NOT_APPLIED,WRITE_NOT_APPLIED,16.94,17.14,16.94,33.48,,"[""BUY_BOX_STATE_NORMAL"",""MISSING_BOUND_RAISE_FIND_LOSS"",""STEP_RAISE_FIND_LOSS_UP"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED""]",,NORMAL,,,,,,,,2026-03-15T02:26:35Z,,2026-03-15T02:22:59Z,2026-03-15T02:22:59Z,0,,16.94,2026-03-15T02:22:59Z,NORMAL,RAISE_FIND_LOSS,WRITE_NOT_APPLIED,1,0,33.48,,READ_ONLY,2026-06-10T07:40:03Z,20260610T074003Z,1,skip_no_active_offer,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,16.95,16.94,16.03,7.590,3.120,2.540,100,,0.00
2026-06-10T07:40:03Z,5Z-6Z0P-9TQQ,,,READ_ONLY_NO_WRITE,,,,,,,,,LOST_TO_COMPETITOR,,,,,,,,2026-03-12T11:15:39Z,,2026-03-12T11:14:09Z,2026-03-12T11:14:09Z,0,,3.49,2026-03-12T11:14:09Z,LOST_TO_COMPETITOR,,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:40:03Z,20260610T074003Z,0,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,"[""MARKET_DATA_MISSING_CURRENT_CYCLE""]",1,2026-03-12T11:14:09Z,REGAIN,NO_WRITE_REQUIRED,,3.49,3.49,3.16,4.31,,"[""BUY_BOX_STATE_LOST_TO_COMPETITOR"",""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_TO_RIVAL"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN""]",2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,3.16,3.16,3.07,0.770,1.500,0.250,10,,
2026-06-10T07:40:03Z,0G-JB6S-PN34,,,READ_ONLY_NO_WRITE,,,,,,,,2026-03-11T23:45:13Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,5.90,CPT,6.22,5.90,2.48,2026-03-14T23:45:13Z,6.22,2026-03-11T23:45:13Z,2026-03-11T23:45:13Z,0,,5.90,2026-03-11T23:45:13Z,SUPPRESSED_ASIN,,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-09T14:47:56Z,20260609T144756Z,0,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,"[""MARKET_DATA_MISSING_CURRENT_CYCLE""]",1,2026-03-11T23:45:13Z,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,,5.9,5.90,6.22,2.48,,"[""BUY_BOX_STATE_SUPPRESSED_ASIN"",""BUY_BOX_STATE_SUPPRESSED_ASIN"",""FAIL_CEILING_BELOW_HARD_FLOOR"",""FLOOR_PRIORITY_CEILING_CONFLICT"",""FLOOR_PRIORITY_ENFORCED"",""CPT_RISK_UNKNOWN_CONSERVATIVE_HOLD"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_TARGET_CPT_USED"",""SUPPRESSION_TARGET_CLAMPED_TO_ANCHOR_OR_HARD_FLOOR"",""SUPPRESSION_CEILING_CLAMPED_TO_EXISTING_FINAL"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN""]",2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,6.22,6.22,5.95,2.740,2.650,0.500,10,,
2026-06-10T07:40:03Z,4W-VS57-BV6A,,,READ_ONLY_NO_WRITE,,,,,,,,,LOST_TO_COMPETITOR,,,,,,,,2026-03-11T23:49:18Z,,2026-03-11T23:45:13Z,2026-03-11T23:45:13Z,0,,35.18,2026-03-11T23:45:13Z,LOST_TO_COMPETITOR,,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:40:03Z,20260610T074003Z,0,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,"[""MARKET_DATA_MISSING_CURRENT_CYCLE""]",1,2026-03-11T23:45:13Z,REGAIN,APPLIED,,35.18,34.89,34.80,44.99,,"[""BUY_BOX_STATE_LOST_TO_COMPETITOR"",""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_TO_RIVAL"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN""]",2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,34.80,34.80,32.58,18.500,3.260,5.220,100,,
2026-06-10T07:40:03Z,GY-FO04-RDYL,,,READ_ONLY_NO_WRITE,,,,,,,,,LOST_TO_COMPETITOR,,,,,,,,2026-03-09T17:21:39Z,,2026-03-09T17:19:15Z,2026-03-09T17:19:15Z,0,,8.71,2026-03-09T17:19:15Z,LOST_TO_COMPETITOR,,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-05-14T05:03:12Z,20260514T050312Z,0,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,"[""MARKET_DATA_MISSING_CURRENT_CYCLE""]",1,2026-03-09T17:19:15Z,REGAIN,APPLIED,,8.56,8.43,8.56,6.17,,"[""BUY_BOX_STATE_LOST_TO_COMPETITOR"",""FEATURED_NOT_OURS_REGAIN"",""FAIL_CEILING_BELOW_HARD_FLOOR"",""FLOOR_PRIORITY_CEILING_CONFLICT"",""FLOOR_PRIORITY_ENFORCED"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN"",""GUARDRAIL_HARD_FLOOR_CLAMP""]",2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,8.54,8.54,8.11,3.600,2.420,0.680,10,,
2026-06-10T07:40:03Z,RW-AZK6-O4M2,,,READ_ONLY_NO_WRITE,,,,,,,,,LOST_TO_COMPETITOR,,,,,,,,2026-03-07T23:49:31Z,,2026-03-07T23:46:05Z,2026-03-07T23:46:05Z,0,,3.40,2026-03-07T23:46:05Z,LOST_TO_COMPETITOR,,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-05-14T05:03:12Z,20260514T050312Z,0,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,"[""MARKET_DATA_MISSING_CURRENT_CYCLE""]",1,2026-03-07T23:46:05Z,REGAIN,NO_WRITE_REQUIRED,,3.4,3.40,3.10,17.99,,"[""BUY_BOX_STATE_LOST_TO_COMPETITOR"",""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_TO_RIVAL"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_INPUTS_MISSING"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED""]",2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,3.10,3.10,3.04,0.520,1.500,0.470,10,,
2026-06-10T07:40:03Z,0R-GRRH-W0Z9,,,READ_ONLY_NO_WRITE,,,,,,,,,,,,,,,,,,,,,0,,5.76,2026-03-06T16:40:48Z,,,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:40:03Z,20260610T074003Z,0,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,"[""MARKET_DATA_MISSING_CURRENT_CYCLE""]",1,2026-03-06T16:40:48Z,RAISE_FIND_LOSS,NO_WRITE_REQUIRED,,5.76,5.76,6.79,9.99,,"[""MISSING_BOUND_RAISE_FIND_LOSS"",""STEP_RAISE_FIND_LOSS_UP"",""GUARDRAIL_HARD_FLOOR_CLAMP"",""CPT_RISK_UNKNOWN_CONSERVATIVE_HOLD"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED""]",2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,5.42,5.41,5.17,1.950,1.500,0.810,10,,
2026-06-10T07:40:03Z,VO-A6AR-18YS,2026-03-04T13:47:14Z,RAISE_FIND_LOSS,NO_WRITE_REQUIRED,,5.81,5.81,5.38,9.99,,"[""MISSING_BOUND_RAISE_FIND_LOSS"",""STEP_RAISE_FIND_LOSS_UP"",""CPT_RISK_UNKNOWN_CONSERVATIVE_HOLD"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""PHASE_LIVE_WRITE_BLOCKED_FLAG_OFF"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN""]",,,,,,,,,,,,,,0,,5.81,2026-03-04T13:47:14Z,,RAISE_FIND_LOSS,NO_WRITE_REQUIRED,0,0,9.99,,READ_ONLY,,,,,,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,5.38,5.38,5.15,1.970,1.460,0.810,10,,0.00
2026-06-10T07:40:03Z,XE-27ZG-EZPZ,2026-03-03T23:44:09Z,REGAIN,OBSERVABILITY_BLOCK_NO_WRITE,observable_gate_blocked,7.99,4.99,4.53,4.99,,"[""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_TO_RIVAL"",""GUARDRAIL_FINAL_CEILING_CLAMP"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED"",""PHASE_LIVE_WRITE_BLOCKED_FLAG_OFF"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN"",""WRITER_LOCK_BLOCK"",""SUPPRESSION_OR_UNKNOWN_OUTCOME""]",,,,,,,,,,,,,,0,,7.99,2026-03-03T23:44:09Z,UNKNOWN,REGAIN,OBSERVABILITY_BLOCK_NO_WRITE,1,0,4.99,,READ_ONLY,,,,,,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,4.53,4.53,4.38,1.230,1.700,0.680,10,,0.00
