"Order number";"Order date";"Product";"ASIN";"SKU";"Units";"Refunds";"Sales";"Promo";"Sellable Quota";"Refund сost";"Amazon fees";"Cost of Goods";"Shipping";"Gross profit";"Expenses";"Net profit";"Margin";"ROI";"Coupon";"Comment"
"205-2433626-8117924 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-0.9";"-2.1";"";"2.67";"";"2.67";"39.22";"126.99";"";""
"206-8113984-9360362 / Shipped / COG: 4.85 / FBA";"30.10.2025";"Arcane Tinmen ApS Dragon Shield: Matte - Dual Soul (Metallic Purple) / Price: 12";"B0CRRPCT5P";"0H-5V53-GPG4";"1";"";"12";"";"";"";"-4.9";"-4.85";"";"0.25";"";"0.25";"2.08";"5.15";"";""
"203-9583213-4496359 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"026-3551212-0236309 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-0.9";"-2.1";"";"2.67";"";"2.67";"39.22";"126.99";"";""
"026-1121144-6254724 / Shipped / COG: 3.89 / FBA";"30.10.2025";"Curaprox CS 12460 Velvet Soft Toothbrush – Sensitive Gum Care | Ultra-Gentle Cleaning with 12,460 Filaments | Single Pack, Random Color | Made in Switzerland / Price: 9.99";"B093FQYQJH";"NN-TSZ1-X2RD";"1";"";"9.99";"";"";"";"-2.35";"-3.89";"";"2.09";"";"2.09";"20.87";"53.60";"";""
"205-4796602-3857137 / Shipped / COG: 2.74 / FBA";"30.10.2025";"Skinny Food Co Sugar Free Maple Syrup 425ml - Zero Calorie Syrup For Breakfast, Snacks, Drinks & Desserts - Vegan, Gluten-free, Keto & Paleo Friendly Maple Syrup - Sugar Free Maple Syrup UK / Price: 7.15";"B07H2WXMDJ";"0G-JB6S-PN34";"1";"";"7.15";"";"";"";"-3.28";"-2.74";"";"1.13";"";"1.13";"15.80";"41.24";"";""
"206-3927997-9816341 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"026-8856187-3560352 / Shipped / COG: 2.74 / FBA";"30.10.2025";"Skinny Food Co Sugar Free Maple Syrup 425ml - Zero Calorie Syrup For Breakfast, Snacks, Drinks & Desserts - Vegan, Gluten-free, Keto & Paleo Friendly Maple Syrup - Sugar Free Maple Syrup UK / Price: 7.15";"B07H2WXMDJ";"0G-JB6S-PN34";"2";"";"14.3";"";"";"";"-6.56";"-5.48";"";"2.26";"";"2.26";"15.80";"41.24";"";""
"204-1157858-2681911 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"203-2883184-3220326 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-0.9";"-2.1";"";"2.67";"";"2.67";"39.22";"126.99";"";""
"204-2238399-9722740 / Shipped / COG: 2.9 / FBA";"30.10.2025";"Curaprox CS 1006 Single Toothbrush – Targeted Cleaning for Gumline and Braces | Ultra-Soft Single Tuft | for Sensitive Teeth and Implants | Designed in Switzerland / Price: 7.5";"B00AOES9GE";"XH-0LAE-FQO5";"1";"";"13.49";"";"";"";"-0.7";"-2.9";"-4.99";"2.38";"";"2.38";"17.64";"82.07";"";""
"206-3646683-8525907 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"10";"";"68";"";"";"";"-25";"-21";"";"10.67";"";"10.67";"15.69";"50.79";"";""
"203-9257220-1858718 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-0.9";"-2.1";"";"2.67";"";"2.67";"39.22";"126.99";"";""
"026-0122370-1067508 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"202-9821674-0057126 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.5";"-2.1";"";"1.07";"";"1.07";"15.69";"50.80";"";""
"205-3600251-2782729 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-0.9";"-2.1";"";"2.67";"";"2.67";"39.22";"126.99";"";""
"203-2100038-8681906 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"203-4433098-4677136 / Shipped / COG: 4.85 / FBA";"30.10.2025";"Arcane Tinmen ApS Dragon Shield: Matte - Dual Soul (Metallic Purple) / Price: 12";"B0CRRPCT5P";"0H-5V53-GPG4";"1";"";"12";"";"";"";"-4.9";"-4.85";"";"0.25";"";"0.25";"2.08";"5.15";"";""
"026-5326025-6640338 / Shipped / COG: 0.76 / FBA";"30.10.2025";"PERFECT SCENTS 3 SCENTS - MYSTIC JAPAN / Price: 4.02";"B07V9CRX7Y";"1U-1W76-M840";"6";"";"28.28";"";"";"";"-12.41";"-4.56";"-3.47";"3.13";"";"3.13";"11.06";"68.57";"";""
"204-8050154-0830744 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"205-7486355-2653957 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-0.9";"-2.1";"";"2.67";"";"2.67";"39.22";"126.99";"";""
"203-6547069-5045165 / Shipped / COG: 4.85 / FBA";"30.10.2025";"Arcane Tinmen ApS Dragon Shield: Matte - Dual Soul (Metallic Purple) / Price: 12";"B0CRRPCT5P";"0H-5V53-GPG4";"1";"";"12";"";"";"";"-4.9";"-4.85";"";"0.25";"";"0.25";"2.08";"5.15";"";""
"026-5665598-3959528 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"204-5769720-0173918 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.5";"-2.1";"";"1.07";"";"1.07";"15.69";"50.80";"";""
"205-3155630-8997166 / Shipped / COG: 4.32 / FBA";"30.10.2025";"Arcane Tinmen Dragon Shield Standard Sleeves - Matte Turquoise (100ct) / Price: 11.6";"B0BNLWBLMV";"VU-8KRA-QP5M";"1";"";"11.6";"";"";"";"-4.83";"-4.32";"";"0.52";"";"0.52";"4.45";"11.96";"";""
"204-9615058-5436329 / Shipped / COG: 2.74 / FBA";"30.10.2025";"Skinny Food Co Sugar Free Maple Syrup 425ml - Zero Calorie Syrup For Breakfast, Snacks, Drinks & Desserts - Vegan, Gluten-free, Keto & Paleo Friendly Maple Syrup - Sugar Free Maple Syrup UK / Price: 7.15";"B07H2WXMDJ";"0G-JB6S-PN34";"1";"";"7.15";"";"";"";"-3.28";"-2.74";"";"1.13";"";"1.13";"15.80";"41.24";"";""
"205-3302441-9573941 / Shipped / COG: 1.52 / FBA";"30.10.2025";"Elliott Multi-Purpose Window Squeegee perfect for streak free cleaning on Windows, shower screens, cars and mirrors, Aluminium frame housing a 20cm rubber squeegee with an ergonomic Grey Handle. / Price: 6.02";"B00KB225MS";"A9-2Y9G-M2K7";"1";"";"6.02";"";"";"";"-3.27";"-1.52";"";"0.23";"";"0.23";"3.77";"14.91";"";""
"206-2431087-3615548 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"205-2190480-5273950 / Shipped / COG: 4.32 / FBA";"30.10.2025";"Arcane Tinmen Dragon Shield Standard Sleeves - Matte Turquoise (100ct) / Price: 11.6";"B0BNLWBLMV";"VU-8KRA-QP5M";"1";"";"11.6";"";"";"";"-4.83";"-4.32";"";"0.52";"";"0.52";"4.45";"11.96";"";""
"205-3933882-4744327 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-0.9";"-2.1";"";"2.67";"";"2.67";"39.22";"126.99";"";""
"206-8736099-2141942 / Shipped / COG: 1.52 / FBA";"30.10.2025";"Elliott Multi-Purpose Window Squeegee perfect for streak free cleaning on Windows, shower screens, cars and mirrors, Aluminium frame housing a 20cm rubber squeegee with an ergonomic Grey Handle. / Price: 6.02";"B00KB225MS";"A9-2Y9G-M2K7";"1";"";"6.02";"";"";"";"-3.27";"-1.52";"";"0.23";"";"0.23";"3.77";"14.91";"";""
"203-5484555-5749922 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.5";"-2.1";"";"1.07";"";"1.07";"15.69";"50.80";"";""
"204-9196975-5039533 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"203-0988445-5673159 / Shipped / COG: 4.32 / FBA";"30.10.2025";"Arcane Tinmen Dragon Shield Standard Sleeves - Matte Turquoise (100ct) / Price: 11.6";"B0BNLWBLMV";"VU-8KRA-QP5M";"1";"";"11.6";"";"";"";"-4.83";"-4.32";"";"0.52";"";"0.52";"4.45";"11.96";"";""
"203-3788415-5543521 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"026-3446946-8722742 / Shipped / COG: 4.85 / FBA";"30.10.2025";"Arcane Tinmen ApS Dragon Shield: Matte - Dual Soul (Metallic Purple) / Price: 12";"B0CRRPCT5P";"0H-5V53-GPG4";"1";"";"12";"";"";"";"-4.9";"-4.85";"";"0.25";"";"0.25";"2.08";"5.15";"";""
"026-6373334-6132343 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-0.88";"-2.1";"";"2.69";"";"2.69";"39.51";"127.94";"";""
"205-3510178-7952333 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"203-5766233-3257168 / Shipped / COG: 0 / FBA";"30.10.2025";"THE HUMBLE CO. - Interdental Brushes - Size 3-0.6 mm - Developed by Dentists - Designed in Sweden - Teeth Cleaning - Vegan & Cruelty-Free - 6p / Price: 4.62";"B07RRQX71T";"4U-XT39-AMUJ";"2";"";"9.24";"";"";"";"-3.73";"";"";"3.97";"";"3.97";"42.97";"";"";""
"202-6475152-6135515 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"204-2871844-7785955 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"203-0425679-0186701 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"205-5236050-5702746 / Shipped / COG: 4.85 / FBA";"30.10.2025";"Arcane Tinmen ApS Dragon Shield: Matte - Dual Soul (Metallic Purple) / Price: 12.3";"B0CRRPCT5P";"0H-5V53-GPG4";"1";"";"12.3";"";"";"";"-4.9";"-4.85";"";"0.25";"";"0.25";"2.03";"5.15";"";""
"204-9614808-9161169 / Shipped / COG: 13.52 / FBA";"30.10.2025";"USN Power Punch BCAA Amino Acids Powder, Blue Raspberry Flavour - 400g, Vegan BCAA Powder, Vitamin B6 & No Sugar, Pre Workout & Intra Workout Energy Drink & Dietary Supplement to Maximise Performance / Price: 25.04";"B075WYWJ5L";"2L-M26G-560I";"1";"";"25.04";"";"";"";"-7.05";"-13.52";"";"0.30";"";"0.30";"1.18";"2.19";"";""
"204-4709085-3856319 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"205-4164178-1193153 / Shipped / COG: 3.89 / FBA";"30.10.2025";"Curaprox CS 12460 Velvet Soft Toothbrush – Sensitive Gum Care | Ultra-Gentle Cleaning with 12,460 Filaments | Single Pack, Random Color | Made in Switzerland / Price: 9.99";"B093FQYQJH";"NN-TSZ1-X2RD";"1";"";"9.99";"";"";"";"-2.35";"-3.89";"";"2.09";"";"2.09";"20.87";"53.60";"";""
"203-3815449-8529163 / Shipped / COG: 2.1 / FBA";"30.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"206-7547112-6839543 / Shipped / COG: 17.5 / FBA";"30.10.2025";"Promixx Pro Shaker Bottle - Refillable, Powerful for Smooth Protein Shakes - Includes Extra Storage - BPA Free, Tumbler 600ml (Silver White/Grey) / Price: 39.99";"B09LDDFK4R";"L5-PF3B-WHU4";"1";"";"39.99";"";"";"";"-9.41";"-17.5";"";"6.42";"";"6.42";"16.04";"36.66";"";""
"206-0347670-9811572 / Shipped / COG: 1.99 / FBA";"29.10.2025";"Arcane Tinman ART13023 AT-13023 Dragon Shield-Perfect Fit Standard Sleeves 100pk-Smoke, Smoke, One Size / Price: 6.94";"B01N49MD2S";"9X-7TBD-NA16";"1";"";"6.94";"";"";"";"-2.76";"-1.99";"";"1.03";"";"1.03";"14.89";"51.92";"";""
"206-5563415-5841900 / Shipped / COG: 0 / FBA";"29.10.2025";"THE HUMBLE CO. - Interdental Brushes - Size 3-0.6 mm - Developed by Dentists - Designed in Sweden - Teeth Cleaning - Vegan & Cruelty-Free - 6p / Price: 4.62";"B07RRQX71T";"4U-XT39-AMUJ";"1";"";"4.62";"";"";"";"-1.87";"";"";"1.98";"";"1.98";"42.86";"";"";""
"205-9673932-4138747 / Shipped / COG: 4.32 / FBA";"29.10.2025";"Arcane Tinmen Dragon Shield Standard Sleeves - Matte Turquoise (100ct) / Price: 11.6";"B0BNLWBLMV";"VU-8KRA-QP5M";"1";"";"11.6";"";"";"";"-4.83";"-4.32";"";"0.52";"";"0.52";"4.45";"11.96";"";""
"203-0949197-0805965 / Shipped / COG: 4.32 / FBA";"29.10.2025";"Arcane Tinmen Dragon Shield Standard Sleeves - Matte Turquoise (100ct) / Price: 11.6";"B0BNLWBLMV";"VU-8KRA-QP5M";"1";"";"11.6";"";"";"";"-4.83";"-4.32";"";"0.52";"";"0.52";"4.45";"11.96";"";""
"203-4221876-2334716 / Shipped / COG: 4.32 / FBA";"29.10.2025";"Arcane Tinmen Dragon Shield Standard Sleeves - Matte Turquoise (100ct) / Price: 11.6";"B0BNLWBLMV";"VU-8KRA-QP5M";"1";"";"11.6";"";"";"";"-4.83";"-4.32";"";"0.52";"";"0.52";"4.45";"11.96";"";""
"026-9337062-1073935 / Shipped / COG: 2.1 / FBA";"29.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"204-5924316-1597105 / Shipped / COG: 2.74 / FBA";"29.10.2025";"Skinny Food Co Sugar Free Maple Syrup 425ml - Zero Calorie Syrup For Breakfast, Snacks, Drinks & Desserts - Vegan, Gluten-free, Keto & Paleo Friendly Maple Syrup - Sugar Free Maple Syrup UK / Price: 7.15";"B07H2WXMDJ";"0G-JB6S-PN34";"1";"";"7.15";"";"";"";"-3.28";"-2.74";"";"1.13";"";"1.13";"15.80";"41.24";"";""
"202-3201869-3254718 / Shipped / COG: 2.1 / FBA";"29.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"202-2130521-4563508 / Shipped / COG: 4.85 / FBA";"29.10.2025";"Arcane Tinmen ApS Dragon Shield: Matte - Dual Soul (Metallic Purple) / Price: 12";"B0CRRPCT5P";"0H-5V53-GPG4";"1";"";"12";"";"";"";"-4.9";"-4.85";"";"0.25";"";"0.25";"2.08";"5.15";"";""
"202-8348601-8730730 / Shipped / COG: 1.99 / FBA";"29.10.2025";"Arcane Tinman ART13023 AT-13023 Dragon Shield-Perfect Fit Standard Sleeves 100pk-Smoke, Smoke, One Size / Price: 6.94";"B01N49MD2S";"9X-7TBD-NA16";"1";"";"6.94";"";"";"";"-2.76";"-1.99";"";"1.03";"";"1.03";"14.89";"51.92";"";""
"026-5031327-8560340 / Shipped / COG: 2.1 / FBA";"29.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"026-7561691-2518720 / Shipped / COG: 1.99 / FBA";"29.10.2025";"Arcane Tinman ART13023 AT-13023 Dragon Shield-Perfect Fit Standard Sleeves 100pk-Smoke, Smoke, One Size / Price: 6.94";"B01N49MD2S";"9X-7TBD-NA16";"1";"";"6.94";"";"";"";"-2.76";"-1.99";"";"1.03";"";"1.03";"14.89";"51.92";"";""
"206-5383941-5807554 / Shipped / COG: 2.22 / FBA";"29.10.2025";"Wisdom Pro Flex Interdental Brushes 0.70mm Yellow 25 Pack / Price: 7.72";"B07Y354HMP";"CY-5VNG-I5M8";"1";"";"7.72";"";"";"";"-3.1";"-2.22";"";"1.11";"";"1.11";"14.42";"50.15";"";""
"403-5258149-4820359 / Shipped / COG: 2.86 / FBA";"29.10.2025";"Dragon Shield ART11105 White (60) Matte Japanese Size Sleeves 60pk / Price: 9.31";"B06XXDNH1P";"SR-6OBB-WC03";"1";"";"9.31";"";"";"";"-3.75";"-2.86";"";"0.96";"";"0.96";"10.31";"33.57";"";""
"204-2226434-3385929 / Shipped / COG: 2.9 / FBA";"29.10.2025";"Curaprox CS 1006 Single Toothbrush – Targeted Cleaning for Gumline and Braces | Ultra-Soft Single Tuft | for Sensitive Teeth and Implants | Designed in Switzerland / Price: 7.3";"B00AOES9GE";"XH-0LAE-FQO5";"1";"";"7.3";"";"";"";"-2.08";"-2.9";"";"1.10";"";"1.10";"15.11";"38.04";"";""
"202-1374550-4676323 / Shipped / COG: 3.89 / FBA";"29.10.2025";"Curaprox CS 12460 Velvet Soft Toothbrush – Sensitive Gum Care | Ultra-Gentle Cleaning with 12,460 Filaments | Single Pack, Random Color | Made in Switzerland / Price: 9.97";"B093FQYQJH";"NN-TSZ1-X2RD";"1";"";"9.97";"";"";"";"-2.35";"-3.89";"";"2.07";"";"2.07";"20.75";"53.17";"";""
"026-2825315-9713164 / Shipped / COG: 2.1 / FBA";"29.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"206-1588530-8036317 / Shipped / COG: 2.74 / FBA";"29.10.2025";"Skinny Food Co Sugar Free Maple Syrup 425ml - Zero Calorie Syrup For Breakfast, Snacks, Drinks & Desserts - Vegan, Gluten-free, Keto & Paleo Friendly Maple Syrup - Sugar Free Maple Syrup UK / Price: 7.15";"B07H2WXMDJ";"0G-JB6S-PN34";"2";"";"14.3";"";"";"";"-6.56";"-5.48";"";"2.26";"";"2.26";"15.80";"41.24";"";""
"026-3792557-0106768 / Shipped / COG: 1.21 / FBA";"29.10.2025";"Price's Petali Brand Scented Tealights | 25 Pack Tealights 4 Hour Burn Time | Available in Multiple Scents (Rose) / Price: 5.2";"B00IUKPVYM";"AK-OB6V-HIYD";"1";"";"5.2";"";"";"";"-2.71";"-1.21";"";"0.41";"";"0.41";"7.95";"34.16";"";""
"205-2250263-5947532 / Shipped / COG: 2.1 / FBA";"29.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-0.9";"-2.1";"";"2.67";"";"2.67";"39.22";"126.99";"";""
"206-4069415-3485958 / Shipped / COG: 1.61 / FBA";"29.10.2025";"Bosch 2608831003 ""SDS Plus-3"" Hammer Drill Bit, 0 V, Grey, 5 x 100 x 160 mm / Price: 5.03";"B00D1V5FPU";"8M-LM6B-F2Q5";"1";"";"5.03";"";"";"";"-2.19";"-1.61";"";"0.39";"";"0.39";"7.79";"24.33";"";""
"204-4000560-9789163 / Shipped / COG: 2.74 / FBA";"29.10.2025";"Skinny Food Co Sugar Free Maple Syrup 425ml - Zero Calorie Syrup For Breakfast, Snacks, Drinks & Desserts - Vegan, Gluten-free, Keto & Paleo Friendly Maple Syrup - Sugar Free Maple Syrup UK / Price: 7.15";"B07H2WXMDJ";"0G-JB6S-PN34";"1";"";"7.15";"";"";"";"-3.28";"-2.74";"";"1.13";"";"1.13";"15.80";"41.24";"";""
"026-8137430-9213963 / Shipped / COG: 13.52 / FBA";"29.10.2025";"USN Power Punch BCAA Amino Acids Powder, Blue Raspberry Flavour - 400g, Vegan BCAA Powder, Vitamin B6 & No Sugar, Pre Workout & Intra Workout Energy Drink & Dietary Supplement to Maximise Performance / Price: 25.04";"B075WYWJ5L";"2L-M26G-560I";"1";"";"25.04";"";"";"";"-7.05";"-13.52";"";"0.30";"";"0.30";"1.18";"2.19";"";""
"026-5036236-0224320 / Shipped / COG: 2.9 / FBA";"29.10.2025";"Curaprox CS 1006 Single Toothbrush – Targeted Cleaning for Gumline and Braces | Ultra-Soft Single Tuft | for Sensitive Teeth and Implants | Designed in Switzerland / Price: 7.3";"B00AOES9GE";"XH-0LAE-FQO5";"1";"";"7.3";"";"";"";"-2.08";"-2.9";"";"1.10";"";"1.10";"15.11";"38.04";"";""
"203-6265704-0499503 / Shipped / COG: 2.1 / FBA";"29.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"205-7007852-8009144 / Shipped / COG: 4.85 / FBA";"29.10.2025";"Arcane Tinmen ApS Dragon Shield: Matte - Dual Soul (Metallic Purple) / Price: 12";"B0CRRPCT5P";"0H-5V53-GPG4";"1";"";"12";"";"";"";"-4.9";"-4.85";"";"0.25";"";"0.25";"2.08";"5.15";"";""
"205-0199479-0034702 / Shipped / COG: 3.01 / FBA";"29.10.2025";"Disney 6315875812X12 25cm DAR Spiderverse Miles Morales Action Figure 25 cm Soft Toy with Glow in The Dark Eyes, One Size / Price: 9.99";"B09NM9TVYX";"N7-A24N-WJA7";"1";"";"9.99";"";"";"";"-4.25";"-3.01";"";"1.07";"";"1.07";"10.66";"35.38";"";""
"206-7729454-2469965 / Shipped / COG: 6.5 / FBA";"29.10.2025";"5 Ultra Pro 130pt Magnetic One Touch Card Holders (5 Total) 81721 - Fits Cards Up to 130 Point in Thickness / Price: 24.99";"B01CKK8CU2";"BQ-O3OI-FTJU";"1";"";"24.99";"";"";"";"-6.03";"-6.5";"";"8.30";"";"8.30";"33.19";"127.62";"";""
"204-2061510-9356302 / Shipped / COG: 4.85 / FBA";"29.10.2025";"Arcane Tinmen ApS Dragon Shield: Matte - Dual Soul (Metallic Purple) / Price: 12";"B0CRRPCT5P";"0H-5V53-GPG4";"1";"";"12";"";"";"";"-4.9";"-4.85";"";"0.25";"";"0.25";"2.08";"5.15";"";""
"204-4235757-8600348 / Shipped / COG: 3.89 / FBA";"29.10.2025";"Curaprox CS 12460 Velvet Soft Toothbrush – Sensitive Gum Care | Ultra-Gentle Cleaning with 12,460 Filaments | Single Pack, Random Color | Made in Switzerland / Price: 9.97";"B093FQYQJH";"NN-TSZ1-X2RD";"1";"";"9.97";"";"";"";"-2.35";"-3.89";"";"2.07";"";"2.07";"20.75";"53.17";"";""
